match;time;action;position;score;rating_before;rating_change;rating_after;base_weight;time_mult;score_mult;pos_mult;momentum_mult;context_mult
1932024_Bjerringbro-Silkeborg_vs_Aalborg_Håndbold.db;25.35;Skud reddet;HF;11-13;1464,200337730536;1,0518905982371507;1465,252228328773;70;1,0;1,5;1,0;1,0035824257110288;1,2500000000000002
1932024_Bjerringbro-Silkeborg_vs_Aalborg_Håndbold.db;47.49;Mål;HB;19-23;1465,252228328773;1,0520755285213;1466,3043038572944;65;1,4;1,2;1,0;1,0048791155831065;1,2000000000000002
1932024_Bjerringbro-Silkeborg_vs_Aalborg_Håndbold.db;49.02;Skud forbi;HB;19-24;1466,3043038572944;-0,28766875417613846;1466,0166351031182;-15;1,4;1,2;1,0;1,002863017556431;1,4200000000000002
1932024_Bjerringbro-Silkeborg_vs_Aalborg_Håndbold.db;50.19;Skud reddet;HB;19-24;1466,0166351031182;1,1557795704734417;1467,1724146735917;70;1,4;1,2;1,0;1,0037738105410685;1,2250000000000003
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;2.01;Tilkendt straffe;HF;0-1;1467,1724146735917;0,2951095002990769;1467,4675241738908;25;0,8;1,5;1,0;1,0038169082105062;1,225
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;3.26;Skud reddet;PL;1-1;1467,4675241738908;0,9938590444810416;1468,4613832183718;70;0,8;1,7;1,0;1,0041327212821174;1,3000000000000003
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;9.36;Mål;HF;6-5;1468,4613832183718;1,002526108928123;1469,4639093273;65;0,8;1,5;1,0;1,0044156303484781;1,6000000000000003
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;11.20;Skud reddet;HF;7-7;1469,4639093273;0,9944518272955065;1470,4583611545954;70;0,8;1,7;1,0;1,0056443001390378;1,3000000000000003
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;12.18;Tabt bold;HF;7-7;1470,4583611545954;-0,4020968169675143;1470,056264337628;-25;0,8;1,7;1,0;1,003255775023495;1,4700000000000004
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;13.09;Mål;HF;8-8;1470,056264337628;1,0642537261448979;1471,1205180637728;65;0,8;1,7;1,0;1,0043402802860675;1,5000000000000002
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;14.33;Mål;HF;9-9;1471,1205180637728;1,065404169327394;1472,1859222331002;65;0,8;1,7;1,0;1,0047415530820467;1,5000000000000002
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;17.01;Mål;ST;10-10;1472,1859222331002;1,332287299386735;1473,518209532487;65;1,0;1,7;1,0;1,0055259209882128;1,5000000000000002
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;31.00;Mål;ST;17-18;1473,518209532487;0,9803877729634678;1474,4985973054504;65;1,0;1,5;1,0;1,0056056298698273;1,25
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;33.40;Mål;HF;19-19;1474,4985973054504;1,3334330652073731;1475,8320303706578;65;1,0;1,7;1,0;1,0073126350155381;1,5000000000000002
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;34.51;Skud blokeret;PL;19-20;1475,8320303706578;-0,11749294574815394;1475,7145374249096;-8;1,0;1,5;1,0;1,0052219297526297;1,215
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;37.44;Mål;HF;22-21;1475,7145374249096;1,2545169683312452;1476,9690543932409;65;1,0;1,5;1,0;1,0057561605312682;1,6000000000000003
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;50.43;Skud forbi;HF;26-27;1476,9690543932409;-0,3928483563036025;1476,5762060369373;-15;1,4;1,5;1,0;1,0032344573546441;1,55
1992023_Bjerringbro-Silkeborg_vs_Skjern_Håndbold.db;55.15;Mål;HF;29-31;1476,5762060369373;1,6871193222441434;1478,2633253591814;65;1,4;1,5;1,0;1,0048594271938145;1,54
21102023_GOG_vs_Bjerringbro-Silkeborg.db;1.27;Mål;PL;0-1;1478,2633253591814;0,7681145461469896;1479,0314399053284;65;0,8;1,5;1,0;1,0044278991302218;1,225
21102023_GOG_vs_Bjerringbro-Silkeborg.db;3.01;Skud reddet;HB;1-1;1479,0314399053284;0,9944639743707739;1480,0259038796992;70;0,8;1,7;1,0;1,0055274987744842;1,3000000000000003
21102023_GOG_vs_Bjerringbro-Silkeborg.db;4.01;Mål;HF;3-2;1480,0259038796992;1,0039186547764984;1481,0298225344757;65;0,8;1,5;1,0;1,005452160836062;1,6000000000000003
21102023_GOG_vs_Bjerringbro-Silkeborg.db;4.51;Mål;HF;4-3;1481,0298225344757;1,0038434373786913;1482,0336659718544;65;0,8;1,5;1,0;1,0066198272135127;1,6000000000000003
21102023_GOG_vs_Bjerringbro-Silkeborg.db;6.27;Mål;PL;5-4;1482,0336659718544;1,005009235489979;1483,0386752073443;65;0,8;1,5;1,0;1,006058996104363;1,6000000000000003
21102023_GOG_vs_Bjerringbro-Silkeborg.db;6.53;Regelfejl;HF;6-4;1483,0386752073443;-0,2698491681710493;1482,7688260391733;-22;0,8;1,5;1,0;1,0041210175576696;1,2700000000000002
21102023_GOG_vs_Bjerringbro-Silkeborg.db;12.16;Mål;HF;8-5;1482,7688260391733;0,6391029452552175;1483,4079289844285;65;0,8;1,2;1,0;1,0038362999290782;1,2750000000000001
21102023_GOG_vs_Bjerringbro-Silkeborg.db;12.33;Skud blokeret;PL;9-5;1483,4079289844285;-0,06568462291511423;1483,3422443615134;-8;0,8;1,2;1,0;1,0023994713373476;1,065
21102023_GOG_vs_Bjerringbro-Silkeborg.db;13.15;Skud reddet;PL;9-5;1483,3422443615134;0,5793067024753782;1483,9215510639888;70;0,8;1,2;1,0;1,0022651999858012;1,075
21102023_GOG_vs_Bjerringbro-Silkeborg.db;19.46;Mål;ST;12-8;1483,9215510639888;0,7974021931086099;1484,7189532570974;65;1,0;1,2;1,0;1,002517744744218;1,2750000000000001
21102023_GOG_vs_Bjerringbro-Silkeborg.db;27.32;Mål;HF;15-14;1484,7189532570974;1,8884426757747406;1486,6073959328721;65;1,4;1,5;1,0;1,0055243777526148;1,725
21102023_GOG_vs_Bjerringbro-Silkeborg.db;28.07;Tilkendt straffe;HF;15-14;1486,6073959328721;0,591248334118518;1487,1986442669906;25;1,4;1,5;1,0;1,0052142327408784;1,4000000000000001
21102023_GOG_vs_Bjerringbro-Silkeborg.db;35.21;Skud reddet;PL;20-15;1487,1986442669906;0,6923915635118192;1487,8910358305025;70;1,0;1,2;1,0;1,005648072354797;1,025
21102023_GOG_vs_Bjerringbro-Silkeborg.db;36.06;Mål;HF;20-16;1487,8910358305025;0,800093606365408;1488,6911294368679;65;1,0;1,2;1,0;1,0057160444024629;1,2750000000000001
21102023_GOG_vs_Bjerringbro-Silkeborg.db;36.34;Tabt bold;HF;20-16;1488,6911294368679;-0,26430217646907295;1488,4268272603988;-25;1,0;1,2;1,0;1,0038169566539723;1,095
21102023_GOG_vs_Bjerringbro-Silkeborg.db;36.38;Mål;HF;20-17;1488,4268272603988;0,7986367707139834;1489,2254640311128;65;1,0;1,2;1,0;1,00317822418643;1,2750000000000001
21102023_GOG_vs_Bjerringbro-Silkeborg.db;41.03;Mål;PL;24-18;1489,2254640311128;0,645545187263906;1489,8710092183767;65;1,0;0,9;1,0;1,0033472900707667;1,3750000000000002
21102023_GOG_vs_Bjerringbro-Silkeborg.db;42.13;Mål;ST;25-19;1489,8710092183767;0,645653981160649;1490,5166631995373;65;1,0;0,9;1,0;1,0034155487724743;1,3750000000000002
21102023_GOG_vs_Bjerringbro-Silkeborg.db;55.12;Mål;ST;31-26;1490,5166631995373;1,4682779042077527;1491,984941103745;65;1,4;1,2;1,0;1,0047793670589416;1,6750000000000003
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;3.47;Skud blokeret;PL;0-1;1491,984941103745;-0,09375797229904492;1491,891183131446;-8;0,8;1,5;1,0;1,0041020896718753;1,215
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;10.39;Skud på stolpe;HF;3-3;1491,891183131446;-0,07046386824481488;1491,8207192632012;-5;0,8;1,7;1,0;1,0027708395022432;1,2900000000000003
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;13.30;Mål;HF;5-6;1491,8207192632012;0,7665180297155985;1492,5872372929168;65;0,8;1,5;1,0;1,0031642826247322;1,225
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;17.06;Skud blokeret;HB;6-8;1492,5872372929168;-0,10978629909050142;1492,4774509938263;-8;1,0;1,5;1,0;1,0020218291609542;1,1400000000000001
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;21.23;Mål;HF;8-12;1492,4774509938263;0,6721562430011545;1493,1496072368275;65;1,0;1,2;1,0;1,0017533950271924;1,075
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;23.56;Mål;PL;8-14;1493,1496072368275;0,4805411035945326;1493,630148340422;65;1,0;0,9;1,0;1,0023703297113133;1,025
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;40.42;Skud reddet;HF;18-21;1493,630148340422;0,7577919692616888;1494,3879403096837;70;1,0;1,2;1,0;1,0033445450464469;1,125
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;46.14;Udvisning;HF;20-23;1494,3879403096837;-0,831347209756359;1493,5565930999273;-45;1,4;1,2;1,0;1,0008686589727454;1,3700000000000003
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;51.29;Mål;HB;23-26;1493,5565930999273;1,1148075471101038;1494,6714006470374;65;1,4;1,2;1,0;1,0026991918879724;1,2750000000000001
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;56.04;Skud på stolpe;HF;24-29;1494,6714006470374;-0,09197559147355605;1494,579425055564;-5;1,4;1,2;1,0;1,0016367003950284;1,3650000000000002
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;58.02;Mål;ST;26-31;1494,579425055564;1,7156834713725857;1496,2951085269365;65;1,8;1,2;1,0;1,0039232360159325;1,5250000000000001
2122023_Nordsjælland_Håndbold_vs_Bjerringbro-Silkeborg.db;59.15;Mål;PL;26-32;1496,2951085269365;1,2897000243801813;1497,5848085513167;65;1,8;0,9;1,0;1,0049415828205883;1,5250000000000001
2142024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;12.04;Skud reddet;HF;7-6;1497,5848085513167;0,8272679109779801;1498,4120764622946;70;0,8;1,5;1,0;1,006216151573429;1,225
2142024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;13.15;Skud reddet;HF;8-6;1498,4120764622946;0,7776038419358429;1499,1896803042305;70;0,8;1,5;1,0;1,0057605857149825;1,1500000000000001
2142024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;16.29;Mål;HF;10-8;1499,1896803042305;0,9806165710720052;1500,1702968753025;65;1,0;1,5;1,0;1,0066178651236726;1,2500000000000002
2142024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;18.45;Mål;ST;12-9;1500,1702968753025;0,8008651734924115;1500,971162048795;65;1,0;1,2;1,0;1,0056919338736552;1,2750000000000001
2142024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;27.35;Skud reddet;HF;18-15;1500,971162048795;1,1117320913813273;1502,0828941401762;70;1,4;1,2;1,0;1,0057473157058168;1,1750000000000003
2142024_Ribe-Esbjerg_HH_vs_Bjerringbro-Silkeborg.db;28.57;Skud reddet;HF;18-15;1502,0828941401762;1,1591036664046896;1503,241997806581;70;1,4;1,2;1,0;1,0062200108347776;1,2250000000000003
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;0.48;Mål;HF;1-1;1503,241997806581;1,067398187493609;1504,3093959940745;65;0,8;1,7;1,0;1,006504391012831;1,5000000000000002
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;4.33;Tabt bold;HF;2-2;1504,3093959940745;-0,4024407157025962;1503,906955278372;-25;0,8;1,7;1,0;1,004117252219458;1,4700000000000004
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;5.59;Tabt bold;HF;3-2;1503,906955278372;-0,33617845604317154;1503,5707768223288;-25;0,8;1,5;1,0;1,002334263761784;1,3950000000000002
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;7.06;Mål;HF;4-3;1503,5707768223288;1,0007305289398118;1504,5715073512686;65;0,8;1,5;1,0;1,002839306776529;1,6000000000000003
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;9.00;Skud reddet;HB;4-4;1504,5715073512686;0,9928911408533168;1505,5643984921219;70;0,8;1,7;1,0;1,0032199594805706;1,3000000000000003
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;9.44;Mål;HF;5-4;1505,5643984921219;1,0016148075453657;1506,5660132996672;65;0,8;1,5;1,0;1,0036267894005049;1,6000000000000003
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;13.41;Mål;HF;8-5;1506,5660132996672;0,6387883789175248;1507,2048016785848;65;0,8;1,2;1,0;1,0044602223453616;1,2750000000000001
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;16.41;Udvisning;HF;8-6;1507,2048016785848;-0,7702200984945193;1506,4345815800903;-45;1,0;1,5;1,0;1,002744549597284;1,4200000000000002
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;33.50;Mål;HF;20-15;1506,4345815800903;0,8290691936069834;1507,2636507736972;65;1,0;1,2;1,0;1,0029817584122742;1,3250000000000004
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;40.48;Skud reddet;PL;22-20;1507,2636507736972;1,0110056124794937;1508,2746563861767;70;1,0;1,5;1,0;1,0034958576508473;1,2000000000000002
222024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;42.17;Tilkendt straffe;HF;22-20;1508,2746563861767;0,36125850875441756;1508,6359148949311;25;1,0;1,5;1,0;1,0028313273933231;1,2000000000000002
232024_Bjerringbro-Silkeborg_vs_GOG.db;14.10;Mål;HF;8-9;1508,6359148949311;0,7665642666595431;1509,4024791615907;65;0,8;1,5;1,0;1,003220827709939;1,225
232024_Bjerringbro-Silkeborg_vs_GOG.db;48.13;Mål;VB;28-23;1509,4024791615907;1,27079988687683;1510,6732790484675;65;1,4;1,2;1,0;1,0054552672037387;1,4500000000000004
232024_Bjerringbro-Silkeborg_vs_GOG.db;48.41;Tilkendt straffe;HF;28-23;1510,6732790484675;0,388507915247601;1511,0617869637151;25;1,4;1,2;1,0;1,0046717701307295;1,1500000000000001
2332024_SAH_vs_Bjerringbro-Silkeborg.db;27.40;Tilkendt straffe;HF;8-12;1511,0617869637151;0,3966444148475148;1511,4584313785626;25;1,4;1,2;1,0;1,0038834653296518;1,1750000000000003
2332024_SAH_vs_Bjerringbro-Silkeborg.db;44.10;Mål;HF;15-17;1511,4584313785626;0,9396349235485104;1512,3980663021111;65;1,0;1,5;1,0;1,0046143387868611;1,2000000000000002
2332024_SAH_vs_Bjerringbro-Silkeborg.db;52.40;Skud reddet;HB;18-18;1512,3980663021111;2,1824884848981583;1514,5805547870093;70;1,4;1,7;1,0;1,0070270394005576;1,63
2332024_SAH_vs_Bjerringbro-Silkeborg.db;52.51;Udvisning (2x);HF;18-18;1514,5805547870093;-2,588462302075186;1511,9920924849341;-75;1,4;1,7;1,0;1,000660506409127;1,8
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;32.31;Fejlaflevering;HF;12-12;1511,9920924849341;-0,6001561453240356;1511,39193633961;-30;1,0;1,7;1,0;0,9992595027297022;1,4700000000000004
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;34.11;Mål;PL;13-13;1511,39193633961;1,3250181006196726;1512,7169544402298;65;1,0;1,7;1,0;1,0013069805191668;1,5000000000000002
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;35.14;Mål;HB;14-14;1512,7169544402298;1,3277330561684266;1514,0446874963982;65;1,0;1,7;1,0;1,0026458866143448;1,5000000000000002
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;36.03;Mål;HF;15-15;1514,0446874963982;1,3295084456506174;1515,3741959420488;65;1,0;1,7;1,0;1,002857595252918;1,5000000000000002
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;40.55;Mål;HB;18-16;1515,3741959420488;1,016897601586379;1516,3910935436352;65;1,0;1,5;1,0;1,0060782337076501;1,3
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;42.41;Regelfejl;HF;19-16;1516,3910935436352;-0,24329386278805032;1516,1477996808471;-22;1,0;1,2;1,0;1,0052052572353158;1,145
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;45.35;Mål;HF;21-18;1516,1477996808471;1,229406237809144;1517,3772059186563;65;1,4;1,2;1,0;1,005505542475108;1,4000000000000001
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;48.52;Mål;VF;23-20;1517,3772059186563;1,229773498668692;1518,606979417325;65;1,4;1,2;1,0;1,005759373728808;1,4000000000000001
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;52.40;Skud reddet;PL;24-21;1518,606979417325;1,2064284839752872;1519,8134079013003;70;1,4;1,2;1,0;1,0059344603632643;1,2750000000000001
2422024_TMS_Ringsted_vs_Bjerringbro-Silkeborg.db;55.42;Skud forbi;HB;26-22;1519,8134079013003;-0,2930407795172414;1519,520367121783;-15;1,4;1,2;1,0;1,0037900488446414;1,445
26112023_Bjerringbro-Silkeborg_vs_SAH.db;18.09;Skud reddet;PL;5-5;1519,520367121783;1,2422905644500588;1520,762657686233;70;1,0;1,7;1,0;1,0054970463687374;1,3000000000000003
26112023_Bjerringbro-Silkeborg_vs_SAH.db;18.36;Fejlaflevering;HF;5-5;1520,762657686233;-0,6030569085301067;1520,159600777703;-30;1,0;1,7;1,0;1,0027368848230092;1,4700000000000004
26112023_Bjerringbro-Silkeborg_vs_SAH.db;18.44;Tilkendt straffe;HF;5-5;1520,159600777703;0,4432097030917248;1520,6028104807947;25;1,0;1,7;1,0;1,0021537019280164;1,3000000000000003
26112023_Bjerringbro-Silkeborg_vs_SAH.db;19.45;Skud blokeret;HB;5-6;1520,6028104807947;-0,11689120779283257;1520,4859192730019;-8;1,0;1,5;1,0;1,0007315384178161;1,215
26112023_Bjerringbro-Silkeborg_vs_SAH.db;20.13;Skud på stolpe;HB;5-6;1520,4859192730019;-0,07295332915055042;1520,4129659438513;-5;1,0;1,5;1,0;1,000717986032106;1,215
26112023_Bjerringbro-Silkeborg_vs_SAH.db;20.40;Udvisning;HF;5-7;1520,4129659438513;-0,7673505516893329;1519,645615392162;-45;1,0;1,5;1,0;0,9983881720251491;1,4200000000000002
26112023_Bjerringbro-Silkeborg_vs_SAH.db;33.27;Mål;HF;12-14;1519,645615392162;0,8955541903064841;1520,5411695824685;65;1,0;1,5;1,0;1,0005901265176134;1,1500000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;34.41;Skud reddet;HF;12-14;1520,5411695824685;0,9665700622160784;1521,5077396446845;70;1,0;1,5;1,0;1,0017991138005402;1,1500000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;41.47;Fejlaflevering;HF;18-17;1521,5077396446845;-0,5211358989990913;1520,9866037456854;-30;1,0;1,5;1,0;1,0007384046760004;1,445
26112023_Bjerringbro-Silkeborg_vs_SAH.db;47.59;Tilkendt straffe;HF;21-19;1520,9866037456854;0,5358954157040898;1521,5224991613895;25;1,4;1,5;1,0;1,001585317367265;1,2750000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;52.12;Fejlaflevering;HF;21-21;1521,5224991613895;-0,9725794065764148;1520,5499197548131;-30;1,4;1,7;1,0;1,000282265077172;1,7
26112023_Bjerringbro-Silkeborg_vs_SAH.db;53.36;Mål;HF;22-22;1520,5499197548131;2,141652343078931;1522,691572097892;65;1,4;1,7;1,0;1,003179504087428;1,7300000000000002
26112023_Bjerringbro-Silkeborg_vs_SAH.db;57.40;Mål;HB;25-23;1522,691572097892;2,309880998931476;1525,0014530968235;65;1,8;1,5;1,0;1,0058725632352394;1,6400000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;58.21;Mål;HF;26-23;1525,0014530968235;2,005388011870764;1527,0068411086943;65;1,8;1,2;1,0;1,0087609581485038;1,7750000000000001
26112023_Bjerringbro-Silkeborg_vs_SAH.db;59.10;Mål;ST;27-23;1527,0068411086943;2,0111465470415624;1529,0179876557359;65;1,8;1,2;1,0;1,0104353949573697;1,7750000000000001
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;47.15;Mål;PL;32-18;1529,0179876557359;0,6574397897290964;1529,675427445465;65;1,4;0,65;1,0;1,0107052951984883;1,3750000000000002
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;47.56;Mål;PL;33-19;1529,675427445465;0,6576154003209922;1530,333042845786;65;1,4;0,65;1,0;1,0086063150535942;1,3750000000000002
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;52.09;Udvisning;HF;34-20;1530,333042845786;-0,3865907317094752;1529,9464521140765;-45;1,4;0,65;1,0;1,004936631027478;1,1700000000000002
2842024_Bjerringbro-Silkeborg_vs_Mors-Thy_Håndbold.db;55.29;Fejlaflevering;HF;36-23;1529,9464521140765;-0,28971117148557823;1529,656740942591;-30;1,4;0,65;1,0;1,0022083536739161;1,32
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;1.34;Skud reddet;PL;1-0;1529,656740942591;0,8250179167444003;1530,4817588593353;70;0,8;1,5;1,0;1,0017636179019562;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;2.39;Mål;HF;1-1;1530,4817588593353;1,0626708458703433;1531,5444297052056;65;0,8;1,7;1,0;1,0027983438459562;1,5000000000000002
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;9.26;Mål;HF;5-6;1531,5444297052056;0,7665390540357748;1532,3109687592414;65;0,8;1,5;1,0;1,003178671151487;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;11.21;Skud reddet;HF;6-7;1532,3109687592414;0,8258166820919541;1533,1367854413334;70;0,8;1,5;1,0;1,0043826608032176;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;12.08;Mål;HF;7-8;1533,1367854413334;0,7677501059179122;1533,9045355472513;65;0,8;1,5;1,0;1,0052357523991495;1,225
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;13.05;Skud på stolpe;PL;8-8;1533,9045355472513;-0,07054342416040527;1533,8339921230909;-5;0,8;1,7;1,0;1,0037145920386366;1,2900000000000003
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;39.16;Skud på stolpe;VB;24-21;1533,8339921230909;-0,051309889945059695;1533,7826822331458;-5;1,0;1,2;1,0;1,0022763123490808;1,065
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;40.32;Mål;HF;24-22;1533,7826822331458;1,016308180722035;1534,7989904138678;65;1,0;1,5;1,0;1,0030744212462415;1,3
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;43.57;Skud reddet;HF;24-23;1534,7989904138678;1,0742927051546758;1535,8732831190225;70;1,0;1,5;1,0;1,0038062073720728;1,2750000000000001
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;45.54;Mål;HF;25-25;1535,8732831190225;2,01875466364595;1537,8920377826685;65;1,4;1,7;1,0;1,006063307266543;1,6250000000000002
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;58.04;Mål;ST;30-31;1537,8920377826685;2,493085239204902;1540,3851230218734;65;1,8;1,5;1,0;1,0094080520964204;1,7650000000000001
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;59.27;Tabt bold;HF;31-31;1540,3851230218734;-1,2416930330448395;1539,1434299888285;-25;1,8;1,7;1,0;1,0059426387002275;2,0100000000000002
2892023_Mors-Thy_Håndbold_vs_Bjerringbro-Silkeborg.db;60.00;Skud reddet;HF;31-31;1539,1434299888285;3,430328778296598;1542,5737587671251;70;1,8;1,7;1,0;1,0100722790243803;1,99
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;16.14;Mål;HF;9-8;1542,5737587671251;1,2605702042224038;1543,8343289713475;65;1,0;1,5;1,0;1,009882512203064;1,6000000000000003
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;17.27;Skud reddet;PL;9-9;1543,8343289713475;1,249830597102573;1545,08415956845;70;1,0;1,7;1,0;1,008996882535403;1,3000000000000003
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;19.45;Mål;HF;10-10;1545,08415956845;1,3379298662418933;1546,422089434692;65;1,0;1,7;1,0;1,008037882883797;1,5000000000000002
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;20.44;Mål;ST;11-11;1546,422089434692;1,3366582327039396;1547,758747667396;65;1,0;1,7;1,0;1,010013299994287;1,5000000000000002
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;21.25;Fejlaflevering;HF;11-11;1547,758747667396;-0,6057655768045151;1547,1529820905914;-30;1,0;1,7;1,0;1,004925378449878;1,4700000000000004
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;23.32;Skud reddet;PL;12-12;1547,1529820905914;1,2436956483695667;1548,396677738961;70;1,0;1,7;1,0;1,0053399182708056;1,3000000000000003
29102023_Bjerringbro-Silkeborg_vs_KIF_Kolding.db;42.48;Mål;HB;21-22;1548,396677738961;0,9998105487202338;1549,3964882876812;65;1,0;1,5;1,0;1,0052892984608413;1,2750000000000001
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;9.30;Mål;HF;3-1;1549,3964882876812;0,7841256527995029;1550,1806139404807;65;0,8;1,5;1,0;1,0048169100323217;1,2500000000000002
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;11.26;Udvisning;HF;3-2;1550,1806139404807;-0,6489509531752446;1549,5316629873055;-45;0,8;1,5;1,0;1,0020012271139165;1,4950000000000003
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;26.24;Skud reddet;HB;9-6;1549,5316629873055;0,7911801689292588;1550,3228431562347;70;1,0;1,2;1,0;1,0034873516301623;1,1750000000000003
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;31.59;Skud blokeret;PL;12-9;1550,3228431562347;-0,08207723746454576;1550,2407659187702;-8;1,0;1,2;1,0;1,001895944366654;1,065
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;32.36;Tilkendt straffe;HF;12-9;1550,2407659187702;0,25848915364667846;1550,4992550724169;25;1,0;1,2;1,0;1,0012995573860317;1,075
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;34.03;Skud på stolpe;HF;13-10;1550,4992550724169;-0,05118643337368667;1550,4480686390432;-5;1,0;1,2;1,0;1,0004320253107204;1,065
292023_Fredericia_Håndboldklub_vs_Bjerringbro-Silkeborg.db;34.43;Mål;HF;13-11;1550,4480686390432;0,9754212246780298;1551,4234898637212;65;1,0;1,5;1,0;1,002496315991613;1,2500000000000002
