season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level,rating_consistency
2017-2018,MARI KRISTINE SØBSTAD MOLID,1015,1039.4,24.4,6,PL,Playmaker,False,NORMAL,1.002,50,4.066666666666666,NORMAL,4.066666666666666
2017-2018,STINE BODHOLT NIELSEN,1015,1038.1,23.1,13,ST,Streg,False,NORMAL,1.004,57,1.776923076923077,NORMAL,1.776923076923077
2017-2018,JETTE HANSEN,1015,1037.9,22.9,6,PL,Playmaker,False,NORMAL,1.004,60,3.8166666666666664,NORMAL,3.8166666666666664
2017-2018,SARAH IVERSEN,1015,1036.9,21.9,6,ST,Streg,False,NORMAL,1.007,37,3.65,NORMAL,3.65
2017-2018,MARIA LYKKEGAARD,1015,1035.7,20.7,12,ST,Streg,False,NORMAL,1.007,54,1.7249999999999999,NORMAL,1.7249999999999999
2017-2018,GITTE ANDERSEN,1015,1034.7,19.7,6,HF,Højre fløj,False,NORMAL,1.007,27,3.283333333333333,NORMAL,3.283333333333333
2017-2018,LOUISE FØNS,1015,1033.9,18.9,10,VF,Venstre fløj,False,NORMAL,1.002,30,1.89,NORMAL,1.89
2017-2018,RIKKE IVERSEN,1015,1033.4,18.4,5,ST,Streg,False,NORMAL,1.006,28,3.6799999999999997,NORMAL,3.6799999999999997
2017-2018,VILDE MORTENSEN INGSTAD,1015,1033.0,18.0,12,ST,Streg,False,NORMAL,1.006,62,1.5,NORMAL,1.5
2017-2018,TRINE ØSTERGAARD JENSEN,1015,1032.8,17.8,15,HF,Højre fløj,False,NORMAL,1.01,29,1.1866666666666668,NORMAL,1.1866666666666668
2017-2018,RIKKE THORNGAARD,1015,1032.2,17.2,6,PL,Playmaker,False,NORMAL,1.004,29,2.8666666666666667,NORMAL,2.8666666666666667
2017-2018,MAJA JAKOBSEN,1015,1032.1,17.1,11,PL,Playmaker,False,NORMAL,1.004,34,1.5545454545454547,NORMAL,1.5545454545454547
2017-2018,LÆRKE NOLSØE PEDERSEN,1015,1030.1,15.1,6,VF,Venstre fløj,False,NORMAL,1.004,20,2.5166666666666666,NORMAL,2.5166666666666666
2017-2018,ANNIKA JAKOBSEN,1015,1029.5,14.5,7,HF,Højre fløj,False,NORMAL,1.006,17,2.0714285714285716,NORMAL,2.0714285714285716
2017-2018,CLARA MONTI DANIELSSON,1015,1028.7,13.7,6,ST,Streg,False,NORMAL,1.005,28,2.283333333333333,NORMAL,2.283333333333333
2017-2018,MAIBRITT KVIESGÅRD,1015,1028.4,13.4,12,HF,Højre fløj,False,NORMAL,1.001,21,1.1166666666666667,NORMAL,1.1166666666666667
2017-2018,SANNA VAN OLPHEN,1015,1028.2,13.2,12,HB,Højre back,False,NORMAL,1.001,33,1.0999999999999999,NORMAL,1.0999999999999999
2017-2018,ANGELICA WALLÉN,1015,1027.8,12.8,6,ST,Streg,False,NORMAL,1.004,27,2.1333333333333333,NORMAL,2.1333333333333333
2017-2018,HELENE GIGSTAD FAUSKE,1015,1027.6,12.6,6,PL,Playmaker,False,NORMAL,1.005,29,2.1,NORMAL,2.1
2017-2018,MAI KRAGBALLE,1015,1027.5,12.5,10,VB,Venstre back,False,NORMAL,1.005,17,1.25,NORMAL,1.25
2017-2018,SARA JOHANSSON,1015,1027.4,12.4,6,PL,Playmaker,False,NORMAL,1.004,24,2.066666666666667,NORMAL,2.066666666666667
2017-2018,EMMA FRIIS,1015,1027.4,12.4,7,VF,Venstre fløj,False,NORMAL,1.009,11,1.7714285714285716,NORMAL,1.7714285714285716
2017-2018,CELINE LUNDBYE KRISTIANSEN,1015,1027.3,12.3,5,PL,Playmaker,False,NORMAL,1.005,16,2.46,NORMAL,2.46
2017-2018,CAMILLA DEGN,1015,1026.5,11.5,6,VF,Venstre fløj,False,NORMAL,1.002,24,1.9166666666666667,NORMAL,1.9166666666666667
2017-2018,SOFIE BLICHER-TOFT,1015,1026.3,11.3,5,PL,Playmaker,False,NORMAL,1.003,24,2.2600000000000002,NORMAL,2.2600000000000002
2017-2018,AMALIE GRØN HANSEN,1015,1026.0,11.0,8,VF,Venstre fløj,False,NORMAL,1.008,10,1.375,NORMAL,1.375
2017-2018,JUDITH SANS SERRA,1015,1025.8,10.8,6,ST,Streg,False,NORMAL,1.004,24,1.8,NORMAL,1.8
2017-2018,HEGE BAKKEN WAHLQUIST,1015,1025.4,10.4,4,VF,Venstre fløj,False,NORMAL,1.006,16,2.6,NORMAL,2.6
2017-2018,LEA HANSEN,1015,1024.5,9.5,6,HF,Højre fløj,False,NORMAL,1.007,14,1.5833333333333333,NORMAL,1.5833333333333333
2017-2018,HANNA BLOMSTRAND,1015,1024.2,9.2,8,HB,Højre back,False,NORMAL,1.003,24,1.15,NORMAL,1.15
2017-2018,SOFIE AMALIE OLSEN,1015,1024.0,9.0,6,HF,Højre fløj,False,NORMAL,1.002,17,1.5,NORMAL,1.5
2017-2018,LÆRKE CHRISTENSEN,1015,1023.7,8.7,5,PL,Playmaker,False,NORMAL,1.0,19,1.7399999999999998,NORMAL,1.7399999999999998
2017-2018,NATASHA NOLEVSKA,1015,1023.5,8.5,10,HF,Højre fløj,False,NORMAL,1.002,25,0.85,NORMAL,0.85
2017-2018,ANNIKA MEYER,1015,1022.8,7.8,6,ST,Streg,False,NORMAL,1.004,11,1.3,NORMAL,1.3
2017-2018,JOSEFINE DRAGENBERG,1015,1022.0,7.0,6,ST,Streg,False,NORMAL,1.006,11,1.1666666666666667,NORMAL,1.1666666666666667
2017-2018,ANNA LAGERQUIST,1015,1021.4,6.4,5,ST,Streg,False,NORMAL,1.004,13,1.28,NORMAL,1.28
2017-2018,MATHILDE STORGAARD,1015,1021.4,6.4,4,ST,Streg,False,NORMAL,1.006,6,1.6,NORMAL,1.6
2017-2018,EMELIE WESTBERG,1015,1021.4,6.4,6,VB,Venstre back,False,NORMAL,1.005,14,1.0666666666666667,NORMAL,1.0666666666666667
2017-2018,LOUISE SVALASTOG,1015,1021.3,6.3,8,ST,Streg,False,NORMAL,1.004,14,0.7875,NORMAL,0.7875
2017-2018,LOUISE ELLEBÆK,1015,1021.2,6.2,6,PL,Playmaker,False,NORMAL,1.007,13,1.0333333333333334,NORMAL,1.0333333333333334
2017-2018,MARIGONA HAJDARI,1015,1019.6,4.6,1,PL,Playmaker,False,NORMAL,1.003,11,4.6,NORMAL,4.6
2017-2018,PEARL VAN DER WISSEL-NIELSEN,1015,1019.3,4.3,5,PL,Playmaker,False,NORMAL,1.005,7,0.86,NORMAL,0.86
2017-2018,MYRTHE SCHOENAKER,1015,1019.2,4.2,10,VB,Venstre back,False,NORMAL,1.004,7,0.42000000000000004,NORMAL,0.42000000000000004
2017-2018,ANNA SOPHIE LINDE OKKELS,1015,1019.2,4.2,6,PL,Playmaker,False,NORMAL,0.999,16,0.7000000000000001,NORMAL,0.7000000000000001
2017-2018,BIRNA BERG HARALDSDOTTIR,1015,1019.1,4.1,1,PL,Playmaker,False,NORMAL,1.003,8,4.1,NORMAL,4.1
2017-2018,SUZANNE BÆKHØJ,1015,1018.8,3.8,8,VF,Venstre fløj,False,NORMAL,1.001,16,0.475,NORMAL,0.475
2017-2018,AMANDA BROGAARD,1015,1018.5,3.5,1,PL,Playmaker,False,NORMAL,1.006,4,3.5,NORMAL,3.5
2017-2018,JULIE GANTZEL PEDERSEN,1015,1018.5,3.5,3,ST,Streg,False,NORMAL,1.005,5,1.1666666666666667,NORMAL,1.1666666666666667
2017-2018,NIKOLINE SKALS LUNDGREEN,1015,1018.4,3.4,6,HB,Højre back,False,NORMAL,1.002,7,0.5666666666666667,NORMAL,0.5666666666666667
2017-2018,ELMA HALILCEVIC,1015,1018.3,3.3,3,VF,Venstre fløj,False,NORMAL,1.003,6,1.0999999999999999,NORMAL,1.0999999999999999
2017-2018,AYAKA IKEHARA,1015,1018.3,3.3,1,HF,Højre fløj,False,NORMAL,1.0,2,3.3,NORMAL,3.3
2017-2018,SIGNE HALD,1015,1018.0,3.0,2,ST,Streg,False,NORMAL,1.007,3,1.5,NORMAL,1.5
2017-2018,ANNE METTE PEDERSEN,1015,1018.0,3.0,6,HF,Højre fløj,False,NORMAL,1.002,13,0.5,NORMAL,0.5
2017-2018,ANNE-SOFIE FILTENBORG NIELSEN,1015,1017.9,2.9,6,HF,Højre fløj,False,NORMAL,1.001,10,0.48333333333333334,NORMAL,0.48333333333333334
2017-2018,NATASJA ANDREASEN,1015,1017.8,2.8,4,VF,Venstre fløj,False,NORMAL,1.001,7,0.7,NORMAL,0.7
2017-2018,HELENE KINDBERG,1015,1017.8,2.8,5,HB,Højre back,False,NORMAL,1.005,4,0.5599999999999999,NORMAL,0.5599999999999999
2017-2018,OTHILIA BRØNDUM CHRISTENSEN,1015,1017.4,2.4,2,PL,Playmaker,False,NORMAL,1.004,4,1.2,NORMAL,1.2
2017-2018,JUNE BØTTGER,1015,1017.3,2.3,1,VF,Venstre fløj,False,NORMAL,1.005,4,2.3,NORMAL,2.3
2017-2018,LAURA JENSEN,1015,1017.1,2.1,1,HB,Højre back,False,NORMAL,1.0,2,2.1,NORMAL,2.1
2017-2018,STINE BAUN ERIKSEN,1015,1017.0,2.0,1,HB,Højre back,False,NORMAL,1.001,7,2.0,NORMAL,2.0
2017-2018,LINE BJØRNSEN,1015,1016.7,1.7,2,HF,Højre fløj,False,NORMAL,1.0,2,0.85,NORMAL,0.85
2017-2018,CLARA HØGH-POULSEN,1015,1016.6,1.6,2,Ukendt,Ukendt,False,NORMAL,1.004,3,0.8,NORMAL,0.8
2017-2018,EMMA MOGENSEN,1015,1016.5,1.5,1,HB,Højre back,False,NORMAL,1.003,4,1.5,NORMAL,1.5
2017-2018,MIE AUGUSTESEN,1015,1016.4,1.4,5,VF,Venstre fløj,False,NORMAL,1.002,4,0.27999999999999997,NORMAL,0.27999999999999997
2017-2018,ANNE SOFIE HJORT NIELSEN,1015,1016.4,1.4,4,PL,Playmaker,False,NORMAL,1.001,11,0.35,NORMAL,0.35
2017-2018,CECILIE GREVE,1015,1016.4,1.4,6,MV,Målvogter,True,NORMAL,1.003,3,0.2333333333333333,NORMAL,0.2333333333333333
2017-2018,SABINE PEDERSEN,1015,1016.2,1.2,1,ST,Streg,False,NORMAL,1.001,4,1.2,NORMAL,1.2
2017-2018,SIMONE CATHRINE PETERSEN,1015,1016.2,1.2,2,PL,Playmaker,False,NORMAL,1.0,2,0.6,NORMAL,0.6
2017-2018,TRINE BACH TROELSEN,1015,1016.2,1.2,1,PL,Playmaker,False,NORMAL,1.0,2,1.2,NORMAL,1.2
2017-2018,JULIE PONTOPPIDAN,1015,1016.2,1.2,1,PL,Playmaker,False,NORMAL,1.0,6,1.2,NORMAL,1.2
2017-2018,ANNE-SOFIE FILTENBORG NIELSENASSIST,1015,1016.1,1.1,1,Ukendt,Ukendt,False,NORMAL,1.0,1,1.1,NORMAL,1.1
2017-2018,EMMA FRIBERG,1015,1016.1,1.1,1,MV,Målvogter,True,NORMAL,1.0,2,1.1,NORMAL,1.1
2017-2018,SANDRA TOFT,1015,1016.1,1.1,12,MV,Målvogter,True,NORMAL,1.0,1,0.09166666666666667,NORMAL,0.09166666666666667
2017-2018,SIMONE HEBSGAARD RASMUSSEN,1015,1016.0,1.0,1,VB,Venstre back,False,NORMAL,1.0,1,1.0,NORMAL,1.0
2017-2018,SIDSEL BODHOLT NIELSEN,1015,1015.9,0.9,4,Ukendt,Ukendt,False,NORMAL,1.001,5,0.225,NORMAL,0.225
2017-2018,EMMA LAURSEN,1015,1015.9,0.9,2,HB,Højre back,False,NORMAL,1.0,2,0.45,NORMAL,0.45
2017-2018,RIKKE SCHOU EBBESEN,1015,1015.8,0.8,2,VF,Venstre fløj,False,NORMAL,1.0,2,0.4,NORMAL,0.4
2017-2018,OTHILIA BRØNDUM CHRISTENSEN1,1015,1015.8,0.8,1,Ukendt,Ukendt,False,NORMAL,1.0,1,0.8,NORMAL,0.8
2017-2018,SILLE THOMSEN,1015,1015.6,0.6,1,Ukendt,Ukendt,False,NORMAL,1.0,2,0.6,NORMAL,0.6
2017-2018,HENRIETTE HANSEN,1015,1015.6,0.6,1,HF,Højre fløj,False,NORMAL,1.0,2,0.6,NORMAL,0.6
2017-2018,ESTAVANA POLMAN,1015,1015.6,0.6,1,PL,Playmaker,False,NORMAL,1.0,2,0.6,NORMAL,0.6
2017-2018,EMILIE YTTING PEDERSEN,1015,1015.6,0.6,1,VF,Venstre fløj,False,NORMAL,1.0,2,0.6,NORMAL,0.6
2017-2018,RIKKE POULSEN,1015,1015.5,0.5,12,MV,Målvogter,True,NORMAL,1.0,1,0.041666666666666664,NORMAL,0.041666666666666664
2017-2018,CELINE ELKJÆR HOLST,1015,1015.4,0.4,1,ST,Streg,False,NORMAL,1.001,3,0.4,NORMAL,0.4
2017-2018,DANIELLA DRAGOJEVIC,1015,1015.3,0.3,1,PL,Playmaker,False,NORMAL,1.001,3,0.3,NORMAL,0.3
2017-2018,JANE MEJLVANG,1015,1015.2,0.2,1,HB,Højre back,False,NORMAL,1.0,7,0.2,NORMAL,0.2
2017-2018,DANIELA GUSTIN,1015,1015.1,0.1,4,HB,Højre back,False,NORMAL,1.001,4,0.025,NORMAL,0.025
2017-2018,STINE SVANGAARD,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,NICOLINE OLSEN,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ALTHEA REINHARDT,1015,1015.0,0.0,14,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,STINE BONDE AAGAARD,1015,1015.0,0.0,6,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,STINE BROLØS,1015,1015.0,0.0,6,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ALDINA TUFEKOVIC,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SARA HOFFMAN,1015,1015.0,0.0,1,VB,Venstre back,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,OTHILIA BRØNDUM CHRISTENSENRETUR,1015,1015.0,0.0,1,PL,Playmaker,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,DRAGANA PETKOVSKA,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,MIE SØRENSEN,1015,1015.0,0.0,4,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,BRITA PLAMBECK,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,EMMA SKOU LARSEN,1015,1015.0,0.0,3,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,DITTE VIND,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,HANNA DAGLUND,1015,1015.0,0.0,3,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,INE KARLSEN STANGVIK,1015,1015.0,0.0,5,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,JESSICA RYDE,1015,1015.0,0.0,5,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,CELINE LUNDBYE KRISTIANSENRETUR,1015,1015.0,0.0,1,PL,Playmaker,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,JOSEPHINE NORDSTRØM,1015,1015.0,0.0,6,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,KAMILLA KRISTENSEN,1015,1015.0,-0.0,11,ST,Streg,False,NORMAL,1.005,23,-0.0,NORMAL,0.0
2017-2018,KATHRINE LANGE SØRENSEN,1015,1015.0,0.0,1,HB,Højre back,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ANNE-SOFIE ERNSTRØM,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,LAURA KIRCHOFF MADSEN,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,KATJA RYESBERG,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,22,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,MALENE GANDRUP,1015,1015.0,0.0,1,VF,Venstre fløj,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ANNE-SOFIE FILTENBORG NIELSENRETUR,1015,1015.0,0.0,1,HF,Højre fløj,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,MATILDE KONDRUP NIELSEN,1015,1015.0,0.0,2,HF,Højre fløj,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,MATHILDE JUNCKER,1015,1015.0,0.0,6,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,MARTINE ANDERSEN,1015,1015.0,0.0,4,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SUSANNE MUNK WILBEK,1015,1014.9,-0.1,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.1,NORMAL,0.1
2017-2018,EMILY STANG SANDO,1015,1014.8,-0.2,13,MV,Målvogter,True,NORMAL,1.0,1,-0.015384615384615385,NORMAL,0.015384615384615385
2017-2018,TROELS BANGGAARD,1015,1014.8,-0.2,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2017-2018,MATHIAS PUGHOLM MADSEN,1015,1014.8,-0.2,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2017-2018,SOFIE FLADER,1015,1014.8,-0.2,1,HB,Højre back,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2017-2018,MADS BRANDT,1015,1014.8,-0.2,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2017-2018,LOUISE LYKSBORG,1015,1014.8,-0.2,1,VF,Venstre fløj,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2017-2018,JOSEFINE OMANN,1015,1014.7,-0.3,1,PL,Playmaker,False,NORMAL,1.0,1,-0.3,NORMAL,0.3
2017-2018,LOUISE KRISTENSEN,1015,1014.7,-0.3,1,HF,Højre fløj,False,NORMAL,1.0,2,-0.3,NORMAL,0.3
2017-2018,MAJBRITT TOFT HANSEN,1015,1014.6,-0.4,1,ST,Streg,False,NORMAL,1.0,2,-0.4,NORMAL,0.4
2017-2018,JOHANNA BUNDSEN,1015,1014.6,-0.4,12,MV,Målvogter,True,NORMAL,1.0,2,-0.03333333333333333,NORMAL,0.03333333333333333
2017-2018,LINN BLOHM,1015,1014.5,-0.5,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.5,NORMAL,0.5
2017-2018,JAKOB ROSBACH LARSEN,1015,1014.5,-0.5,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.25,NORMAL,0.25
2017-2018,MATHILDE BJERREGAARD,1015,1014.5,-0.5,6,ST,Streg,False,NORMAL,1.0,17,-0.08333333333333333,NORMAL,0.08333333333333333
2017-2018,LOUISE GUNDESBØL SØRENSEN,1015,1014.5,-0.5,1,HF,Højre fløj,False,NORMAL,1.0,2,-0.5,NORMAL,0.5
2017-2018,CLAUS LETH MOGENSEN,1015,1014.3,-0.7,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.35,NORMAL,0.35
2017-2018,NIELS HJORTLUND NIELSEN AGESEN,1015,1014.3,-0.7,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.35,NORMAL,0.35
2017-2018,BO RUDGAARD,1015,1014.3,-0.7,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.35,NORMAL,0.35
2017-2018,KRISTIAN BOLDRUP KRISTENSEN,1015,1014.3,-0.7,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.35,NORMAL,0.35
2017-2018,ALLAN HEINE PEDERSEN,1015,1014.2,-0.8,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.4,NORMAL,0.4
2017-2018,AGNETHE HJARNØ BOYSEN,1015,1014.2,-0.8,1,HB,Højre back,False,NORMAL,1.0,2,-0.8,NORMAL,0.8
2017-2018,LENE ØSTERGAARD NIELSEN,1015,1014.2,-0.8,6,HB,Højre back,False,NORMAL,1.0,6,-0.13333333333333333,NORMAL,0.13333333333333333
2017-2018,JAKOB ANDREASEN,1015,1014.1,-0.9,2,Ukendt,Ukendt,False,NORMAL,0.998,3,-0.45,NORMAL,0.45
2017-2018,SABINE ENGLERT,1015,1014.1,-0.9,7,MV,Målvogter,True,NORMAL,1.0,1,-0.1285714285714286,NORMAL,0.1285714285714286
2017-2018,JESPER HAANDBÆK JENSEN,1015,1013.5,-1.5,3,Ukendt,Ukendt,False,NORMAL,0.997,3,-0.5,NORMAL,0.5
2017-2018,CAMILLA FANGEL,1015,1013.5,-1.5,4,ST,Streg,False,NORMAL,0.999,10,-0.375,NORMAL,0.375
2017-2018,SUSANNE MADSEN,1015,1013.1,-1.9,10,VB,Venstre back,False,NORMAL,1.0,10,-0.19,NORMAL,0.19
2017-2018,JAN PYTLICK,1015,1012.5,-2.5,6,Ukendt,Ukendt,False,NORMAL,0.997,7,-0.4166666666666667,NORMAL,0.4166666666666667
