season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2024-2025,Thomas ARNOLDSEN,1350.0,1433.1,83.1,20,PL,Playmaker,False,NORMAL,1.01,100,4.154999999999999,NORMAL
2024-2025,Nichlas HALD,1350.0,1432.8,82.8,30,PL,Playmaker,False,NORMAL,1.006,123,2.76,NORMAL
2024-2025,Emil BERGHOLT,1350.0,1432.1,82.1,31,ST,Streg,False,NORMAL,1.005,88,2.648387096774193,NORMAL
2024-2025,Christoffer BONDE,1350.0,1431.3,81.3,7,MV,Målvogter,True,NORMAL,1.005,215,11.614285714285714,NORMAL
2024-2025,Olivia SIMONSEN,1350.0,1430.7,80.7,24,ST,Streg,False,NORMAL,1.003,117,3.3625000000000003,NORMAL
2024-2025,Patrick BOLDSEN,1350.0,1429.8,79.8,29,HF,Højre fløj,False,NORMAL,1.004,80,2.7517241379310344,NORMAL
2024-2025,Nicolaj SPANGGAARD,1350.0,1429.1,79.1,29,PL,Playmaker,False,NORMAL,1.008,113,2.7275862068965515,NORMAL
2024-2025,Stine SKOGRAND,1350.0,1429.0,79.0,28,PL,Playmaker,False,NORMAL,1.005,125,2.8214285714285716,NORMAL
2024-2025,Frida Høgaard NIELSEN,1350.0,1426.8,76.8,26,PL,Playmaker,False,NORMAL,1.003,106,2.9538461538461536,NORMAL
2024-2025,Henny REISTAD,1350.0,1425.3,75.3,28,PL,Playmaker,False,NORMAL,1.007,108,2.689285714285714,NORMAL
2024-2025,Andreas SØGAARD,1350.0,1424.7,74.7,27,ST,Streg,False,NORMAL,1.005,79,2.7666666666666666,NORMAL
2024-2025,Senjamin BURIC,1350.0,1424.7,74.7,29,ST,Streg,False,NORMAL,1.005,83,2.575862068965517,NORMAL
2024-2025,Marielle MARTINSEN,1350.0,1423.1,73.1,28,PL,Playmaker,False,NORMAL,1.003,105,2.6107142857142853,NORMAL
2024-2025,Nikolaj MARKUSSEN,1350.0,1422.5,72.5,20,PL,Playmaker,False,NORMAL,1.002,89,3.625,NORMAL
2024-2025,Kevin GULLIKSEN,1318.1,1422.2,104.1,34,HF,Højre fløj,False,NORMAL,1.008,95,3.0617647058823527,NORMAL
2024-2025,Elvar ASGEIRSSON,1350.0,1421.6,71.6,26,PL,Playmaker,False,NORMAL,1.007,94,2.753846153846154,NORMAL
2024-2025,Anders ZACHARIASSEN,1345.1,1421.2,76.1,29,ST,Streg,False,NORMAL,1.007,81,2.6241379310344826,NORMAL
2024-2025,Moa HÖGDAHL,1350.0,1421.2,71.2,21,PL,Playmaker,False,NORMAL,1.003,86,3.3904761904761904,NORMAL
2024-2025,Nanna HINNERFELDT,1350.0,1420.7,70.7,24,ST,Streg,False,NORMAL,1.002,88,2.9458333333333333,NORMAL
2024-2025,Lasse PEDERSEN,1350.0,1420.0,70.0,25,HF,Højre fløj,False,NORMAL,1.009,59,2.8,NORMAL
2024-2025,June BØTTGER,1350.0,1419.7,69.7,26,VF,Venstre fløj,False,NORMAL,1.007,73,2.680769230769231,NORMAL
2024-2025,Anna Berger WIERZBA,1350.0,1419.4,69.4,24,PL,Playmaker,False,NORMAL,1.004,96,2.891666666666667,NORMAL
2024-2025,Miha ZVIZEJ,1350.0,1419.3,69.3,28,ST,Streg,False,NORMAL,1.006,80,2.475,NORMAL
2024-2025,Jeppe CIESLAK,1350.0,1418.8,68.8,28,VF,Venstre fløj,False,NORMAL,1.009,62,2.457142857142857,NORMAL
2024-2025,Alberte KIELSTRUP,1350.0,1417.9,67.9,29,PL,Playmaker,False,NORMAL,1.006,102,2.341379310344828,NORMAL
2024-2025,Kristian BJØRNSEN,1350.0,1417.3,67.3,23,HF,Højre fløj,False,NORMAL,1.006,59,2.926086956521739,NORMAL
2024-2025,Tobias NIELSEN,1323.6,1415.6,92.0,26,HF,Højre fløj,False,NORMAL,1.005,77,3.5384615384615383,NORMAL
2024-2025,Thilde FRANDSEN,1350.0,1414.9,64.9,25,HF,Højre fløj,False,NORMAL,1.005,68,2.596,NORMAL
2024-2025,Thomas BOILESEN,1350.0,1414.5,64.5,25,PL,Playmaker,False,NORMAL,1.004,94,2.58,NORMAL
2024-2025,Amalie WULFF,1350.0,1414.4,64.4,21,ST,Streg,False,NORMAL,1.005,56,3.066666666666667,NORMAL
2024-2025,Sanna SOLBERG,1350.0,1414.4,64.4,21,VF,Venstre fløj,False,NORMAL,1.007,58,3.066666666666667,NORMAL
2024-2025,Mads HOXER,1325.4,1413.9,88.5,20,PL,Playmaker,False,NORMAL,1.005,108,4.425,NORMAL
2024-2025,Lars SKAARUP,1350.0,1412.8,62.8,20,VF,Venstre fløj,False,NORMAL,1.009,63,3.1399999999999997,NORMAL
2024-2025,Joaquim NAZARÉ,1286.3,1411.9,125.6,35,PL,Playmaker,False,NORMAL,1.004,201,3.5885714285714285,NORMAL
2024-2025,Frederik BJERRE,1350.0,1411.3,61.3,23,VF,Venstre fløj,False,NORMAL,1.006,51,2.6652173913043478,NORMAL
2024-2025,Henrik JAKOBSEN,1325.3,1411.2,85.9,28,ST,Streg,False,NORMAL,1.006,88,3.067857142857143,NORMAL
2024-2025,Marcus MIDTGAARD,1344.9,1411.2,66.3,27,PL,Playmaker,False,NORMAL,1.004,96,2.4555555555555553,NORMAL
2024-2025,Stine Opstrup KRISTENSEN,1347.5,1410.2,62.7,21,HF,Højre fløj,False,NORMAL,1.008,44,2.9857142857142858,NORMAL
2024-2025,Hjalte LYKKE,1321.7,1408.9,87.2,28,HB,Højre back,False,NORMAL,1.004,108,3.1142857142857143,NORMAL
2024-2025,Emma LAURSEN,1350.0,1408.5,58.5,22,HF,Højre fløj,False,NORMAL,1.004,71,2.659090909090909,NORMAL
2024-2025,Mie HØJLUND,1350.0,1406.3,56.3,23,PL,Playmaker,False,NORMAL,1.007,75,2.4478260869565216,NORMAL
2024-2025,Mikkel LANG,1350.0,1402.8,52.8,21,HF,Højre fløj,False,NORMAL,1.01,41,2.5142857142857142,NORMAL
2024-2025,Magnus BRAMMING,1350.0,1402.6,52.6,21,VF,Venstre fløj,False,NORMAL,1.005,50,2.5047619047619047,NORMAL
2024-2025,Henriette HANSEN,1336.0,1402.5,66.5,30,HF,Højre fløj,False,NORMAL,1.008,85,2.216666666666667,NORMAL
2024-2025,Victor WOLF,1350.0,1401.8,51.8,23,VF,Venstre fløj,False,NORMAL,1.01,47,2.252173913043478,NORMAL
2024-2025,Lauritz LEGÉR,1338.5,1401.7,63.2,23,PL,Playmaker,False,NORMAL,1.01,83,2.747826086956522,NORMAL
2024-2025,René RASMUSSEN,1350.0,1401.0,51.0,27,HF,Højre fløj,False,NORMAL,1.004,49,1.8888888888888888,NORMAL
2024-2025,Morten JØRGENSEN,1350.0,1400.8,50.8,20,VF,Venstre fløj,False,NORMAL,1.011,51,2.54,NORMAL
2024-2025,Maren AARDAHL,1350.0,1400.8,50.8,29,ST,Streg,False,NORMAL,1.007,67,1.7517241379310344,NORMAL
2024-2025,Simone PETERSEN,1350.0,1399.7,49.7,17,PL,Playmaker,False,NORMAL,1.005,61,2.923529411764706,NORMAL
2024-2025,Alexander LYNGGAARD,1350.0,1398.9,48.9,22,ST,Streg,False,NORMAL,1.006,47,2.2227272727272727,NORMAL
2024-2025,Eivind TANGEN,1350.0,1398.8,48.8,27,HB,Højre back,False,NORMAL,1.002,76,1.8074074074074074,NORMAL
2024-2025,Maria LYKKEGAARD,1350.0,1397.9,47.9,26,ST,Streg,False,NORMAL,1.006,62,1.8423076923076922,NORMAL
2024-2025,Louise ELLEBÆK,1350.0,1397.5,47.5,17,VB,Venstre back,False,NORMAL,1.006,89,2.7941176470588234,NORMAL
2024-2025,Lasse MIKKELSEN,1350.0,1396.6,46.6,20,PL,Playmaker,False,NORMAL,1.007,63,2.33,NORMAL
2024-2025,Benjamin PEDERSEN,1350.0,1395.9,45.9,16,ST,Streg,False,NORMAL,1.007,51,2.86875,NORMAL
2024-2025,Rasmus MADSBØLL,1308.0,1393.6,85.6,27,VF,Venstre fløj,False,NORMAL,1.007,69,3.17037037037037,NORMAL
2024-2025,Louise SØNDERGAARD,1299.6,1393.5,93.9,31,HB,Højre back,False,NORMAL,1.004,151,3.0290322580645164,NORMAL
2024-2025,Kaja Kamp NIELSEN,1350.0,1391.6,41.6,24,ST,Streg,False,NORMAL,1.005,67,1.7333333333333334,NORMAL
2024-2025,Camilla DEGN,1350.0,1391.2,41.2,12,VF,Venstre fløj,False,NORMAL,1.005,61,3.4333333333333336,NORMAL
2024-2025,Anders Kragh MARTINUSEN,1350.0,1391.1,41.1,11,ST,Streg,False,NORMAL,1.005,49,3.7363636363636363,NORMAL
2024-2025,Elma HALILCEVIC,1350.0,1389.6,39.6,23,VF,Venstre fløj,False,NORMAL,1.006,48,1.7217391304347827,NORMAL
2024-2025,Viktor NEVERS,1350.0,1389.5,39.5,15,HF,Højre fløj,False,NORMAL,1.01,36,2.6333333333333333,NORMAL
2024-2025,Clara SKØTT,1350.0,1389.4,39.4,12,HF,Højre fløj,False,NORMAL,1.004,37,3.283333333333333,NORMAL
2024-2025,Julius MØRCH,1350.0,1388.8,38.8,20,ST,Streg,False,NORMAL,1.005,45,1.94,NORMAL
2024-2025,Nikita Van Der VLIET,1350.0,1388.0,38.0,22,ST,Streg,False,NORMAL,1.005,55,1.7272727272727273,NORMAL
2024-2025,Kasper YOUNG,1350.0,1388.0,38.0,12,HF,Højre fløj,False,NORMAL,1.009,39,3.1666666666666665,NORMAL
2024-2025,Natasja ANDREASEN,1350.0,1387.5,37.5,14,PL,Playmaker,False,NORMAL,1.005,46,2.6785714285714284,NORMAL
2024-2025,August WIGER,1334.0,1387.4,53.4,22,PL,Playmaker,False,NORMAL,1.007,63,2.4272727272727272,NORMAL
2024-2025,Maja Munch LAURSEN,1350.0,1387.1,37.1,19,VF,Venstre fløj,False,NORMAL,1.007,37,1.9526315789473685,NORMAL
2024-2025,Anna GRUNDTVIG,1350.0,1386.7,36.7,21,VF,Venstre fløj,False,NORMAL,1.007,47,1.7476190476190478,NORMAL
2024-2025,Alberte SIMONSEN,1350.0,1386.2,36.2,21,VF,Venstre fløj,False,NORMAL,1.006,41,1.723809523809524,NORMAL
2024-2025,Emilie BECH,1350.0,1386.0,36.0,19,HF,Højre fløj,False,NORMAL,1.001,47,1.894736842105263,NORMAL
2024-2025,Christoffer CICHOSZ,1350.0,1386.0,36.0,17,ST,Streg,False,NORMAL,1.004,38,2.1176470588235294,NORMAL
2024-2025,Morten BALLING,1336.1,1385.9,49.8,22,PL,Playmaker,False,NORMAL,1.003,50,2.2636363636363637,NORMAL
2024-2025,Annika MEYER,1342.5,1385.5,43.0,20,ST,Streg,False,NORMAL,1.007,41,2.15,NORMAL
2024-2025,Bjarke CHRISTENSEN,1350.0,1384.8,34.8,13,VF,Venstre fløj,False,NORMAL,1.007,31,2.6769230769230767,NORMAL
2024-2025,Andrea West BENDTSEN,1350.0,1384.2,34.2,24,PL,Playmaker,False,NORMAL,1.001,90,1.425,NORMAL
2024-2025,Henrik TILSTED,1350.0,1382.4,32.4,13,VF,Venstre fløj,False,NORMAL,1.011,27,2.4923076923076923,NORMAL
2024-2025,Boline LAURSEN,1291.9,1381.8,89.9,31,ST,Streg,False,NORMAL,1.005,115,2.9000000000000004,NORMAL
2024-2025,Jonatan MOLLERUP,1350.0,1379.8,29.8,12,HF,Højre fløj,False,NORMAL,1.004,29,2.4833333333333334,NORMAL
2024-2025,Oliver WOSNIAK,1337.8,1379.7,41.9,11,PL,Playmaker,False,NORMAL,1.0,77,3.809090909090909,NORMAL
2024-2025,Johan MEKLENBORG,1350.0,1379.2,29.2,10,PL,Playmaker,False,NORMAL,1.005,38,2.92,NORMAL
2024-2025,Marinus MUNK,1314.2,1378.7,64.5,28,PL,Playmaker,False,NORMAL,1.002,105,2.3035714285714284,NORMAL
2024-2025,Rene ANTONSEN,1350.0,1378.5,28.5,19,ST,Streg,False,NORMAL,1.006,36,1.5,NORMAL
2024-2025,Rikke IVERSEN,1350.0,1378.3,28.3,20,ST,Streg,False,NORMAL,1.003,44,1.415,NORMAL
2024-2025,Rasmus LAUGE,1308.1,1378.2,70.1,14,PL,Playmaker,False,NORMAL,1.002,106,5.007142857142857,NORMAL
2024-2025,Magnus NORLYK,1317.1,1377.9,60.8,24,VF,Venstre fløj,False,NORMAL,1.009,53,2.533333333333333,NORMAL
2024-2025,Cecilie BRANDT,1319.5,1377.7,58.2,28,HF,Højre fløj,False,NORMAL,1.007,59,2.0785714285714287,NORMAL
2024-2025,Marcus MØRK,1350.0,1376.6,26.6,16,PL,Playmaker,False,NORMAL,1.004,39,1.6625,NORMAL
2024-2025,Gustav BRUUN,1303.8,1376.1,72.3,27,PL,Playmaker,False,NORMAL,1.004,95,2.6777777777777776,NORMAL
2024-2025,Anne Tolstrup PETERSEN,1350.0,1375.8,25.8,8,HF,Højre fløj,False,NORMAL,1.015,24,3.225,NORMAL
2024-2025,Louise HALD,1293.2,1375.8,82.6,27,HF,Højre fløj,False,NORMAL,1.006,73,3.059259259259259,NORMAL
2024-2025,Buster JUUL,1350.0,1375.6,25.6,14,VF,Venstre fløj,False,NORMAL,1.006,23,1.8285714285714287,NORMAL
2024-2025,Thor CHRISTENSEN,1350.0,1375.4,25.4,16,ST,Streg,False,NORMAL,1.006,26,1.5875,NORMAL
2024-2025,Nikolaj NIELSEN,1350.0,1374.9,24.9,13,ST,Streg,False,NORMAL,1.004,32,1.9153846153846152,NORMAL
2024-2025,Maria Berger WIERZBA,1270.8,1374.5,103.7,30,PL,Playmaker,False,NORMAL,1.005,151,3.4566666666666666,NORMAL
2024-2025,Catharina MOLENAAR,1287.8,1374.2,86.4,29,ST,Streg,False,NORMAL,1.004,102,2.9793103448275864,NORMAL
2024-2025,Marigona HAJDARI,1350.0,1373.1,23.1,14,PL,Playmaker,False,NORMAL,1.006,34,1.6500000000000001,NORMAL
2024-2025,Mads LENBROCH,1322.8,1372.3,49.5,25,VF,Venstre fløj,False,NORMAL,1.008,47,1.98,NORMAL
2024-2025,Axel FRANZÉN,1349.3,1372.1,22.8,13,ST,Streg,False,NORMAL,1.007,28,1.7538461538461538,NORMAL
2024-2025,Emilie BANGSHØI,1276.3,1371.9,95.6,28,VF,Venstre fløj,False,NORMAL,1.008,95,3.414285714285714,NORMAL
2024-2025,Morten KAALUND,1291.7,1371.9,80.2,27,ST,Streg,False,NORMAL,1.007,76,2.9703703703703703,NORMAL
2024-2025,Reinier TABOADA,1285.2,1369.3,84.1,32,PL,Playmaker,False,NORMAL,1.002,136,2.628125,NORMAL
2024-2025,Kasper LINDGREN,1336.5,1369.2,32.7,18,ST,Streg,False,NORMAL,1.009,30,1.8166666666666669,NORMAL
2024-2025,Cecilie BJERRE,1297.5,1368.5,71.0,15,PL,Playmaker,False,NORMAL,1.004,130,4.733333333333333,NORMAL
2024-2025,Freja COHRT,1350.0,1368.4,18.4,12,VF,Venstre fløj,False,NORMAL,1.005,19,1.5333333333333332,NORMAL
2024-2025,Alberte EBLER,1350.0,1368.2,18.2,16,HB,Højre back,False,NORMAL,1.002,49,1.1375,NORMAL
2024-2025,Marit Røsberg JACOBSEN,1350.0,1367.5,17.5,7,HF,Højre fløj,False,NORMAL,1.006,17,2.5,NORMAL
2024-2025,Sophia SNOGDAL,1350.0,1367.4,17.4,6,VF,Venstre fløj,False,NORMAL,1.009,11,2.9,NORMAL
2024-2025,Caroline SVARRE,1339.4,1366.7,27.3,20,ST,Streg,False,NORMAL,1.006,31,1.365,NORMAL
2024-2025,Nikolaj LARSSON,1298.3,1366.4,68.1,26,HB,Højre back,False,NORMAL,1.002,90,2.619230769230769,NORMAL
2024-2025,Julie SCAGLIONE,1350.0,1366.4,16.4,6,VB,Venstre back,False,NORMAL,1.002,35,2.733333333333333,NORMAL
2024-2025,Helena ELVER,1284.3,1365.7,81.4,29,ST,Streg,False,NORMAL,1.005,112,2.806896551724138,NORMAL
2024-2025,Maria FISKER,1350.0,1364.2,14.2,7,VF,Venstre fløj,False,NORMAL,1.007,15,2.0285714285714285,NORMAL
2024-2025,Evgeni PEVNOV,1286.4,1363.8,77.4,27,ST,Streg,False,NORMAL,1.005,87,2.8666666666666667,NORMAL
2024-2025,Sarah PAULSEN,1306.4,1363.4,57.0,22,PL,Playmaker,False,NORMAL,1.005,100,2.590909090909091,NORMAL
2024-2025,Jacob BAGERSTED,1325.1,1363.3,38.2,18,ST,Streg,False,NORMAL,1.005,42,2.1222222222222222,NORMAL
2024-2025,Emil GRØNBECH,1350.0,1363.2,13.2,3,HB,Højre back,False,NORMAL,1.001,26,4.3999999999999995,NORMAL
2024-2025,Clara Skyum THOMSEN,1334.8,1363.0,28.2,23,HB,Højre back,False,NORMAL,1.002,75,1.2260869565217392,NORMAL
2024-2025,Amanda Loft HANSEN,1338.1,1361.4,23.3,17,ST,Streg,False,NORMAL,1.006,26,1.3705882352941177,NORMAL
2024-2025,Victor NORLYK,1307.5,1361.1,53.6,25,PL,Playmaker,False,NORMAL,1.007,65,2.144,NORMAL
2024-2025,Mathias HEDEGAARD,1326.5,1360.8,34.3,17,ST,Streg,False,NORMAL,1.003,45,2.0176470588235293,NORMAL
2024-2025,Sebastian HENNEBERG,1350.0,1359.2,9.2,3,PL,Playmaker,False,NORMAL,1.008,9,3.0666666666666664,NORMAL
2024-2025,Joachim Lyng ALS,1309.1,1358.9,49.8,21,VF,Venstre fløj,False,NORMAL,1.006,45,2.3714285714285714,NORMAL
2024-2025,Mathilde KRISTENSEN,1322.0,1358.4,36.4,20,ST,Streg,False,NORMAL,1.007,40,1.8199999999999998,NORMAL
2024-2025,Thea RASMUSSEN,1271.9,1358.4,86.5,30,PL,Playmaker,False,NORMAL,1.005,154,2.8833333333333333,NORMAL
2024-2025,Nicoline LAURITSEN,1306.3,1357.5,51.2,26,ST,Streg,False,NORMAL,1.005,69,1.9692307692307693,NORMAL
2024-2025,Jana MITTÚN,1249.4,1357.2,107.8,31,ST,Streg,False,NORMAL,1.007,121,3.47741935483871,NORMAL
2024-2025,Kasper KILDELUND,1320.3,1357.0,36.7,18,HF,Højre fløj,False,NORMAL,1.007,31,2.038888888888889,NORMAL
2024-2025,Anton BRAMMING,1350.0,1356.7,6.7,6,VF,Venstre fløj,False,NORMAL,1.007,6,1.1166666666666667,NORMAL
2024-2025,Rikke JOCHUMSEN,1336.2,1356.7,20.5,14,VF,Venstre fløj,False,NORMAL,1.006,26,1.4642857142857142,NORMAL
2024-2025,Melanie BAK,1295.7,1356.3,60.6,25,ST,Streg,False,NORMAL,1.007,57,2.424,NORMAL
2024-2025,Katrine JACOBSEN,1331.4,1356.2,24.8,15,ST,Streg,False,NORMAL,1.006,23,1.6533333333333333,NORMAL
2024-2025,Elin HANSSON,1325.8,1356.0,30.2,20,VF,Venstre fløj,False,NORMAL,1.004,37,1.51,NORMAL
2024-2025,Lukas NILSSON,1289.7,1355.0,65.3,22,PL,Playmaker,False,NORMAL,1.003,99,2.9681818181818183,NORMAL
2024-2025,Nikolaj SVALASTOG,1327.1,1355.0,27.9,13,VF,Venstre fløj,False,NORMAL,1.007,24,2.146153846153846,NORMAL
2024-2025,Caroline AAR,1289.4,1354.8,65.4,27,ST,Streg,False,NORMAL,1.005,72,2.4222222222222225,NORMAL
2024-2025,Svend RUGHAVE,1333.2,1353.1,19.9,10,MV,Målvogter,True,NORMAL,1.001,77,1.9899999999999998,NORMAL
2024-2025,Simon BIRKEFELDT,1350.0,1352.4,2.4,5,PL,Playmaker,False,NORMAL,1.003,5,0.48,NORMAL
2024-2025,Kasper DIDRIKSEN,1309.4,1352.2,42.8,25,ST,Streg,False,NORMAL,1.005,49,1.712,NORMAL
2024-2025,Live RUSHFELDT DEILA,1242.5,1351.3,108.8,34,PL,Playmaker,False,NORMAL,1.012,141,3.1999999999999997,NORMAL
2024-2025,Nora MØRK,1350.0,1350.7,0.7,1,ST,Streg,False,NORMAL,1.0,1,0.7,NORMAL
2024-2025,Sofia DEEN,1288.1,1350.6,62.5,25,PL,Playmaker,False,NORMAL,1.004,91,2.5,NORMAL
2024-2025,Sebastian AUGUSTINUSSEN,1325.4,1349.0,23.6,13,HF,Højre fløj,False,NORMAL,1.008,19,1.8153846153846156,NORMAL
2024-2025,Mathilda LUNDSTRØM,1328.7,1348.7,20.0,5,HF,Højre fløj,False,NORMAL,1.007,15,4.0,NORMAL
2024-2025,Martin RISOM,1279.6,1348.3,68.7,20,ST,Streg,False,NORMAL,1.014,79,3.435,NORMAL
2024-2025,Emil LÆRKE,1200.0,1347.7,147.7,26,PL,Playmaker,False,NORMAL,1.009,208,5.68076923076923,NORMAL
