season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2021-2022,Chris JØRGENSEN,1293.5,1490.2,196.7,31,PL,Playmaker,False,NORMAL,1.011,249,6.34516129032258,NORMAL
2021-2022,Nikolaj Øris NIELSEN,1350.0,1487.6,137.6,35,PL,Playmaker,False,NORMAL,1.004,251,3.931428571428571,NORMAL
2021-2022,Mark NIKOLAJSEN,1350.0,1486.9,136.9,26,PL,Playmaker,False,NORMAL,1.003,195,5.265384615384615,NORMAL
2021-2022,Melissa PETRÉN,1350.0,1484.3,134.3,30,PL,Playmaker,False,NORMAL,1.003,213,4.4766666666666675,NORMAL
2021-2022,Felix CLAAR,1350.0,1483.0,133.0,36,PL,Playmaker,False,NORMAL,1.004,188,3.6944444444444446,NORMAL
2021-2022,Mads Hoxer HANGAARD,1323.5,1481.2,157.7,25,HB,Højre back,False,NORMAL,1.004,229,6.308,NORMAL
2021-2022,Mads Thymann HANSEN,1337.6,1474.2,136.6,32,PL,Playmaker,False,NORMAL,1.006,205,4.26875,NORMAL
2021-2022,Julie HOLM,1327.3,1474.0,146.7,31,HB,Højre back,False,NORMAL,1.005,249,4.732258064516128,NORMAL
2021-2022,Jonas Gade NIELSEN,1350.0,1466.9,116.9,28,HB,Højre back,False,NORMAL,1.006,158,4.175,NORMAL
2021-2022,Sofie Bæk ANDERSEN,1350.0,1466.7,116.7,28,PL,Playmaker,False,NORMAL,1.006,160,4.167857142857143,NORMAL
2021-2022,Anders Kragh MARTINUSEN,1350.0,1462.6,112.6,31,PL,Playmaker,False,NORMAL,1.006,147,3.6322580645161286,NORMAL
2021-2022,Kristina KRISTIANSEN,1350.0,1462.0,112.0,30,PL,Playmaker,False,NORMAL,1.009,138,3.7333333333333334,NORMAL
2021-2022,Morten OLSEN,1350.0,1461.3,111.3,25,PL,Playmaker,False,NORMAL,1.003,174,4.452,NORMAL
2021-2022,Miha ZVIZEJ,1350.0,1460.6,110.6,31,ST,Streg,False,NORMAL,1.008,123,3.5677419354838706,NORMAL
2021-2022,Lars SKAARUP,1350.0,1460.5,110.5,32,VF,Venstre fløj,False,NORMAL,1.007,101,3.453125,NORMAL
2021-2022,Line HAUGSTED,1350.0,1460.1,110.1,31,PL,Playmaker,False,NORMAL,1.003,191,3.551612903225806,NORMAL
2021-2022,Larissa NUSSER,1350.0,1459.8,109.8,31,ST,Streg,False,NORMAL,1.006,124,3.541935483870968,NORMAL
2021-2022,William BOGOJEVIC,1287.5,1459.4,171.9,37,PL,Playmaker,False,NORMAL,1.006,288,4.645945945945946,NORMAL
2021-2022,Bjarke CHRISTENSEN,1350.0,1458.7,108.7,31,VF,Venstre fløj,False,NORMAL,1.008,98,3.5064516129032257,NORMAL
2021-2022,Nikolaj LÆSØ,1350.0,1456.9,106.9,37,PL,Playmaker,False,NORMAL,1.003,197,2.889189189189189,NORMAL
2021-2022,Mads Kjeldgaard ANDERSEN,1350.0,1456.8,106.8,34,PL,Playmaker,False,NORMAL,1.003,131,3.1411764705882352,NORMAL
2021-2022,Camilla DEGN,1350.0,1456.4,106.4,27,VF,Venstre fløj,False,NORMAL,1.005,110,3.940740740740741,NORMAL
2021-2022,Eira AUNE,1313.2,1455.7,142.5,30,PL,Playmaker,False,NORMAL,1.004,162,4.75,NORMAL
2021-2022,Mathias BITSCH,1350.0,1455.2,105.2,32,PL,Playmaker,False,NORMAL,1.001,200,3.2875,NORMAL
2021-2022,June BØTTGER,1350.0,1454.0,104.0,30,VF,Venstre fløj,False,NORMAL,1.006,123,3.466666666666667,NORMAL
2021-2022,Lasse PEDERSEN,1350.0,1453.6,103.6,33,HF,Højre fløj,False,NORMAL,1.014,91,3.139393939393939,NORMAL
2021-2022,Morten BALLING,1350.0,1451.0,101.0,34,PL,Playmaker,False,NORMAL,1.009,129,2.9705882352941178,NORMAL
2021-2022,Magnus BRAMMING,1350.0,1449.7,99.7,29,VF,Venstre fløj,False,NORMAL,1.011,91,3.4379310344827587,NORMAL
2021-2022,Emma FRIIS,1350.0,1449.5,99.5,36,VF,Venstre fløj,False,NORMAL,1.003,111,2.763888888888889,NORMAL
2021-2022,Frederik LADEFOGED,1350.0,1446.2,96.2,30,ST,Streg,False,NORMAL,1.007,116,3.2066666666666666,NORMAL
2021-2022,René RASMUSSEN,1350.0,1444.8,94.8,33,HF,Højre fløj,False,NORMAL,1.01,88,2.8727272727272726,NORMAL
2021-2022,Line ELLERTSEN,1350.0,1444.5,94.5,30,PL,Playmaker,False,NORMAL,1.002,165,3.15,NORMAL
2021-2022,Jonas LARHOLM,1314.7,1444.2,129.5,32,PL,Playmaker,False,NORMAL,1.009,188,4.046875,NORMAL
2021-2022,Alexander LYNGGAARD,1297.4,1443.9,146.5,34,ST,Streg,False,NORMAL,1.006,152,4.3088235294117645,NORMAL
2021-2022,Mathias JØRGENSEN,1350.0,1443.0,93.0,33,HF,Højre fløj,False,NORMAL,1.01,95,2.8181818181818183,NORMAL
2021-2022,Martin BISGAARD,1341.3,1442.9,101.6,25,VF,Venstre fløj,False,NORMAL,1.008,85,4.064,NORMAL
2021-2022,Maria Mose VESTERGAARD,1350.0,1442.4,92.4,28,VF,Venstre fløj,False,NORMAL,1.008,94,3.3000000000000003,NORMAL
2021-2022,Cecilie SPECHT,1334.1,1440.9,106.8,30,HB,Højre back,False,NORMAL,1.008,162,3.56,NORMAL
2021-2022,Julie PONTOPPIDAN,1350.0,1440.4,90.4,25,ST,Streg,False,NORMAL,1.007,96,3.616,NORMAL
2021-2022,Noah GAUDIN,1317.0,1440.3,123.3,22,PL,Playmaker,False,NORMAL,1.003,186,5.6045454545454545,NORMAL
2021-2022,Ingvild BAKKERUD,1350.0,1439.1,89.1,30,PL,Playmaker,False,NORMAL,1.005,181,2.9699999999999998,NORMAL
2021-2022,Lasse UTH,1350.0,1439.0,89.0,30,VF,Venstre fløj,False,NORMAL,1.009,80,2.966666666666667,NORMAL
2021-2022,Morten Hempel JENSEN,1342.1,1438.2,96.1,33,PL,Playmaker,False,NORMAL,1.004,163,2.912121212121212,NORMAL
2021-2022,Sidsel MEJLVANG,1350.0,1438.1,88.1,29,ST,Streg,False,NORMAL,1.005,116,3.0379310344827584,NORMAL
2021-2022,Mette TRANBORG,1335.6,1437.4,101.8,35,HB,Højre back,False,NORMAL,1.005,157,2.9085714285714284,NORMAL
2021-2022,Rikke IVERSEN,1350.0,1437.1,87.1,34,ST,Streg,False,NORMAL,1.004,111,2.5617647058823527,NORMAL
2021-2022,Nicolaj NØRAGER,1331.8,1435.5,103.7,32,PL,Playmaker,False,NORMAL,1.004,129,3.240625,NORMAL
2021-2022,Jesper KOKHOLM,1350.0,1435.0,85.0,28,HF,Højre fløj,False,NORMAL,1.006,89,3.0357142857142856,NORMAL
2021-2022,Emil LÆRKE,1350.0,1434.2,84.2,36,PL,Playmaker,False,NORMAL,1.003,168,2.338888888888889,NORMAL
2021-2022,Rasmus PORUP,1350.0,1433.3,83.3,27,PL,Playmaker,False,NORMAL,1.007,118,3.085185185185185,NORMAL
2021-2022,Vilde Mortensen INGSTAD,1350.0,1432.2,82.2,24,ST,Streg,False,NORMAL,1.007,104,3.4250000000000003,NORMAL
2021-2022,Andrea West BENDTSEN,1350.0,1431.3,81.3,24,PL,Playmaker,False,NORMAL,1.003,169,3.3874999999999997,NORMAL
2021-2022,Allan DAMGAARD,1337.8,1430.9,93.1,28,ST,Streg,False,NORMAL,1.009,87,3.3249999999999997,NORMAL
2021-2022,Marcus MØRK,1350.0,1429.7,79.7,22,PL,Playmaker,False,NORMAL,1.008,107,3.622727272727273,NORMAL
2021-2022,Cecilie Mørch HANSEN,1340.3,1428.9,88.6,29,PL,Playmaker,False,NORMAL,1.005,172,3.055172413793103,NORMAL
2021-2022,Aksel HORGEN,1313.9,1427.4,113.5,32,HF,Højre fløj,False,NORMAL,1.009,108,3.546875,NORMAL
2021-2022,Henrik MØLLGAARD,1350.0,1427.1,77.1,27,PL,Playmaker,False,NORMAL,1.003,100,2.855555555555555,NORMAL
2021-2022,Simon PYTLICK,1290.8,1426.1,135.3,34,PL,Playmaker,False,NORMAL,1.004,190,3.979411764705883,NORMAL
2021-2022,Moa HÖGDAHL,1350.0,1425.6,75.6,23,PL,Playmaker,False,NORMAL,1.004,121,3.28695652173913,NORMAL
2021-2022,Julie JENSEN,1350.0,1425.0,75.0,24,PL,Playmaker,False,NORMAL,1.006,95,3.125,NORMAL
2021-2022,Lea HANSEN,1350.0,1424.7,74.7,23,HF,Højre fløj,False,NORMAL,1.01,72,3.247826086956522,NORMAL
2021-2022,Kaja Kamp NIELSEN,1350.0,1423.3,73.3,32,ST,Streg,False,NORMAL,1.005,95,2.290625,NORMAL
2021-2022,Annika JAKOBSEN,1350.0,1423.0,73.0,28,HF,Højre fløj,False,NORMAL,1.011,79,2.607142857142857,NORMAL
2021-2022,Simone PETERSEN,1273.8,1422.4,148.6,34,ST,Streg,False,NORMAL,1.003,181,4.370588235294117,NORMAL
2021-2022,Mie HØJLUND,1350.0,1421.0,71.0,17,PL,Playmaker,False,NORMAL,1.006,95,4.176470588235294,NORMAL
2021-2022,Henriette HANSEN,1346.0,1418.9,72.9,26,HF,Højre fløj,False,NORMAL,1.002,84,2.803846153846154,NORMAL
2021-2022,Lærke CHRISTENSEN,1350.0,1416.0,66.0,12,PL,Playmaker,False,NORMAL,1.004,107,5.5,NORMAL
2021-2022,Mathias GIDSEL,1350.0,1415.5,65.5,21,PL,Playmaker,False,NORMAL,1.004,83,3.119047619047619,NORMAL
2021-2022,Ayaka IKEHARA,1350.0,1414.9,64.9,27,HF,Højre fløj,False,NORMAL,1.005,78,2.403703703703704,NORMAL
2021-2022,Stine Nørklit LØNBORG,1349.9,1414.7,64.8,27,PL,Playmaker,False,NORMAL,1.007,102,2.4,NORMAL
2021-2022,Frederikke GULMARK,1324.8,1413.7,88.9,30,VB,Venstre back,False,NORMAL,1.003,136,2.9633333333333334,NORMAL
2021-2022,Jonas PORUP,1350.0,1410.2,60.2,27,PL,Playmaker,False,NORMAL,1.005,115,2.22962962962963,NORMAL
2021-2022,Majbritt Toft HANSEN,1332.7,1408.8,76.1,28,ST,Streg,False,NORMAL,1.005,93,2.7178571428571425,NORMAL
2021-2022,Frederik IVERSEN,1350.0,1408.0,58.0,23,VF,Venstre fløj,False,NORMAL,1.006,51,2.5217391304347827,NORMAL
2021-2022,Andreas FLODMAN,1350.0,1404.4,54.4,22,HF,Højre fløj,False,NORMAL,1.006,55,2.4727272727272727,NORMAL
2021-2022,Kristian STRANDEN,1278.1,1404.3,126.2,32,PL,Playmaker,False,NORMAL,1.007,211,3.94375,NORMAL
2021-2022,Marit Røsberg JACOBSEN,1350.0,1403.9,53.9,16,HF,Højre fløj,False,NORMAL,1.008,56,3.36875,NORMAL
2021-2022,Mike HAACK,1350.0,1403.5,53.5,22,HF,Højre fløj,False,NORMAL,1.006,64,2.4318181818181817,NORMAL
2021-2022,Annette JENSEN,1350.0,1401.9,51.9,24,ST,Streg,False,NORMAL,1.005,75,2.1625,NORMAL
2021-2022,Frederik TILSTED,1350.0,1401.9,51.9,18,PL,Playmaker,False,NORMAL,1.004,88,2.8833333333333333,NORMAL
2021-2022,Jørgen RASMUSSEN,1350.0,1401.3,51.3,11,VF,Venstre fløj,False,NORMAL,1.013,30,4.663636363636363,NORMAL
2021-2022,Mai KRAGBALLE,1350.0,1401.0,51.0,13,PL,Playmaker,False,NORMAL,1.003,84,3.923076923076923,NORMAL
2021-2022,Thomas BOILESEN,1313.0,1400.2,87.2,20,PL,Playmaker,False,NORMAL,1.002,93,4.36,NORMAL
2021-2022,Sebastian BARTHOLD,1350.0,1399.7,49.7,24,VF,Venstre fløj,False,NORMAL,1.007,47,2.0708333333333333,NORMAL
2021-2022,Sonja FREY,1350.0,1399.6,49.6,20,PL,Playmaker,False,NORMAL,1.005,65,2.48,NORMAL
2021-2022,Anna GRUNDTVIG,1337.4,1399.0,61.6,30,VF,Venstre fløj,False,NORMAL,1.011,69,2.0533333333333332,NORMAL
2021-2022,Maria HJERTNER,1338.4,1398.6,60.2,27,HB,Højre back,False,NORMAL,1.001,141,2.22962962962963,NORMAL
2021-2022,Marit Malm FRAFJORD,1350.0,1398.3,48.3,22,ST,Streg,False,NORMAL,1.004,63,2.1954545454545453,NORMAL
2021-2022,Marcus DAHLIN,1350.0,1396.9,46.9,19,PL,Playmaker,False,NORMAL,1.003,76,2.468421052631579,NORMAL
2021-2022,Celine Lundbye KRISTIANSEN,1350.0,1396.5,46.5,23,PL,Playmaker,False,NORMAL,1.002,98,2.0217391304347827,NORMAL
2021-2022,Sofie BARDRUM,1336.3,1395.8,59.5,26,ST,Streg,False,NORMAL,1.01,78,2.2884615384615383,NORMAL
2021-2022,Alexander MORSTEN,1350.0,1395.1,45.1,15,ST,Streg,False,NORMAL,1.005,50,3.006666666666667,NORMAL
2021-2022,Lærke NOLSØE,1304.9,1395.0,90.1,36,VF,Venstre fløj,False,NORMAL,1.005,104,2.5027777777777778,NORMAL
2021-2022,Martin Risom CHRISTENSEN,1252.6,1395.0,142.4,28,HB,Højre back,False,NORMAL,1.003,185,5.085714285714286,NORMAL
2021-2022,Stine HOLM,1350.0,1394.4,44.4,21,HF,Højre fløj,False,NORMAL,1.004,63,2.1142857142857143,NORMAL
2021-2022,Johan MEKLENBORG,1350.0,1393.3,43.3,12,PL,Playmaker,False,NORMAL,1.004,57,3.608333333333333,NORMAL
2021-2022,Maria LYKKEGAARD,1319.2,1393.2,74.0,30,ST,Streg,False,NORMAL,1.005,83,2.466666666666667,NORMAL
2021-2022,Trine KNUDSEN,1350.0,1393.0,43.0,27,ST,Streg,False,NORMAL,1.004,53,1.5925925925925926,NORMAL
2021-2022,Oscar BERGENDAHL,1350.0,1392.7,42.7,24,ST,Streg,False,NORMAL,1.005,52,1.7791666666666668,NORMAL
2021-2022,Jakob FREDERIKSEN,1285.0,1392.5,107.5,30,HF,Højre fløj,False,NORMAL,1.004,87,3.5833333333333335,NORMAL
2021-2022,Sofie Brems ØSTERGAARD,1338.2,1391.2,53.0,24,HF,Højre fløj,False,NORMAL,1.005,57,2.2083333333333335,NORMAL
2021-2022,Mia REJ,1350.0,1390.2,40.2,12,PL,Playmaker,False,NORMAL,1.006,63,3.35,NORMAL
2021-2022,Jonas SAMUELSSON,1350.0,1389.9,39.9,21,HF,Højre fløj,False,NORMAL,1.007,46,1.9,NORMAL
2021-2022,Emilie Ytting PEDERSEN,1344.2,1387.6,43.4,17,VF,Venstre fløj,False,NORMAL,1.001,57,2.552941176470588,NORMAL
2021-2022,Benjamin PEDERSEN,1289.8,1387.0,97.2,31,ST,Streg,False,NORMAL,1.005,114,3.135483870967742,NORMAL
2021-2022,Louise FØNS,1326.8,1386.0,59.2,26,VF,Venstre fløj,False,NORMAL,1.003,62,2.276923076923077,NORMAL
2021-2022,Alec SMIT,1305.0,1385.8,80.8,25,HF,Højre fløj,False,NORMAL,1.005,78,3.2319999999999998,NORMAL
2021-2022,Emil Wernsdorf MADSEN,1303.1,1382.8,79.7,33,PL,Playmaker,False,NORMAL,1.003,137,2.415151515151515,NORMAL
2021-2022,Freja COHRT,1350.0,1382.6,32.6,14,VF,Venstre fløj,False,NORMAL,1.005,36,2.3285714285714287,NORMAL
2021-2022,Rasmus Meyer EJLERSEN,1301.9,1381.9,80.0,32,ST,Streg,False,NORMAL,1.006,86,2.5,NORMAL
2021-2022,Christoffer CICHOSZ,1350.0,1381.4,31.4,17,ST,Streg,False,NORMAL,1.003,43,1.8470588235294116,NORMAL
2021-2022,Lois ABBINGH,1350.0,1380.1,30.1,17,PL,Playmaker,False,NORMAL,1.003,56,1.7705882352941178,NORMAL
2021-2022,Johanna WESTBERG,1350.0,1378.9,28.9,12,ST,Streg,False,NORMAL,1.003,50,2.408333333333333,NORMAL
2021-2022,Benjamin JAKOBSEN,1305.8,1375.3,69.5,30,ST,Streg,False,NORMAL,1.004,77,2.316666666666667,NORMAL
2021-2022,Line HOUGAARD,1293.4,1374.7,81.3,32,HF,Højre fløj,False,NORMAL,1.004,92,2.540625,NORMAL
2021-2022,Kristin THORLEIFSDÓTTIR,1307.7,1374.1,66.4,27,PL,Playmaker,False,NORMAL,1.001,132,2.4592592592592593,NORMAL
2021-2022,Jenny Helen CARLSON,1314.4,1373.6,59.2,12,PL,Playmaker,False,NORMAL,1.007,84,4.933333333333334,NORMAL
2021-2022,Andreas VÆVER,1350.0,1371.1,21.1,12,VF,Venstre fløj,False,NORMAL,1.007,21,1.7583333333333335,NORMAL
2021-2022,Nikolaj NIELSEN,1292.5,1369.0,76.5,31,ST,Streg,False,NORMAL,1.004,79,2.467741935483871,NORMAL
2021-2022,Sander ØVERJORDET,1254.0,1368.5,114.5,30,PL,Playmaker,False,NORMAL,1.006,159,3.816666666666667,NORMAL
2021-2022,Tobias MØLLER,1299.1,1366.2,67.1,27,VF,Venstre fløj,False,NORMAL,1.005,65,2.485185185185185,NORMAL
2021-2022,Oskar Vind RASMUSSEN,1268.1,1365.4,97.3,28,HF,Højre fløj,False,NORMAL,1.005,87,3.475,NORMAL
2021-2022,Jesper DAHL,1200.0,1364.8,164.8,32,HB,Højre back,False,NORMAL,1.01,220,5.15,NORMAL
2021-2022,Thomas Bohl DAMGAARD,1263.6,1364.7,101.1,31,PL,Playmaker,False,NORMAL,1.003,135,3.261290322580645,NORMAL
2021-2022,Thomas MOGENSEN,1350.0,1363.9,13.9,6,PL,Playmaker,False,NORMAL,1.011,11,2.316666666666667,NORMAL
2021-2022,Andreas MAGAARD,1255.6,1363.9,108.3,31,ST,Streg,False,NORMAL,1.007,125,3.4935483870967743,NORMAL
2021-2022,Kristian BONEFELD,1350.0,1361.6,11.6,12,HB,Højre back,False,NORMAL,1.004,22,0.9666666666666667,NORMAL
2021-2022,Niels LINDHOLT,1309.6,1360.7,51.1,22,ST,Streg,False,NORMAL,1.007,51,2.3227272727272728,NORMAL
2021-2022,Elma HALILCEVIC,1293.6,1360.3,66.7,31,VF,Venstre fløj,False,NORMAL,1.005,82,2.1516129032258067,NORMAL
2021-2022,Louisa MITTET,1350.0,1359.8,9.8,5,PL,Playmaker,False,NORMAL,1.0,22,1.9600000000000002,NORMAL
2021-2022,Line SKAK,1316.7,1358.7,42.0,19,ST,Streg,False,NORMAL,1.005,49,2.210526315789474,NORMAL
2021-2022,Marielle MARTINSEN,1277.8,1358.5,80.7,28,PL,Playmaker,False,NORMAL,1.003,141,2.882142857142857,NORMAL
2021-2022,Oliver Klarskov KNUDSEN,1270.3,1355.9,85.6,23,PL,Playmaker,False,NORMAL,1.006,85,3.7217391304347824,NORMAL
2021-2022,Magnus Haubro JENSEN,1286.9,1355.8,68.9,26,PL,Playmaker,False,NORMAL,1.005,143,2.6500000000000004,NORMAL
2021-2022,Emilie Bastrup BERTELSEN,1320.6,1354.8,34.2,18,VF,Venstre fløj,False,NORMAL,1.007,52,1.9000000000000001,NORMAL
2021-2022,Buster JUUL,1306.7,1354.3,47.6,24,VF,Venstre fløj,False,NORMAL,1.003,46,1.9833333333333334,NORMAL
2021-2022,Vilde Ingeborg JOHANSEN,1307.4,1348.8,41.4,27,ST,Streg,False,NORMAL,1.005,57,1.5333333333333332,NORMAL
2021-2022,Jonatan MOLLERUP,1200.0,1348.4,148.4,31,HB,Højre back,False,NORMAL,1.004,225,4.787096774193548,NORMAL
2021-2022,Louise ELLEBÆK,1316.1,1347.8,31.7,25,PL,Playmaker,False,NORMAL,1.004,57,1.268,NORMAL
2021-2022,Aia Høgh RAADSHØJ,1282.9,1347.7,64.8,24,PL,Playmaker,False,NORMAL,1.003,135,2.6999999999999997,NORMAL
2021-2022,Hákun West Av TEIGUM,1244.2,1347.5,103.3,29,HF,Højre fløj,False,NORMAL,1.01,96,3.5620689655172413,NORMAL
2021-2022,Mads Emil Bayer LENBROCH,1302.8,1346.8,44.0,18,VF,Venstre fløj,False,NORMAL,1.003,44,2.4444444444444446,NORMAL
2021-2022,Tobias Svend RASMUSSEN,1275.7,1346.4,70.7,21,PL,Playmaker,False,NORMAL,1.006,116,3.3666666666666667,NORMAL
2021-2022,Nicolaj Kjær SPANGGAARD,1272.1,1346.0,73.9,21,HB,Højre back,False,NORMAL,1.003,101,3.5190476190476194,NORMAL
2021-2022,Melina KRISTENSEN,1298.2,1345.8,47.6,19,HF,Højre fløj,False,NORMAL,1.013,57,2.505263157894737,NORMAL
2021-2022,Rosa Skovlund SCHMIDT,1239.4,1343.1,103.7,29,HF,Højre fløj,False,NORMAL,1.011,111,3.575862068965517,NORMAL
2021-2022,Thor CHRISTENSEN,1274.7,1342.7,68.0,31,ST,Streg,False,NORMAL,1.005,76,2.193548387096774,NORMAL
2021-2022,Thea Hamann RASMUSSEN,1251.0,1341.8,90.8,26,PL,Playmaker,False,NORMAL,1.003,163,3.4923076923076923,NORMAL
2021-2022,Hanna BLOMSTRAND,1320.8,1341.6,20.8,13,HB,Højre back,False,NORMAL,1.005,28,1.6,NORMAL
2021-2022,Andreas Søgaard RASMUSSEN,1275.6,1341.1,65.5,25,ST,Streg,False,NORMAL,1.006,84,2.62,NORMAL
2021-2022,Anne Tolstrup PETERSEN,1335.1,1340.7,5.6,1,HF,Højre fløj,False,NORMAL,1.012,3,5.6,NORMAL
2021-2022,Stine SKOGRAND,1306.0,1340.4,34.4,12,PL,Playmaker,False,NORMAL,1.003,57,2.8666666666666667,NORMAL
2021-2022,Sofie OLSEN,1289.1,1340.1,51.0,19,HF,Højre fløj,False,NORMAL,1.009,60,2.6842105263157894,NORMAL
2021-2022,Salah BOUTAF,1299.5,1340.0,40.5,15,MV,Målvogter,True,NORMAL,1.0,133,2.7,NORMAL
2021-2022,Thilde FRANDSEN,1259.6,1339.9,80.3,32,HF,Højre fløj,False,NORMAL,1.007,102,2.509375,NORMAL
2021-2022,Lauritz LEGÉR,1262.8,1338.9,76.1,25,PL,Playmaker,False,NORMAL,1.007,126,3.0439999999999996,NORMAL
2021-2022,Senjamin BURIC,1200.0,1338.5,138.5,37,ST,Streg,False,NORMAL,1.007,147,3.7432432432432434,NORMAL
2021-2022,Malte JUSTESEN,1275.3,1337.9,62.6,25,VF,Venstre fløj,False,NORMAL,1.009,65,2.504,NORMAL
2021-2022,Oliver NORLYK,1246.7,1337.1,90.4,18,PL,Playmaker,False,NORMAL,1.004,131,5.022222222222222,NORMAL
2021-2022,Simon GADE,1291.3,1336.8,45.5,9,MV,Målvogter,True,NORMAL,1.009,131,5.055555555555555,NORMAL
2021-2022,Natasja ANDREASEN,1313.4,1336.0,22.6,9,ST,Streg,False,NORMAL,1.01,18,2.511111111111111,NORMAL
2021-2022,Jerry TOLLBRING,1200.0,1335.1,135.1,38,VF,Venstre fløj,False,NORMAL,1.006,132,3.555263157894737,NORMAL
2021-2022,Katrine LARSON,1302.4,1334.2,31.8,18,PL,Playmaker,False,NORMAL,1.002,55,1.7666666666666666,NORMAL
2021-2022,Josip CAVAR,1310.2,1334.1,23.9,8,MV,Målvogter,True,NORMAL,1.001,60,2.9875,NORMAL
2021-2022,Allan Toft HANSEN,1323.2,1331.9,8.7,10,ST,Streg,False,NORMAL,1.006,13,0.8699999999999999,NORMAL
2021-2022,Torben PETERSEN,1200.0,1331.6,131.6,26,PL,Playmaker,False,NORMAL,1.005,191,5.061538461538461,NORMAL
2021-2022,Mathias PORSHOLDT,1288.3,1331.6,43.3,28,ST,Streg,False,NORMAL,1.002,59,1.5464285714285713,NORMAL
2021-2022,Stine Eiberg JØRGENSEN,1273.5,1331.1,57.6,24,PL,Playmaker,False,NORMAL,1.01,75,2.4,NORMAL
2021-2022,Nicoline Nørgaard OLSEN,1268.5,1330.5,62.0,20,HB,Højre back,False,NORMAL,1.005,88,3.1,NORMAL
2021-2022,Søren RASMUSSEN,1291.7,1330.5,38.8,8,MV,Målvogter,True,NORMAL,1.003,128,4.85,NORMAL
2021-2022,Freja Cohrt KYNDBØL,1274.9,1330.5,55.6,18,VF,Venstre fløj,False,NORMAL,1.005,60,3.088888888888889,NORMAL
2021-2022,Nichlas HALD,1200.0,1329.3,129.3,31,PL,Playmaker,False,NORMAL,1.006,226,4.170967741935484,NORMAL
2021-2022,Stine ANDERSEN,1291.1,1328.8,37.7,23,HF,Højre fløj,False,NORMAL,1.004,48,1.6391304347826088,NORMAL
2021-2022,Jacob HESSELLUND,1281.1,1328.3,47.2,22,VF,Venstre fløj,False,NORMAL,1.006,51,2.1454545454545455,NORMAL
2021-2022,Andreas LANG,1200.0,1328.2,128.2,32,PL,Playmaker,False,NORMAL,1.005,198,4.00625,NORMAL
2021-2022,Mathilde STORGAARD,1298.6,1327.7,29.1,19,ST,Streg,False,NORMAL,1.008,34,1.5315789473684212,NORMAL
2021-2022,Morten BJØRNSHAUGE,1303.9,1327.3,23.4,18,ST,Streg,False,NORMAL,1.006,29,1.2999999999999998,NORMAL
2021-2022,Andrea HANSEN,1276.2,1326.9,50.7,23,HF,Højre fløj,False,NORMAL,1.005,48,2.2043478260869565,NORMAL
2021-2022,Laura Damgaard LUND,1200.0,1326.4,126.4,18,PL,Playmaker,False,NORMAL,1.004,185,7.022222222222222,NORMAL
2021-2022,Ida-Marie DAHL,1253.5,1325.5,72.0,31,ST,Streg,False,NORMAL,1.004,95,2.3225806451612905,NORMAL
2021-2022,Mathilde KRISTENSEN,1281.9,1325.2,43.3,19,ST,Streg,False,NORMAL,1.011,49,2.2789473684210524,NORMAL
