season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2020-2021,Trine KNUDSEN,1350.0,1457.1,107.1,31,PL,Playmaker,False,NORMAL,1.002,142,3.454838709677419,NORMAL
2020-2021,Lærke CHRISTENSEN,1350.0,1456.8,106.8,29,HB,Højre back,False,NORMAL,1.004,209,3.682758620689655,NORMAL
2020-2021,Mark NIKOLAJSEN,1350.0,1456.0,106.0,20,PL,Playmaker,False,NORMAL,1.004,150,5.3,NORMAL
2020-2021,Jonas LANGERHUUS,1350.0,1455.8,105.8,24,PL,Playmaker,False,NORMAL,1.003,148,4.408333333333333,NORMAL
2020-2021,Moa HÖGDAHL,1345.2,1451.6,106.4,34,HB,Højre back,False,NORMAL,1.004,175,3.1294117647058823,NORMAL
2020-2021,Kristina KRISTIANSEN,1350.0,1451.3,101.3,32,PL,Playmaker,False,NORMAL,1.003,130,3.165625,NORMAL
2020-2021,Mie HØJLUND,1322.8,1451.0,128.2,34,HF,Højre fløj,False,NORMAL,1.006,156,3.770588235294117,NORMAL
2020-2021,Line HAUGSTED,1344.8,1444.5,99.7,37,PL,Playmaker,False,NORMAL,1.005,223,2.694594594594595,NORMAL
2020-2021,June BØTTGER,1350.0,1443.3,93.3,29,VF,Venstre fløj,False,NORMAL,1.008,105,3.217241379310345,NORMAL
2020-2021,Larissa NUSSER,1314.3,1442.4,128.1,32,ST,Streg,False,NORMAL,1.003,173,4.003125,NORMAL
2020-2021,Erik Thorsteinsen TOFT,1350.0,1441.4,91.4,21,PL,Playmaker,False,NORMAL,1.002,145,4.352380952380953,NORMAL
2020-2021,Odinn RIKHARDSSON,1329.5,1441.2,111.7,32,HF,Højre fløj,False,NORMAL,1.007,102,3.490625,NORMAL
2020-2021,Jesper KOKHOLM,1350.0,1441.0,91.0,26,HF,Højre fløj,False,NORMAL,1.005,114,3.5,NORMAL
2020-2021,Andreas FLODMAN,1350.0,1440.1,90.1,22,HF,Højre fløj,False,NORMAL,1.009,87,4.095454545454545,NORMAL
2020-2021,Mathias JØRGENSEN,1350.0,1438.0,88.0,25,HF,Højre fløj,False,NORMAL,1.009,86,3.52,NORMAL
2020-2021,Jon ANDERSEN,1350.0,1436.8,86.8,20,HB,Højre back,False,NORMAL,1.006,141,4.34,NORMAL
2020-2021,Mark STRANDGAARD,1350.0,1436.7,86.7,22,HF,Højre fløj,False,NORMAL,1.007,73,3.940909090909091,NORMAL
2020-2021,Christoffer CICHOSZ,1347.8,1436.3,88.5,26,ST,Streg,False,NORMAL,1.005,87,3.4038461538461537,NORMAL
2020-2021,Nicolai NYGAARD,1313.1,1435.8,122.7,22,PL,Playmaker,False,NORMAL,1.006,175,5.577272727272727,NORMAL
2020-2021,Rasmus PORUP,1341.7,1431.4,89.7,20,PL,Playmaker,False,NORMAL,1.001,159,4.485,NORMAL
2020-2021,Henrik MØLLGAARD,1350.0,1430.8,80.8,30,PL,Playmaker,False,NORMAL,1.004,128,2.6933333333333334,NORMAL
2020-2021,René RASMUSSEN,1350.0,1430.6,80.6,29,HF,Højre fløj,False,NORMAL,1.007,72,2.779310344827586,NORMAL
2020-2021,Johan MEKLENBORG,1350.0,1430.3,80.3,15,PL,Playmaker,False,NORMAL,1.006,92,5.3533333333333335,NORMAL
2020-2021,Felix CLAAR,1200.0,1429.4,229.4,33,ST,Streg,False,NORMAL,1.004,260,6.951515151515152,NORMAL
2020-2021,Sidsel MEJLVANG,1315.4,1427.7,112.3,29,ST,Streg,False,NORMAL,1.004,132,3.872413793103448,NORMAL
2020-2021,Jonas Gade NIELSEN,1350.0,1426.9,76.9,24,PL,Playmaker,False,NORMAL,1.005,95,3.204166666666667,NORMAL
2020-2021,Marit Røsberg JACOBSEN,1336.0,1426.4,90.4,32,HF,Højre fløj,False,NORMAL,1.006,88,2.825,NORMAL
2020-2021,Julie JENSEN,1301.4,1426.1,124.7,30,HB,Højre back,False,NORMAL,1.0,251,4.156666666666667,NORMAL
2020-2021,Andreas VÆVER,1346.1,1425.2,79.1,27,VF,Venstre fløj,False,NORMAL,1.007,75,2.9296296296296296,NORMAL
2020-2021,Vilde Mortensen INGSTAD,1348.3,1424.7,76.4,26,ST,Streg,False,NORMAL,1.007,100,2.9384615384615387,NORMAL
2020-2021,Thomas MOGENSEN,1321.2,1422.0,100.8,30,PL,Playmaker,False,NORMAL,1.002,153,3.36,NORMAL
2020-2021,Marcus DAHLIN,1350.0,1420.8,70.8,24,HB,Højre back,False,NORMAL,1.004,116,2.9499999999999997,NORMAL
2020-2021,Lasse PEDERSEN,1350.0,1419.9,69.9,19,HF,Højre fløj,False,NORMAL,1.004,62,3.6789473684210527,NORMAL
2020-2021,Alexander MORSTEN,1336.0,1418.2,82.2,28,ST,Streg,False,NORMAL,1.007,90,2.935714285714286,NORMAL
2020-2021,Mads Kjeldgaard ANDERSEN,1350.0,1417.8,67.8,28,PL,Playmaker,False,NORMAL,1.001,98,2.4214285714285713,NORMAL
2020-2021,Bjarke CHRISTENSEN,1322.9,1417.8,94.9,25,VF,Venstre fløj,False,NORMAL,1.01,78,3.7960000000000003,NORMAL
2020-2021,Celine Lundbye KRISTIANSEN,1350.0,1417.6,67.6,28,PL,Playmaker,False,NORMAL,1.004,106,2.414285714285714,NORMAL
2020-2021,Mia REJ,1338.0,1416.9,78.9,33,PL,Playmaker,False,NORMAL,1.002,149,2.390909090909091,NORMAL
2020-2021,Emma FRIIS,1342.2,1416.4,74.2,27,VF,Venstre fløj,False,NORMAL,1.005,81,2.7481481481481485,NORMAL
2020-2021,Bjarte MYRHOL,1350.0,1415.5,65.5,17,ST,Streg,False,NORMAL,1.005,81,3.8529411764705883,NORMAL
2020-2021,Melissa PETRÉN,1292.3,1415.3,123.0,26,PL,Playmaker,False,NORMAL,1.001,226,4.730769230769231,NORMAL
2020-2021,Dione HOUSHEER,1350.0,1414.9,64.9,19,HB,Højre back,False,NORMAL,1.002,97,3.4157894736842107,NORMAL
2020-2021,Jonas PORUP,1348.0,1414.7,66.7,30,PL,Playmaker,False,NORMAL,1.003,95,2.2233333333333336,NORMAL
2020-2021,Rikke IVERSEN,1339.4,1413.7,74.3,29,ST,Streg,False,NORMAL,1.005,85,2.5620689655172413,NORMAL
2020-2021,Emil LÆRKE,1350.0,1410.9,60.9,17,PL,Playmaker,False,NORMAL,1.002,104,3.5823529411764703,NORMAL
2020-2021,Mike HAACK,1270.7,1410.6,139.9,30,HF,Højre fløj,False,NORMAL,1.004,168,4.663333333333333,NORMAL
2020-2021,Emil BERGHOLT,1327.7,1405.0,77.3,22,ST,Streg,False,NORMAL,1.003,80,3.5136363636363637,NORMAL
2020-2021,Mathilde NEESGAARD,1297.7,1404.5,106.8,30,PL,Playmaker,True,NORMAL,1.003,172,3.56,NORMAL
2020-2021,Freja COHRT,1321.5,1403.7,82.2,30,VF,Venstre fløj,False,NORMAL,1.006,78,2.74,NORMAL
2020-2021,Carin STRÖMBERG,1335.4,1403.3,67.9,32,PL,Playmaker,False,NORMAL,1.002,115,2.121875,NORMAL
2020-2021,Jonas SAMUELSSON,1350.0,1402.2,52.2,21,HF,Højre fløj,False,NORMAL,1.008,65,2.4857142857142858,NORMAL
2020-2021,Mathias GIDSEL,1288.8,1402.1,113.3,32,PL,Playmaker,False,NORMAL,1.005,136,3.540625,NORMAL
2020-2021,Lukas SANDELL,1200.0,1400.4,200.4,35,HB,Højre back,False,NORMAL,1.008,287,5.725714285714286,NORMAL
2020-2021,Stine HOLM,1350.0,1396.5,46.5,15,HF,Højre fløj,False,NORMAL,1.007,51,3.1,NORMAL
2020-2021,Jakob MIKKELSEN,1292.1,1393.9,101.8,26,HB,Højre back,False,NORMAL,1.005,170,3.9153846153846152,NORMAL
2020-2021,Oscar BERGENDAHL,1300.8,1393.3,92.5,30,ST,Streg,False,NORMAL,1.008,105,3.0833333333333335,NORMAL
2020-2021,Ayaka IKEHARA,1293.1,1392.3,99.2,28,HF,Højre fløj,False,NORMAL,1.006,98,3.542857142857143,NORMAL
2020-2021,Jørgen RASMUSSEN,1350.0,1389.9,39.9,19,VF,Venstre fløj,False,NORMAL,1.007,38,2.1,NORMAL
2020-2021,Lasse UTH,1350.0,1389.6,39.6,19,VF,Venstre fløj,False,NORMAL,1.007,36,2.0842105263157897,NORMAL
2020-2021,Mads Øris NIELSEN,1324.4,1389.6,65.2,29,PL,Playmaker,False,NORMAL,1.002,82,2.2482758620689656,NORMAL
2020-2021,Frederik LADEFOGED,1324.2,1389.0,64.8,27,ST,Streg,False,NORMAL,1.004,77,2.4,NORMAL
2020-2021,Lea HANSEN,1331.2,1388.7,57.5,28,HF,Højre fløj,False,NORMAL,1.004,64,2.0535714285714284,NORMAL
2020-2021,Sofie Bæk ANDERSEN,1341.7,1385.5,43.8,17,PL,Playmaker,False,NORMAL,1.004,73,2.576470588235294,NORMAL
2020-2021,Besard HAKAJ,1350.0,1385.4,35.4,13,ST,Streg,False,NORMAL,1.007,37,2.723076923076923,NORMAL
2020-2021,Cornelius KRAGH,1200.0,1384.1,184.1,30,PL,Playmaker,False,NORMAL,1.003,272,6.136666666666667,NORMAL
2020-2021,Andrea West BENDTSEN,1267.4,1383.3,115.9,29,VB,Venstre back,False,NORMAL,1.009,214,3.996551724137931,NORMAL
2020-2021,Annika JAKOBSEN,1316.1,1382.8,66.7,26,HF,Højre fløj,False,NORMAL,1.002,71,2.5653846153846156,NORMAL
2020-2021,Elvar Örn JÓNSSON,1278.9,1382.3,103.4,30,PL,Playmaker,False,NORMAL,1.006,153,3.4466666666666668,NORMAL
2020-2021,Kaja Kamp NIELSEN,1335.7,1382.0,46.3,25,ST,Streg,False,NORMAL,1.007,59,1.8519999999999999,NORMAL
2020-2021,Frederik IVERSEN,1324.7,1379.6,54.9,16,VF,Venstre fløj,False,NORMAL,1.006,86,3.43125,NORMAL
2020-2021,Frederik TILSTED,1301.1,1378.6,77.5,17,PL,Playmaker,False,NORMAL,1.003,91,4.5588235294117645,NORMAL
2020-2021,Kay SMITS,1200.0,1375.7,175.7,34,PL,Playmaker,False,NORMAL,1.005,222,5.167647058823529,NORMAL
2020-2021,Camilla DEGN,1328.9,1373.3,44.4,16,VF,Venstre fløj,False,NORMAL,1.008,42,2.775,NORMAL
2020-2021,Hege Bakken WAHLQUIST,1320.8,1372.2,51.4,24,VF,Venstre fløj,False,NORMAL,1.005,67,2.1416666666666666,NORMAL
2020-2021,Jesper NØDDESBO,1350.0,1371.3,21.3,19,ST,Streg,False,NORMAL,1.006,30,1.1210526315789473,NORMAL
2020-2021,Anders EGGERT,1327.8,1371.2,43.4,19,VF,Venstre fløj,False,NORMAL,1.008,39,2.2842105263157895,NORMAL
2020-2021,Charlotte Lund MIKKELSEN,1341.9,1371.0,29.1,10,HF,Højre fløj,False,NORMAL,1.007,32,2.91,NORMAL
2020-2021,Ingvild BAKKERUD,1200.0,1369.6,169.6,38,PL,Playmaker,False,NORMAL,1.005,292,4.463157894736842,NORMAL
2020-2021,Louisa MITTET,1274.6,1368.3,93.7,27,HB,Højre back,False,NORMAL,1.007,123,3.4703703703703703,NORMAL
2020-2021,Anne Tolstrup PETERSEN,1350.0,1367.7,17.7,11,HF,Højre fløj,False,NORMAL,1.005,22,1.6090909090909091,NORMAL
2020-2021,Julie PONTOPPIDAN,1316.0,1367.4,51.4,18,VF,Venstre fløj,False,NORMAL,1.006,52,2.8555555555555556,NORMAL
2020-2021,Maria Mose VESTERGAARD,1300.8,1367.0,66.2,26,VF,Venstre fløj,False,NORMAL,1.007,79,2.5461538461538464,NORMAL
2020-2021,Morten OLSEN,1200.0,1366.0,166.0,28,PL,Playmaker,False,NORMAL,1.004,240,5.928571428571429,NORMAL
2020-2021,Kasper KVIST,1329.9,1365.9,36.0,19,VF,Venstre fløj,False,NORMAL,1.007,34,1.894736842105263,NORMAL
2020-2021,Annika MEYER,1287.3,1365.2,77.9,30,ST,Streg,False,NORMAL,1.006,95,2.5966666666666667,NORMAL
2020-2021,Kristian BONEFELD,1311.8,1365.2,53.4,23,PL,Playmaker,False,NORMAL,1.007,91,2.3217391304347825,NORMAL
2020-2021,Lois ABBINGH,1200.0,1365.1,165.1,32,PL,Playmaker,False,NORMAL,1.006,262,5.159375,NORMAL
2020-2021,Annette JENSEN,1279.3,1364.0,84.7,36,PL,Playmaker,False,NORMAL,1.005,129,2.352777777777778,NORMAL
2020-2021,Marit Malm FRAFJORD,1287.7,1363.5,75.8,27,ST,Streg,False,NORMAL,1.005,95,2.8074074074074074,NORMAL
2020-2021,Helena ELVER,1346.0,1362.7,16.7,7,HF,Højre fløj,False,NORMAL,1.007,15,2.3857142857142857,NORMAL
2020-2021,Sonja FREY,1273.2,1361.6,88.4,30,ST,Streg,False,NORMAL,1.006,114,2.9466666666666668,NORMAL
2020-2021,Line ELLERTSEN,1254.6,1361.4,106.8,32,PL,Playmaker,False,NORMAL,1.003,201,3.3375,NORMAL
2020-2021,Estavana POLMAN,1350.0,1361.3,11.3,3,PL,Playmaker,False,NORMAL,1.005,18,3.766666666666667,NORMAL
2020-2021,Stine Nørklit LØNBORG,1276.1,1360.1,84.0,29,PL,Playmaker,False,NORMAL,1.003,109,2.896551724137931,NORMAL
2020-2021,Henriette HANSEN,1283.0,1355.5,72.5,23,HF,Højre fløj,False,NORMAL,1.005,88,3.152173913043478,NORMAL
2020-2021,Emilie Ytting PEDERSEN,1289.3,1353.4,64.1,27,VF,Venstre fløj,False,NORMAL,1.008,72,2.374074074074074,NORMAL
2020-2021,Morten Hempel JENSEN,1200.0,1351.0,151.0,24,PL,Playmaker,False,NORMAL,1.008,236,6.291666666666667,NORMAL
2020-2021,Martin BISGAARD,1264.7,1350.0,85.3,25,VF,Venstre fløj,False,NORMAL,1.007,95,3.412,NORMAL
2020-2021,Josefine DRAGENBERG,1265.0,1350.0,85.0,28,ST,Streg,False,NORMAL,1.006,97,3.0357142857142856,NORMAL
2020-2021,Sofie ALNOR,1348.7,1349.4,0.7,1,VF,Venstre fløj,False,NORMAL,1.0,1,0.7,NORMAL
2020-2021,Cecilie Mørch HANSEN,1324.9,1348.8,23.9,17,VB,Venstre back,False,NORMAL,1.006,34,1.4058823529411764,NORMAL
2020-2021,Nycke GROOT,1251.3,1346.8,95.5,33,PL,Playmaker,False,NORMAL,1.006,120,2.893939393939394,NORMAL
2020-2021,Maria HJERTNER,1279.9,1346.6,66.7,22,HB,Højre back,False,NORMAL,1.001,163,3.0318181818181817,NORMAL
2020-2021,Sofie Brems ØSTERGAARD,1289.8,1346.4,56.6,29,HF,Højre fløj,False,NORMAL,1.004,75,1.9517241379310346,NORMAL
2020-2021,Allan DAMGAARD,1261.5,1345.9,84.4,27,ST,Streg,False,NORMAL,1.007,95,3.125925925925926,NORMAL
2020-2021,Mads Thymann HANSEN,1200.0,1345.7,145.7,24,PL,Playmaker,False,NORMAL,1.002,216,6.070833333333333,NORMAL
2020-2021,Anna GRUNDTVIG,1300.5,1345.4,44.9,23,VF,Venstre fløj,False,NORMAL,1.006,45,1.952173913043478,NORMAL
2020-2021,Sofie BARDRUM,1274.0,1344.2,70.2,28,ST,Streg,False,NORMAL,1.007,91,2.507142857142857,NORMAL
2020-2021,Mette TRANBORG,1200.0,1343.4,143.4,36,HB,Højre back,False,NORMAL,1.003,228,3.9833333333333334,NORMAL
2020-2021,Cecilie SPECHT,1259.8,1341.6,81.8,29,HB,Højre back,False,NORMAL,1.005,144,2.820689655172414,NORMAL
2020-2021,Angelica WALLÉN,1311.3,1340.7,29.4,16,ST,Streg,False,NORMAL,1.008,30,1.8375,NORMAL
2020-2021,Majbritt Toft HANSEN,1299.6,1340.0,40.4,25,ST,Streg,False,NORMAL,1.005,59,1.6159999999999999,NORMAL
2020-2021,Nicolaj NØRAGER,1200.0,1338.9,138.9,27,VB,Venstre back,False,NORMAL,1.002,219,5.144444444444445,NORMAL
2020-2021,Julie HOLM,1263.2,1333.6,70.4,24,HB,Højre back,False,NORMAL,1.003,91,2.9333333333333336,NORMAL
2020-2021,Louise FØNS,1287.5,1333.1,45.6,27,VF,Venstre fløj,False,NORMAL,1.004,55,1.6888888888888889,NORMAL
2020-2021,Camilla PYTLICK,1299.4,1332.6,33.2,14,PL,Playmaker,False,NORMAL,1.002,61,2.3714285714285714,NORMAL
2020-2021,Sebastian FRANDSEN,1279.0,1331.3,52.3,6,MV,Målvogter,True,NORMAL,1.01,224,8.716666666666667,NORMAL
2020-2021,Frederikke GULMARK,1270.6,1330.7,60.1,19,VB,Venstre back,False,NORMAL,1.003,83,3.1631578947368424,NORMAL
2020-2021,Jane SCHUMACHER,1295.7,1330.4,34.7,13,PL,Playmaker,False,NORMAL,1.002,53,2.6692307692307695,NORMAL
2020-2021,Mads Hoxer HANGAARD,1200.0,1329.2,129.2,22,PL,Playmaker,False,NORMAL,1.001,176,5.872727272727272,NORMAL
2020-2021,Allan Toft HANSEN,1289.7,1328.9,39.2,17,ST,Streg,False,NORMAL,1.004,41,2.3058823529411767,NORMAL
2020-2021,Helene FAUSKE,1200.0,1328.6,128.6,38,PL,Playmaker,False,NORMAL,1.003,219,3.384210526315789,NORMAL
2020-2021,Thomas ARNOLDSEN,1200.0,1328.3,128.3,25,PL,Playmaker,False,NORMAL,1.004,151,5.132000000000001,NORMAL
2020-2021,Frederik Bo ANDERSEN,1292.3,1326.8,34.5,17,HF,Højre fløj,False,NORMAL,1.006,29,2.0294117647058822,NORMAL
2020-2021,Maja Eiberg JØRGENSEN,1297.9,1326.7,28.8,14,PL,Playmaker,False,NORMAL,1.004,62,2.0571428571428574,NORMAL
2020-2021,Søren NØRGAARD,1289.6,1326.6,37.0,11,VF,Venstre fløj,False,NORMAL,1.005,38,3.3636363636363638,NORMAL
2020-2021,Hanna BLOMSTRAND,1289.2,1326.0,36.8,24,HB,Højre back,False,NORMAL,1.002,67,1.5333333333333332,NORMAL
2020-2021,Emilie Bastrup BERTELSEN,1289.6,1325.8,36.2,19,VF,Venstre fløj,False,NORMAL,1.007,39,1.905263157894737,NORMAL
2020-2021,Naja Nissen KRISTENSEN,1262.8,1324.7,61.9,25,VF,Venstre fløj,False,NORMAL,1.006,66,2.476,NORMAL
2020-2021,Maria LYKKEGAARD,1280.1,1324.2,44.1,20,ST,Streg,False,NORMAL,1.007,47,2.205,NORMAL
2020-2021,Mathias HEDEGAARD,1247.2,1322.4,75.2,24,ST,Streg,False,NORMAL,1.005,92,3.1333333333333333,NORMAL
2020-2021,Christian JENSEN,1310.8,1321.8,11.0,4,HF,Højre fløj,False,NORMAL,1.004,13,2.75,NORMAL
2020-2021,Noah GAUDIN,1200.0,1321.6,121.6,30,PL,Playmaker,False,NORMAL,1.002,183,4.053333333333333,NORMAL
2020-2021,Line SKAK,1277.3,1321.2,43.9,24,ST,Streg,True,NORMAL,1.005,56,1.8291666666666666,NORMAL
2020-2021,Louise ELLEBÆK,1293.7,1320.6,26.9,21,PL,Playmaker,False,NORMAL,1.002,57,1.2809523809523808,NORMAL
2020-2021,Jonas LARHOLM,1200.0,1318.9,118.9,25,PL,Playmaker,False,NORMAL,1.006,165,4.756,NORMAL
2020-2021,Jenny Helen CARLSON,1200.0,1318.6,118.6,27,PL,Playmaker,False,NORMAL,1.002,166,4.392592592592592,NORMAL
2020-2021,Aksel HORGEN,1200.0,1318.0,118.0,32,HF,Højre fløj,False,NORMAL,1.005,120,3.6875,NORMAL
2020-2021,Jonathan STENBÄCKEN,1290.9,1318.0,27.1,20,PL,Playmaker,False,NORMAL,1.003,38,1.355,NORMAL
2020-2021,Daniela GUSTIN,1259.7,1317.9,58.2,20,HF,Højre fløj,False,NORMAL,1.013,74,2.91,NORMAL
2020-2021,Natasja ANDREASEN,1261.2,1317.4,56.2,19,PL,Playmaker,False,NORMAL,1.003,55,2.9578947368421056,NORMAL
2020-2021,Nikolaj ENDERLEIT,1297.2,1317.4,20.2,5,HB,Højre back,False,NORMAL,1.004,27,4.04,NORMAL
2020-2021,Eira AUNE,1200.0,1317.2,117.2,32,PL,Playmaker,False,NORMAL,1.004,157,3.6625,NORMAL
2020-2021,Thomas BOILESEN,1200.0,1316.9,116.9,28,PL,Playmaker,False,NORMAL,1.004,157,4.175,NORMAL
2020-2021,Stine KRISTENSEN,1256.4,1316.5,60.1,26,HF,Højre fløj,False,NORMAL,1.005,61,2.3115384615384618,NORMAL
2020-2021,Buster JUUL,1289.3,1315.7,26.4,12,VF,Venstre fløj,False,NORMAL,1.004,36,2.1999999999999997,NORMAL
2020-2021,Benjamin JAKOBSEN,1261.8,1314.4,52.6,12,ST,Streg,False,NORMAL,1.006,39,4.383333333333334,NORMAL
2020-2021,Mikael AGGEFORS,1277.8,1313.8,36.0,7,MV,Målvogter,True,NORMAL,1.017,109,5.142857142857143,NORMAL
2020-2021,Josip CAVAR,1274.3,1313.7,39.4,15,MV,Målvogter,True,NORMAL,1.005,147,2.6266666666666665,NORMAL
2020-2021,Niels LINDHOLT,1256.8,1312.9,56.1,17,ST,Streg,False,NORMAL,1.007,51,3.3000000000000003,NORMAL
2020-2021,Sarah STOUGAARD,1278.2,1311.8,33.6,25,VF,Venstre fløj,False,NORMAL,1.007,45,1.344,NORMAL
2020-2021,Kristin THORLEIFSDÓTTIR,1200.0,1310.7,110.7,29,PL,Playmaker,False,NORMAL,1.001,208,3.817241379310345,NORMAL
2020-2021,Vilde Ingeborg JOHANSEN,1240.7,1310.4,69.7,25,ST,Streg,False,NORMAL,1.004,82,2.7880000000000003,NORMAL
2020-2021,Stine SKOGRAND,1200.0,1308.7,108.7,38,PL,Playmaker,False,NORMAL,1.003,172,2.860526315789474,NORMAL
2020-2021,Salah BOUTAF,1269.7,1308.6,38.9,10,MV,Målvogter,True,NORMAL,1.011,81,3.8899999999999997,NORMAL
2020-2021,Frederikke Glavind HEDEGAARD,1267.0,1308.3,41.3,25,HF,Højre fløj,False,NORMAL,1.003,64,1.652,NORMAL
2020-2021,Caroline SVARRE,1270.3,1308.0,37.7,21,ST,Streg,False,NORMAL,1.006,46,1.7952380952380953,NORMAL
2020-2021,Mads Emil Bayer LENBROCH,1279.3,1307.9,28.6,13,VF,Venstre fløj,False,NORMAL,1.007,25,2.2,NORMAL
2020-2021,Alec SMIT,1261.8,1307.6,45.8,24,HF,Højre fløj,False,NORMAL,1.006,50,1.9083333333333332,NORMAL
2020-2021,Lærke NOLSØE,1200.0,1307.4,107.4,30,VF,Venstre fløj,False,NORMAL,1.007,102,3.58,NORMAL
2020-2021,Morten BJØRNSHAUGE,1265.3,1306.3,41.0,20,ST,Streg,False,NORMAL,1.006,45,2.05,NORMAL
2020-2021,Kristian STOKLUND,1200.0,1305.5,105.5,17,PL,Playmaker,False,NORMAL,1.008,181,6.205882352941177,NORMAL
2020-2021,Emil Wernsdorf MADSEN,1269.4,1305.3,35.9,20,PL,Playmaker,False,NORMAL,1.003,62,1.795,NORMAL
2020-2021,Michala Elsberg MØLLER,1251.2,1304.8,53.6,25,HF,Højre fløj,False,NORMAL,1.015,50,2.144,NORMAL
2020-2021,Katrine LARSON,1268.0,1304.5,36.5,20,PL,Playmaker,False,NORMAL,1.003,56,1.825,NORMAL
2020-2021,Rasmus Meyer EJLERSEN,1253.5,1303.9,50.4,24,ST,Streg,False,NORMAL,1.005,54,2.1,NORMAL
2020-2021,Christian Sabroe HOLM,1293.7,1303.0,9.3,7,PL,Playmaker,False,NORMAL,1.003,15,1.3285714285714287,NORMAL
2020-2021,Signe SCHAAR,1270.0,1302.8,32.8,18,VF,Venstre fløj,False,NORMAL,1.003,38,1.822222222222222,NORMAL
2020-2021,Amalie Grøn HANSEN,1275.4,1301.4,26.0,13,VF,Venstre fløj,False,NORMAL,1.004,25,2.0,NORMAL
2020-2021,Tobias MØLLER,1200.0,1300.7,100.7,28,VF,Venstre fløj,False,NORMAL,1.008,88,3.5964285714285715,NORMAL
2020-2021,Melina KRISTENSEN,1264.9,1300.4,35.5,14,HF,Højre fløj,False,NORMAL,1.005,48,2.5357142857142856,NORMAL
2020-2021,Mathilde STORGAARD,1279.9,1300.1,20.2,19,ST,Streg,False,NORMAL,1.005,31,1.063157894736842,NORMAL
2020-2021,Tim WINKLER,1280.0,1298.8,18.8,6,MV,Målvogter,True,NORMAL,0.997,69,3.1333333333333333,NORMAL
