season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level
2022-2023,Rikke IVERSEN,1350.0,1399.3,49.3,27,ST,Streg,False,NORMAL,1.004,66,1.8259259259259257,NORMAL
2022-2023,Jonathan WÜRTZ,1294.1,1398.6,104.5,28,PL,Playmaker,False,NORMAL,1.007,141,3.732142857142857,NORMAL
2022-2023,Annika JAKOBSEN,1350.0,1397.9,47.9,20,HF,Højre fløj,False,NORMAL,1.009,53,2.395,NORMAL
2022-2023,Henrik MØLLGAARD,1350.0,1394.7,44.7,20,PL,Playmaker,False,NORMAL,1.004,67,2.2350000000000003,NORMAL
2022-2023,Aksel HORGEN,1350.0,1394.6,44.6,21,HF,Højre fløj,False,NORMAL,1.009,41,2.123809523809524,NORMAL
2022-2023,Sofie BARDRUM,1350.0,1394.5,44.5,18,ST,Streg,False,NORMAL,1.007,49,2.4722222222222223,NORMAL
2022-2023,Kristian BJØRNSEN,1273.3,1394.2,120.9,31,HF,Højre fløj,False,NORMAL,1.009,106,3.9000000000000004,NORMAL
2022-2023,Viktor NEVERS,1296.0,1393.0,97.0,31,HF,Højre fløj,False,NORMAL,1.005,88,3.129032258064516,NORMAL
2022-2023,Mathilde ORKILD,1256.0,1389.9,133.9,21,HF,Højre fløj,False,NORMAL,1.003,136,6.376190476190477,NORMAL
2022-2023,Ágúst Eli BJÖRGVINSSON,1305.1,1388.2,83.1,15,MV,Målvogter,True,NORMAL,1.013,109,5.54,NORMAL
2022-2023,Emil MADSEN,1200.0,1387.0,187.0,36,PL,Playmaker,False,NORMAL,1.004,266,5.194444444444445,NORMAL
2022-2023,Jacob HESSELLUND,1323.6,1386.5,62.9,22,VF,Venstre fløj,False,NORMAL,1.006,72,2.859090909090909,NORMAL
2022-2023,Torben PETERSEN,1326.5,1385.9,59.4,28,PL,Playmaker,False,NORMAL,1.003,107,2.1214285714285714,NORMAL
2022-2023,Nikolaj NIELSEN,1350.0,1385.2,35.2,14,ST,Streg,False,NORMAL,1.008,38,2.5142857142857147,NORMAL
2022-2023,Oliver NORLYK,1326.8,1384.6,57.8,31,PL,Playmaker,False,NORMAL,1.003,100,1.864516129032258,NORMAL
2022-2023,Laura Damgaard LUND,1322.0,1384.1,62.1,10,PL,Playmaker,False,NORMAL,1.007,80,6.21,NORMAL
2022-2023,Mats Gordon KROG,1301.5,1383.7,82.2,17,VF,Venstre fløj,False,NORMAL,1.007,69,4.835294117647059,NORMAL
2022-2023,Emilie BECH,1319.3,1383.6,64.3,24,HF,Højre fløj,False,NORMAL,1.006,97,2.6791666666666667,NORMAL
2022-2023,Jakob FREDERIKSEN,1350.0,1382.9,32.9,14,HF,Højre fløj,False,NORMAL,1.008,32,2.35,NORMAL
2022-2023,Allan DAMGAARD,1350.0,1380.4,30.4,17,HF,Højre fløj,False,NORMAL,1.01,31,1.788235294117647,NORMAL
2022-2023,René RASMUSSEN,1350.0,1380.1,30.1,19,HF,Højre fløj,False,NORMAL,1.004,38,1.5842105263157895,NORMAL
2022-2023,Sara HALD,1302.8,1380.0,77.2,26,ST,Streg,False,NORMAL,1.01,88,2.9692307692307693,NORMAL
2022-2023,Maria LYKKEGAARD,1350.0,1379.8,29.8,18,ST,Streg,False,NORMAL,1.004,42,1.6555555555555557,NORMAL
2022-2023,Stine HOLM,1350.0,1379.8,29.8,16,HF,Højre fløj,False,NORMAL,1.007,36,1.8625,NORMAL
2022-2023,Julie SCAGLIONE,1259.5,1379.5,120.0,33,VB,Venstre back,False,NORMAL,1.002,281,3.6363636363636362,NORMAL
2022-2023,Carl-Emil HAUNSTRUP,1300.4,1378.3,77.9,24,HF,Højre fløj,False,NORMAL,1.007,77,3.2458333333333336,NORMAL
2022-2023,Andrea HANSEN,1322.5,1378.3,55.8,25,HF,Højre fløj,False,NORMAL,1.003,64,2.2319999999999998,NORMAL
2022-2023,Maria FISKER,1313.3,1378.1,64.8,28,VF,Venstre fløj,False,NORMAL,1.008,69,2.314285714285714,NORMAL
2022-2023,Lukas JØRGENSEN,1251.5,1378.0,126.5,37,ST,Streg,False,NORMAL,1.006,161,3.418918918918919,NORMAL
2022-2023,Louise FØNS,1350.0,1377.7,27.7,14,VF,Venstre fløj,False,NORMAL,1.004,26,1.9785714285714284,NORMAL
2022-2023,Sidsel MEJLVANG,1350.0,1377.7,27.7,19,ST,Streg,False,NORMAL,1.004,46,1.4578947368421051,NORMAL
2022-2023,Jane MEJLVANG,1276.2,1377.6,101.4,26,PL,Playmaker,False,NORMAL,1.004,140,3.9000000000000004,NORMAL
2022-2023,Alberte SIMONSEN,1293.3,1377.5,84.2,22,ST,Streg,False,NORMAL,1.004,105,3.8272727272727276,NORMAL
2022-2023,Stine SKOGRAND,1324.9,1376.3,51.4,32,HB,Højre back,False,NORMAL,1.003,104,1.60625,NORMAL
2022-2023,Andrea West BENDTSEN,1350.0,1375.9,25.9,19,PL,Playmaker,False,NORMAL,1.002,66,1.3631578947368421,NORMAL
2022-2023,Mathilde RIVAS-TOFT,1264.2,1375.3,111.1,30,PL,Playmaker,False,NORMAL,1.006,175,3.703333333333333,NORMAL
2022-2023,Andreas SØGAARD,1200.0,1374.6,174.6,28,ST,Streg,False,NORMAL,1.008,155,6.235714285714286,NORMAL
2022-2023,Andreas FLODMAN,1350.0,1372.6,22.6,13,HF,Højre fløj,False,NORMAL,1.004,29,1.7384615384615385,NORMAL
2022-2023,Johan MEKLENBORG,1350.0,1372.0,22.0,8,ST,Streg,False,NORMAL,1.007,29,2.75,NORMAL
2022-2023,Simon GADE,1315.0,1371.8,56.8,17,MV,Målvogter,True,NORMAL,1.002,195,3.341176470588235,NORMAL
2022-2023,Mathilde STORGAARD,1323.1,1371.6,48.5,13,ST,Streg,False,NORMAL,1.003,42,3.730769230769231,NORMAL
2022-2023,Stine Opstrup KRISTENSEN,1268.9,1370.3,101.4,25,HF,Højre fløj,False,NORMAL,1.008,93,4.056,NORMAL
2022-2023,Emilie Bastrup BERTELSEN,1346.3,1370.0,23.7,17,VF,Venstre fløj,False,NORMAL,1.003,29,1.3941176470588235,NORMAL
2022-2023,Jonas PORUP,1350.0,1369.8,19.8,13,PL,Playmaker,False,NORMAL,1.008,23,1.5230769230769232,NORMAL
2022-2023,Sofie Brems ØSTERGAARD,1350.0,1368.9,18.9,7,HF,Højre fløj,False,NORMAL,1.004,20,2.6999999999999997,NORMAL
2022-2023,Natasja ANDREASEN,1314.6,1368.6,54.0,23,PL,Playmaker,False,NORMAL,1.007,70,2.347826086956522,NORMAL
2022-2023,Buster JUUL,1345.9,1368.2,22.3,9,VF,Venstre fløj,False,NORMAL,1.01,22,2.477777777777778,NORMAL
2022-2023,Freja COHRT,1350.0,1368.1,18.1,14,VF,Venstre fløj,False,NORMAL,1.005,24,1.292857142857143,NORMAL
2022-2023,Ida-Marie DAHL,1321.2,1367.9,46.7,23,ST,Streg,False,NORMAL,1.005,52,2.0304347826086957,NORMAL
2022-2023,Rene ANTONSEN,1295.8,1367.7,71.9,32,ST,Streg,False,NORMAL,1.006,93,2.246875,NORMAL
2022-2023,Simon BIRKEFELDT,1284.6,1367.2,82.6,30,HB,Højre back,False,NORMAL,1.006,131,2.753333333333333,NORMAL
2022-2023,Alfred JÖNSSON,1244.6,1367.1,122.5,31,PL,Playmaker,False,NORMAL,1.004,187,3.9516129032258065,NORMAL
2022-2023,Rasmus PORUP,1350.0,1367.0,17.0,4,VB,Venstre back,False,NORMAL,1.005,22,4.25,NORMAL
2022-2023,Anne Tolstrup PETERSEN,1303.9,1366.8,62.9,25,HF,Højre fløj,False,NORMAL,1.006,79,2.516,NORMAL
2022-2023,Frederikke GULMARK,1350.0,1366.2,16.2,8,PL,Playmaker,False,NORMAL,1.007,20,2.025,NORMAL
2022-2023,August WIGER,1272.7,1364.4,91.7,25,PL,Playmaker,False,NORMAL,1.004,136,3.668,NORMAL
2022-2023,Christian JENSEN,1314.2,1363.6,49.4,19,HF,Højre fløj,False,NORMAL,1.007,45,2.6,NORMAL
2022-2023,Jesper MUNK,1304.6,1363.5,58.9,20,ST,Streg,False,NORMAL,1.005,60,2.945,NORMAL
2022-2023,Jørgen RASMUSSEN,1349.9,1363.4,13.5,11,VF,Venstre fløj,False,NORMAL,1.006,14,1.2272727272727273,NORMAL
2022-2023,Thor CHRISTENSEN,1335.9,1363.3,27.4,17,ST,Streg,False,NORMAL,1.005,34,1.6117647058823528,NORMAL
2022-2023,Rasmus KIER,1285.9,1362.4,76.5,26,HF,Højre fløj,False,NORMAL,1.006,70,2.9423076923076925,NORMAL
2022-2023,Larissa NUSSER,1350.0,1360.9,10.9,7,ST,Streg,False,NORMAL,1.005,13,1.5571428571428572,NORMAL
2022-2023,Mia REJ,1350.0,1360.2,10.2,5,PL,Playmaker,False,NORMAL,1.003,16,2.04,NORMAL
2022-2023,Emma LINDQVIST,1275.4,1359.2,83.8,30,HF,Højre fløj,False,NORMAL,1.005,92,2.7933333333333334,NORMAL
2022-2023,Sofie OLSEN,1333.7,1358.9,25.2,16,HF,Højre fløj,False,NORMAL,1.008,35,1.575,NORMAL
2022-2023,Jens Svane PESCHARDT,1287.7,1357.8,70.1,28,PL,Playmaker,False,NORMAL,1.004,98,2.5035714285714286,NORMAL
2022-2023,Tobias JØRGENSEN,1289.8,1357.2,67.4,28,PL,Playmaker,False,NORMAL,1.004,90,2.4071428571428575,NORMAL
2022-2023,Matias CAMPBELL,1271.0,1356.5,85.5,25,PL,Playmaker,False,NORMAL,1.005,123,3.42,NORMAL
2022-2023,Marigona HAJDARI,1271.0,1355.5,84.5,26,PL,Playmaker,False,NORMAL,1.005,108,3.25,NORMAL
2022-2023,Cecilie BRANDT,1272.6,1354.8,82.2,30,HF,Højre fløj,False,NORMAL,1.007,81,2.74,NORMAL
2022-2023,Sofia HVENFELT,1294.1,1354.2,60.1,25,ST,Streg,False,NORMAL,1.006,68,2.404,NORMAL
2022-2023,Lauritz LEGÉR,1332.7,1353.5,20.8,17,PL,Playmaker,False,NORMAL,1.001,39,1.223529411764706,NORMAL
2022-2023,Alec SMIT,1350.0,1353.3,3.3,4,HF,Højre fløj,False,NORMAL,1.001,15,0.825,NORMAL
2022-2023,Nikolaj ENDERLEIT,1297.5,1353.2,55.7,14,PL,Playmaker,False,NORMAL,1.005,87,3.9785714285714286,NORMAL
2022-2023,Christoffer CICHOSZ,1350.0,1352.1,2.1,1,ST,Streg,False,NORMAL,1.0,2,2.1,NORMAL
2022-2023,Elvar ASGEIRSSON,1200.0,1351.9,151.9,29,PL,Playmaker,False,NORMAL,1.006,205,5.2379310344827585,NORMAL
2022-2023,Lærke NOLSØE,1350.0,1351.7,1.7,1,VF,Venstre fløj,False,NORMAL,1.0,1,1.7,NORMAL
2022-2023,Sofie FLADER,1279.2,1351.4,72.2,23,PL,Playmaker,False,NORMAL,1.015,57,3.139130434782609,NORMAL
2022-2023,Camilla DEGN,1350.0,1350.4,0.4,1,HF,Højre fløj,False,NORMAL,1.0,1,0.4,NORMAL
2022-2023,Celine Lundbye KRISTIANSEN,1350.0,1350.4,0.4,1,PL,Playmaker,False,NORMAL,1.0,1,0.4,NORMAL
2022-2023,Bo VAN WETERING,1265.9,1350.2,84.3,33,VF,Venstre fløj,False,NORMAL,1.004,106,2.5545454545454547,NORMAL
2022-2023,Thea STANKIEWICZ,1277.8,1350.1,72.3,21,PL,Playmaker,False,NORMAL,1.008,130,3.4428571428571426,NORMAL
2022-2023,Clara SKØTT,1308.6,1349.9,41.3,14,HF,Højre fløj,False,NORMAL,1.008,41,2.9499999999999997,NORMAL
2022-2023,Rosa Skovlund SCHMIDT,1336.2,1349.8,13.6,3,HF,Højre fløj,False,NORMAL,1.004,14,4.533333333333333,NORMAL
2022-2023,Mads PETER-LØNBORG,1284.2,1349.3,65.1,29,HF,Højre fløj,False,NORMAL,1.003,76,2.2448275862068963,NORMAL
2022-2023,Laura DAMGAARD,1310.7,1348.2,37.5,11,PL,Playmaker,False,NORMAL,1.001,48,3.409090909090909,NORMAL
2022-2023,Ludvig HALLBÄCK,1265.3,1347.8,82.5,30,PL,Playmaker,False,NORMAL,1.003,151,2.75,NORMAL
2022-2023,Charlotte MIKKELSEN,1258.3,1347.4,89.1,15,HF,Højre fløj,False,NORMAL,1.012,68,5.9399999999999995,NORMAL
2022-2023,Henrik TILSTED,1298.9,1346.8,47.9,20,VF,Venstre fløj,False,NORMAL,1.009,50,2.395,NORMAL
2022-2023,Emma LAURSEN,1249.4,1346.7,97.3,26,HF,Højre fløj,False,NORMAL,1.005,116,3.7423076923076923,NORMAL
2022-2023,Christina PEDERSEN,1294.2,1346.3,52.1,17,PL,Playmaker,False,NORMAL,1.009,74,3.0647058823529414,NORMAL
2022-2023,Maja Munch LAURSEN,1300.7,1346.0,45.3,25,VF,Venstre fløj,False,NORMAL,1.001,63,1.8119999999999998,NORMAL
2022-2023,Julius MØRCH,1270.3,1345.4,75.1,28,ST,Streg,False,NORMAL,1.007,82,2.682142857142857,NORMAL
2022-2023,Thilde FRANDSEN,1333.6,1343.8,10.2,9,HF,Højre fløj,False,NORMAL,1.005,13,1.1333333333333333,NORMAL
2022-2023,Michala MØLLER,1274.2,1342.8,68.6,18,PL,Playmaker,False,NORMAL,1.002,135,3.811111111111111,NORMAL
2022-2023,Mathias PORSHOLDT,1326.4,1342.2,15.8,10,ST,Streg,False,NORMAL,1.006,15,1.58,NORMAL
2022-2023,Stine JØRGENSEN,1200.0,1341.9,141.9,29,VB,Venstre back,False,NORMAL,1.008,238,4.893103448275863,NORMAL
2022-2023,Sanna SOLBERG,1315.5,1341.5,26.0,8,VF,Venstre fløj,False,NORMAL,1.004,35,3.25,NORMAL
2022-2023,Kristian BONEFELD,1338.7,1341.2,2.5,5,PL,Playmaker,False,NORMAL,1.003,5,0.5,NORMAL
2022-2023,Oliver NØDDESBO EGGERT,1310.9,1341.1,30.2,10,VB,Venstre back,False,NORMAL,1.006,41,3.02,NORMAL
2022-2023,Nicoline Nørgaard OLSEN,1325.5,1340.7,15.2,13,HB,Højre back,False,NORMAL,1.005,27,1.169230769230769,NORMAL
2022-2023,Tim SØRENSEN,1319.8,1340.4,20.6,13,HF,Højre fløj,False,NORMAL,1.005,24,1.5846153846153848,NORMAL
2022-2023,Mathilde KRISTENSEN,1321.0,1339.3,18.3,11,ST,Streg,False,NORMAL,1.005,23,1.6636363636363638,NORMAL
2022-2023,Mads CHRISTIANSEN,1317.8,1338.7,20.9,13,HB,Højre back,False,NORMAL,1.003,35,1.6076923076923075,NORMAL
2022-2023,Sarah IVERSEN,1289.1,1338.2,49.1,29,ST,Streg,False,NORMAL,1.003,71,1.693103448275862,NORMAL
2022-2023,Thea Hamann RASMUSSEN,1335.1,1337.9,2.8,6,PL,Playmaker,False,NORMAL,1.002,8,0.4666666666666666,NORMAL
2022-2023,Katrine LARSON,1328.7,1337.3,8.6,4,ST,Streg,False,NORMAL,1.012,5,2.15,NORMAL
2022-2023,Patrick BOLDSEN,1305.6,1337.1,31.5,13,HF,Højre fløj,False,NORMAL,1.009,32,2.423076923076923,NORMAL
2022-2023,Sophia SNOGDAL,1281.6,1336.3,54.7,21,VF,Venstre fløj,False,NORMAL,1.005,55,2.604761904761905,NORMAL
2022-2023,Mikkel Møller LØVKVIST,1297.5,1335.6,38.1,7,MV,Målvogter,True,NORMAL,0.997,126,5.442857142857143,NORMAL
2022-2023,Salah BOUTAF,1333.6,1334.8,1.2,14,MV,Målvogter,True,NORMAL,0.997,102,0.08571428571428572,NORMAL
2022-2023,Magnus SØNNICHSEN,1304.3,1334.5,30.2,18,HF,Højre fløj,False,NORMAL,1.007,37,1.6777777777777778,NORMAL
2022-2023,Emma Gandrup ERNST,1305.0,1334.0,29.0,5,PL,Playmaker,False,NORMAL,1.006,35,5.8,NORMAL
2022-2023,Nicolaj SPANGGAARD,1263.2,1333.6,70.4,26,PL,Playmaker,False,NORMAL,1.004,119,2.707692307692308,NORMAL
2022-2023,Sune ØSTERGAARD IVERSEN,1280.8,1331.8,51.0,17,VF,Venstre fløj,False,NORMAL,1.004,76,3.0,NORMAL
2022-2023,Johan SJÖSTRAND,1305.8,1331.6,25.8,8,MV,Målvogter,True,NORMAL,1.007,77,3.225,NORMAL
2022-2023,Emil JENSEN,1301.0,1329.9,28.9,17,PL,Playmaker,False,NORMAL,1.007,31,1.7,NORMAL
2022-2023,Josip CAVAR,1311.8,1329.9,18.1,10,MV,Målvogter,True,NORMAL,0.997,79,1.81,NORMAL
2022-2023,Tonje ENKERUD,1257.6,1329.7,72.1,28,ST,Streg,False,NORMAL,1.004,89,2.5749999999999997,NORMAL
2022-2023,Anton BRAMMING,1294.7,1328.5,33.8,15,VF,Venstre fløj,False,NORMAL,1.005,34,2.253333333333333,NORMAL
2022-2023,Axel FRANZÉN,1287.4,1328.5,41.1,19,ST,Streg,False,NORMAL,1.007,48,2.1631578947368424,NORMAL
2022-2023,Hakan SAHIN,1292.6,1328.0,35.4,18,ST,Streg,False,NORMAL,1.004,42,1.9666666666666666,NORMAL
2022-2023,Pernille BRANDENBORG,1308.7,1327.6,18.9,14,ST,Streg,False,NORMAL,1.006,24,1.3499999999999999,NORMAL
2022-2023,Christina WILDBORK,1320.8,1325.3,4.5,4,VB,Venstre back,False,NORMAL,1.004,8,1.125,NORMAL
2022-2023,Kristoffer LAURSEN,1297.9,1325.0,27.1,5,MV,Målvogter,True,NORMAL,1.006,106,5.42,NORMAL
2022-2023,Tim WINKLER,1297.2,1324.8,27.6,5,MV,Målvogter,True,NORMAL,1.008,69,5.5200000000000005,NORMAL
2022-2023,Amanda Loft HANSEN,1280.0,1324.4,44.4,23,ST,Streg,False,NORMAL,1.005,55,1.9304347826086956,NORMAL
2022-2023,Rasmus BECH,1289.2,1324.0,34.8,3,MV,Målvogter,True,NORMAL,1.0,298,11.6,NORMAL
2022-2023,Jesper NIELSEN,1270.1,1323.2,53.1,20,ST,Streg,False,NORMAL,1.004,62,2.6550000000000002,NORMAL
2022-2023,Valdemar HERMANSEN,1293.2,1323.0,29.8,16,ST,Streg,False,NORMAL,1.005,34,1.8625,NORMAL
2022-2023,Maria Krogh HOLM,1296.6,1321.7,25.1,11,PL,Playmaker,False,NORMAL,1.002,58,2.2818181818181817,NORMAL
2022-2023,Kasper KILDELUND,1310.3,1320.9,10.6,7,HF,Højre fløj,False,NORMAL,1.007,19,1.5142857142857142,NORMAL
2022-2023,Sofie BÆK ANDERSEN,1280.5,1320.7,40.2,14,PL,Playmaker,False,NORMAL,1.006,64,2.8714285714285714,NORMAL
2022-2023,Julie GANTZEL,1309.1,1320.5,11.4,11,ST,Streg,False,NORMAL,1.004,24,1.0363636363636364,NORMAL
2022-2023,Jakob RASMUSSEN,1239.6,1319.6,80.0,31,PL,Playmaker,False,NORMAL,1.003,127,2.5806451612903225,NORMAL
2022-2023,Emma MOGENSEN,1312.2,1319.5,7.3,7,ST,Streg,False,NORMAL,1.006,7,1.042857142857143,NORMAL
2022-2023,Simen PETTERSEN,1200.0,1319.4,119.4,36,PL,Playmaker,False,NORMAL,1.003,224,3.316666666666667,NORMAL
2022-2023,Kelly VOLLEBREGT,1272.4,1319.3,46.9,25,HF,Højre fløj,False,NORMAL,1.005,65,1.876,NORMAL
2022-2023,René Toft HANSEN,1312.7,1319.1,6.4,9,ST,Streg,False,NORMAL,1.003,11,0.7111111111111111,NORMAL
2022-2023,Anders FLÆNG,1293.0,1318.5,25.5,8,HF,Højre fløj,False,NORMAL,1.004,25,3.1875,NORMAL
2022-2023,Caroline SVARRE,1313.2,1318.4,5.2,5,ST,Streg,False,NORMAL,1.004,7,1.04,NORMAL
2022-2023,Emil TELLERUP,1297.7,1318.4,20.7,5,MV,Målvogter,True,NORMAL,0.998,62,4.14,NORMAL
2022-2023,Maren AARDAHL,1247.8,1318.3,70.5,34,ST,Streg,False,NORMAL,1.004,100,2.073529411764706,NORMAL
2022-2023,Anders ZACHARIASSEN,1289.1,1318.3,29.2,4,ST,Streg,False,NORMAL,1.004,46,7.3,NORMAL
2022-2023,Allan Toft HANSEN,1314.6,1318.2,3.6,2,ST,Streg,False,NORMAL,1.008,3,1.8,NORMAL
2022-2023,Sveinn JÓHANNSSON,1310.6,1318.1,7.5,4,ST,Streg,False,NORMAL,1.01,5,1.875,NORMAL
2022-2023,Helene KINDBERG,1250.6,1318.1,67.5,18,HB,Højre back,False,NORMAL,1.01,86,3.75,NORMAL
2022-2023,Nina DANO,1300.6,1317.8,17.2,7,HB,Højre back,False,NORMAL,1.001,35,2.457142857142857,NORMAL
2022-2023,Alberte EBLER,1284.3,1313.0,28.7,7,HB,Højre back,False,NORMAL,1.004,62,4.1,NORMAL
2022-2023,Christoffer BONDE,1258.2,1311.9,53.7,11,MV,Målvogter,True,NORMAL,0.997,165,4.881818181818182,NORMAL
2022-2023,Mette LASSEN,1200.0,1311.8,111.8,19,VF,Venstre fløj,False,NORMAL,1.005,87,5.88421052631579,NORMAL
2022-2023,Estavana POLMAN,1300.3,1310.9,10.6,5,PL,Playmaker,False,NORMAL,1.004,18,2.12,NORMAL
2022-2023,Søren RASMUSSEN,1310.3,1310.2,-0.1,1,MV,Målvogter,True,NORMAL,1.0,2,-0.1,NORMAL
2022-2023,Robin HAUG,1296.8,1309.2,12.4,5,MV,Målvogter,True,NORMAL,1.0,55,2.48,NORMAL
2022-2023,Kasper LARSEN,1298.8,1309.2,10.4,2,MV,Målvogter,True,NORMAL,1.007,54,5.2,NORMAL
2022-2023,Anne With JOHANSEN,1261.2,1309.0,47.8,25,PL,Playmaker,False,NORMAL,1.004,71,1.912,NORMAL
2022-2023,Jon KATBALLE,1232.4,1308.9,76.5,29,PL,Playmaker,False,NORMAL,1.003,112,2.6379310344827585,NORMAL
2022-2023,Lasse BALSTAD,1280.6,1307.3,26.7,12,ST,Streg,False,NORMAL,1.009,31,2.225,NORMAL
2022-2023,Rasmus HENRIKSEN,1284.3,1307.1,22.8,13,MV,Målvogter,True,NORMAL,1.011,81,1.7538461538461538,NORMAL
2022-2023,Sarah Nørklit LØNBORG,1291.5,1306.6,15.1,11,MV,Målvogter,True,NORMAL,1.006,20,1.3727272727272728,NORMAL
2022-2023,Mikkel LANG,1285.1,1305.3,20.2,12,HF,Højre fløj,False,NORMAL,1.007,18,1.6833333333333333,NORMAL
2022-2023,Svend RUGHAVE,1297.5,1305.3,7.8,3,MV,Målvogter,True,NORMAL,0.998,38,2.6,NORMAL
2022-2023,Steinunn HANSDOTTIR,1282.4,1305.3,22.9,17,VF,Venstre fløj,False,NORMAL,1.006,31,1.3470588235294116,NORMAL
2022-2023,Kristian OLSEN,1200.0,1305.2,105.2,23,HB,Højre back,False,NORMAL,1.004,195,4.573913043478261,NORMAL
2022-2023,August FRIDÉN,1280.9,1304.7,23.8,9,VF,Venstre fløj,False,NORMAL,1.007,22,2.6444444444444444,NORMAL
2022-2023,Amalie Grøn HANSEN,1299.6,1304.3,4.7,4,VF,Venstre fløj,False,NORMAL,1.003,7,1.175,NORMAL
2022-2023,Simone PEDERSEN,1265.9,1304.1,38.2,16,ST,Streg,False,NORMAL,1.005,46,2.3875,NORMAL
2022-2023,Anna Berger WIERZBA,1200.0,1304.1,104.1,26,PL,Playmaker,False,NORMAL,1.006,137,4.003846153846154,NORMAL
2022-2023,Katarina BERENS,1263.0,1303.8,40.8,14,ST,Streg,False,NORMAL,1.006,50,2.914285714285714,NORMAL
2022-2023,Thomas DAMGAARD,1200.0,1303.7,103.7,26,PL,Playmaker,False,NORMAL,1.005,127,3.9884615384615385,NORMAL
2022-2023,Tobias OLSEN,1291.4,1303.2,11.8,15,PL,Playmaker,False,NORMAL,1.001,22,0.7866666666666667,NORMAL
2022-2023,Karoline LUND,1271.4,1302.9,31.5,18,PL,Playmaker,False,NORMAL,1.002,54,1.75,NORMAL
2022-2023,Pernille JOHANNSEN,1200.0,1302.8,102.8,24,HF,Højre fløj,False,NORMAL,1.006,96,4.283333333333333,NORMAL
2022-2023,Mikael AGGEFORS,1299.7,1302.6,2.9,6,MV,Målvogter,True,NORMAL,0.998,53,0.48333333333333334,NORMAL
2022-2023,Nora MØRK,1200.0,1302.6,102.6,30,ST,Streg,False,NORMAL,1.002,176,3.42,NORMAL
2022-2023,Kasper LINDGREN,1297.4,1302.6,5.2,8,ST,Streg,False,NORMAL,1.002,8,0.65,NORMAL
2022-2023,Mette Brandt NIELSEN,1292.9,1302.3,9.4,1,ST,Streg,False,NORMAL,1.01,7,9.4,NORMAL
2022-2023,Reiner TABOADA,1200.0,1302.2,102.2,32,PL,Playmaker,False,NORMAL,1.008,136,3.19375,NORMAL
2022-2023,Sofia Bro STENHOLT,1279.9,1301.7,21.8,17,PL,Playmaker,False,NORMAL,1.001,40,1.2823529411764707,NORMAL
2022-2023,Sofie ALNOR,1297.4,1301.5,4.1,4,VF,Venstre fløj,False,NORMAL,1.005,5,1.025,NORMAL
2022-2023,Rikke JOCHUMSEN,1244.6,1301.2,56.6,25,VF,Venstre fløj,False,NORMAL,1.003,77,2.2640000000000002,NORMAL
2022-2023,Gustav Wedel BRUUN,1279.7,1300.3,20.6,11,HF,Højre fløj,False,NORMAL,1.01,21,1.8727272727272728,NORMAL
2022-2023,Leonora DEMAJ,1233.9,1299.7,65.8,25,PL,Playmaker,False,NORMAL,1.005,130,2.6319999999999997,NORMAL
2022-2023,Victor KLØVE,1273.1,1299.2,26.1,18,PL,Playmaker,False,NORMAL,1.005,54,1.4500000000000002,NORMAL
2022-2023,Jeppe CIESLAK,1242.7,1298.4,55.7,22,VF,Venstre fløj,False,NORMAL,1.003,46,2.5318181818181817,NORMAL
2022-2023,Lasse HØJGAARD,1291.9,1298.3,6.4,2,VF,Venstre fløj,False,NORMAL,1.006,6,3.2,NORMAL
2022-2023,Emma FRIBERG,1294.6,1296.8,2.2,8,MV,Målvogter,True,NORMAL,1.002,19,0.275,NORMAL
2022-2023,Marcus MIDTGAARD,1232.4,1296.6,64.2,29,PL,Playmaker,False,NORMAL,1.003,91,2.213793103448276,NORMAL
2022-2023,Stine BONDE,1292.3,1296.4,4.1,2,MV,Målvogter,True,NORMAL,1.005,4,2.05,NORMAL
2022-2023,Tyra AXNÉR,1238.3,1296.2,57.9,30,PL,Playmaker,False,NORMAL,1.004,144,1.93,NORMAL
2022-2023,Martina THÖRN,1292.9,1295.9,3.0,7,MV,Målvogter,True,NORMAL,1.002,7,0.42857142857142855,NORMAL
2022-2023,Mia SVELE,1242.3,1295.0,52.7,26,PL,Playmaker,False,NORMAL,1.002,101,2.026923076923077,NORMAL
2022-2023,Laura Holm ANDERSEN,1290.0,1294.7,4.7,7,VF,Venstre fløj,False,NORMAL,1.003,8,0.6714285714285715,NORMAL
2022-2023,Sebastian HENNEBERG,1292.7,1294.7,2.0,4,PL,Playmaker,False,NORMAL,1.002,6,0.5,NORMAL
2022-2023,Rikke POULSEN,1294.7,1294.6,-0.1,1,MV,Målvogter,True,NORMAL,1.0,1,-0.1,NORMAL
2022-2023,Rasmus MADSBØLL,1283.2,1293.7,10.5,7,VF,Venstre fløj,False,NORMAL,1.004,11,1.5,NORMAL
2022-2023,Caroline Amalie RASMUSSEN,1285.0,1293.6,8.6,7,HB,Højre back,False,NORMAL,1.003,16,1.2285714285714284,NORMAL
2022-2023,Frederik SASS,1256.3,1293.3,37.0,13,VF,Venstre fløj,False,NORMAL,1.009,29,2.8461538461538463,NORMAL
2022-2023,Liv Sveinbjørnsdóttir POULSEN,1272.6,1293.2,20.6,17,HF,Højre fløj,False,NORMAL,1.004,28,1.211764705882353,NORMAL
2022-2023,Mads Svane KNUDSEN,1200.0,1293.1,93.1,22,PL,Playmaker,False,NORMAL,1.004,133,4.2318181818181815,NORMAL
