season,player,start_rating,final_rating,rating_change,games,primary_position,position_name,is_goalkeeper,elite_status,momentum_factor,total_actions,rating_per_game,performance_level,rating_consistency
2017-2018,EMIL FOLDAGER JENSEN,1015,1021.6,6.6,8,HF,Højre fløj,False,NORMAL,1.002,18,0.825,NORMAL,0.825
2017-2018,SIMON ELLERSGAARD BIRKEFELDT16,1015,1021.2,6.2,4,Ukendt,Ukendt,False,NORMAL,1.006,7,1.55,NORMAL,1.55
2017-2018,SIMON ELLERSGAARD BIRKEFELDT1,1015,1021.1,6.1,5,Ukendt,Ukendt,False,NORMAL,1.008,5,1.22,NORMAL,1.22
2017-2018,KASPER LINDGREN,1015,1021.0,6.0,16,PL,Playmaker,False,NORMAL,1.005,31,0.375,NORMAL,0.375
2017-2018,EMIL LÆRKE,1015,1020.8,5.8,6,VB,Venstre back,False,NORMAL,1.004,11,0.9666666666666667,NORMAL,0.9666666666666667
2017-2018,ANDREAS FREDERIK FLENSTED OLSEN,1015,1020.8,5.8,8,PL,Playmaker,False,NORMAL,1.005,27,0.725,NORMAL,0.725
2017-2018,THOMAS CHRISTENSEN,1015,1020.3,5.3,4,HB,Højre back,False,NORMAL,1.003,11,1.325,NORMAL,1.325
2017-2018,MATHIAS GIDSEL,1015,1020.2,5.2,4,HF,Højre fløj,False,NORMAL,1.004,8,1.3,NORMAL,1.3
2017-2018,MARTIN RISOM CHRISTENSEN,1015,1019.9,4.9,5,HB,Højre back,False,NORMAL,1.004,8,0.9800000000000001,NORMAL,0.9800000000000001
2017-2018,OLE EREVIK,1015,1019.9,4.9,31,MV,Målvogter,True,NORMAL,1.005,7,0.15806451612903227,NORMAL,0.15806451612903227
2017-2018,JACOB HOLK NIELSEN,1015,1019.5,4.5,8,PL,Playmaker,False,NORMAL,1.0,20,0.5625,NORMAL,0.5625
2017-2018,SØREN PEDERSEN,1015,1019.4,4.4,31,MV,Målvogter,True,NORMAL,1.006,5,0.14193548387096774,NORMAL,0.14193548387096774
2017-2018,TANDRI MÁR KONRÁÐSSON,1015,1019.4,4.4,24,PL,Playmaker,False,NORMAL,1.002,43,0.18333333333333335,NORMAL,0.18333333333333335
2017-2018,GØRAN SØGAARD JOHANNESENASSIST,1015,1019.3,4.3,3,PL,Playmaker,False,NORMAL,1.009,3,1.4333333333333333,NORMAL,1.4333333333333333
2017-2018,MIKAEL AGGEFORS,1015,1018.8,3.8,34,MV,Målvogter,True,NORMAL,1.005,5,0.11176470588235293,NORMAL,0.11176470588235293
2017-2018,RASMUS KAAGAARD ANDERSEN16,1015,1018.2,3.2,2,Ukendt,Ukendt,False,NORMAL,1.005,4,1.6,NORMAL,1.6
2017-2018,KRISTIAN DAHL PEDERSEN,1015,1018.2,3.2,18,MV,Målvogter,True,NORMAL,1.007,3,0.17777777777777778,NORMAL,0.17777777777777778
2017-2018,OLIVER BAADSGAARD BONDROP,1015,1018.2,3.2,13,ST,Streg,False,NORMAL,1.004,31,0.24615384615384617,NORMAL,0.24615384615384617
2017-2018,SIMON GADE,1015,1018.1,3.1,24,MV,Målvogter,True,NORMAL,1.006,3,0.12916666666666668,NORMAL,0.12916666666666668
2017-2018,KRISTOFFER LAURSEN,1015,1017.9,2.9,28,MV,Målvogter,True,NORMAL,1.004,5,0.10357142857142856,NORMAL,0.10357142857142856
2017-2018,ANTON LAURSEN,1015,1017.7,2.7,3,VB,Venstre back,False,NORMAL,1.003,5,0.9,NORMAL,0.9
2017-2018,MIKE JENSEN,1015,1017.7,2.7,32,MV,Målvogter,True,NORMAL,1.003,5,0.084375,NORMAL,0.084375
2017-2018,SIMON ELLERSGAARD BIRKEFELDT12,1015,1017.6,2.6,2,Ukendt,Ukendt,False,NORMAL,1.005,3,1.3,NORMAL,1.3
2017-2018,NICOLAS LUNDBYE KRISTIANSEN12,1015,1017.5,2.5,2,Ukendt,Ukendt,False,NORMAL,1.005,3,1.25,NORMAL,1.25
2017-2018,TORBJÖRN SITTRUP BERGERUD16,1015,1017.5,2.5,4,Ukendt,Ukendt,False,NORMAL,1.004,4,0.625,NORMAL,0.625
2017-2018,ASBJØRN MADSEN,1015,1017.4,2.4,6,ST,Streg,False,NORMAL,1.008,25,0.39999999999999997,NORMAL,0.39999999999999997
2017-2018,JONATHAN SØRENSEN,1015,1017.3,2.3,1,ST,Streg,False,NORMAL,1.003,5,2.3,NORMAL,2.3
2017-2018,GØRAN SØGAARD JOHANNESEN16,1015,1017.2,2.2,2,Ukendt,Ukendt,False,NORMAL,1.0,2,1.1,NORMAL,1.1
2017-2018,KRISTIAN LARSEN,1015,1017.1,2.1,1,PL,Playmaker,False,NORMAL,1.003,5,2.1,NORMAL,2.1
2017-2018,TORBJÖRN SITTRUP BERGERUD12,1015,1017.1,2.1,2,Ukendt,Ukendt,False,NORMAL,1.005,3,1.05,NORMAL,1.05
2017-2018,RONNIE NICOLAISEN,1015,1017.0,2.0,23,MV,Målvogter,True,NORMAL,1.0,2,0.08695652173913043,NORMAL,0.08695652173913043
2017-2018,MADS RØNBJERG PEDERSEN,1015,1017.0,2.0,3,VF,Venstre fløj,False,NORMAL,1.0,2,0.6666666666666666,NORMAL,0.6666666666666666
2017-2018,ALEKSANDER SELMAR PEDERSEN,1015,1017.0,2.0,1,HB,Højre back,False,NORMAL,1.003,4,2.0,NORMAL,2.0
2017-2018,MIKKEL HANSEN,1015,1016.9,1.9,2,VF,Venstre fløj,False,NORMAL,1.004,3,0.95,NORMAL,0.95
2017-2018,BENJAMIN RAHBÆK STRÆDE,1015,1016.9,1.9,2,HF,Højre fløj,False,NORMAL,1.004,3,0.95,NORMAL,0.95
2017-2018,HANS-CHRISTIAN LUND,1015,1016.9,1.9,1,HF,Højre fløj,False,NORMAL,1.002,4,1.9,NORMAL,1.9
2017-2018,MATHIAS HØYER MOSEL,1015,1016.8,1.8,23,MV,Målvogter,True,NORMAL,1.004,3,0.0782608695652174,NORMAL,0.0782608695652174
2017-2018,PALLE HANSEN,1015,1016.7,1.7,2,PL,Playmaker,False,NORMAL,1.002,15,0.85,NORMAL,0.85
2017-2018,JENS DOLBERG PLOUGSTRUP,1015,1016.6,1.6,2,PL,Playmaker,False,NORMAL,1.003,3,0.8,NORMAL,0.8
2017-2018,ANDERS PETERSEN,1015,1016.5,1.5,19,MV,Målvogter,True,NORMAL,1.003,3,0.07894736842105263,NORMAL,0.07894736842105263
2017-2018,SIMON ELLERSGAARD BIRKEFELDTASSIST,1015,1016.5,1.5,2,PL,Playmaker,False,NORMAL,1.0,2,0.75,NORMAL,0.75
2017-2018,THOMAS BOHL DAMGAARD,1015,1016.5,1.5,1,VB,Venstre back,False,NORMAL,1.0,1,1.5,NORMAL,1.5
2017-2018,PATRICK PEDERSEN,1015,1016.4,1.4,2,HB,Højre back,False,NORMAL,1.001,6,0.7,NORMAL,0.7
2017-2018,BERTRAM OBLING,1015,1016.4,1.4,27,MV,Målvogter,True,NORMAL,1.003,4,0.05185185185185185,NORMAL,0.05185185185185185
2017-2018,MATHIAS GJESTRUD,1015,1016.2,1.2,7,PL,Playmaker,False,NORMAL,1.003,20,0.17142857142857143,NORMAL,0.17142857142857143
2017-2018,ESKE HEMMINGSEN,1015,1016.1,1.1,9,MV,Målvogter,True,NORMAL,1.0,2,0.12222222222222223,NORMAL,0.12222222222222223
2017-2018,KRISTOFFER VESTERGAARD,1015,1016.0,1.0,1,HF,Højre fløj,False,NORMAL,1.0,1,1.0,NORMAL,1.0
2017-2018,MADS HOUMØLLER,1015,1015.9,0.9,1,ST,Streg,False,NORMAL,1.0,1,0.9,NORMAL,0.9
2017-2018,TORBJÖRN SITTRUP BERGERUD,1015,1015.9,0.9,32,MV,Målvogter,True,NORMAL,1.002,3,0.028125,NORMAL,0.028125
2017-2018,CHRISTIAN BACH SØNDERGAARD12,1015,1015.9,0.9,1,Ukendt,Ukendt,False,NORMAL,1.0,1,0.9,NORMAL,0.9
2017-2018,FREDERIK SKOV,1015,1015.8,0.8,3,Ukendt,Ukendt,False,NORMAL,1.0,1,0.26666666666666666,NORMAL,0.26666666666666666
2017-2018,CHRISTIAN BACH SØNDERGAARD,1015,1015.8,0.8,2,PL,Playmaker,False,NORMAL,1.001,8,0.4,NORMAL,0.4
2017-2018,JEPPE ANNEBERG,1015,1015.7,0.7,3,HF,Højre fløj,False,NORMAL,1.0,2,0.2333333333333333,NORMAL,0.2333333333333333
2017-2018,MIKKEL PALMER,1015,1015.7,0.7,5,PL,Playmaker,False,NORMAL,1.001,5,0.13999999999999999,NORMAL,0.13999999999999999
2017-2018,NIELS DAHL,1015,1015.6,0.6,1,PL,Playmaker,False,NORMAL,1.0,2,0.6,NORMAL,0.6
2017-2018,JAKOB MAARTH SKAKSEN,1015,1015.4,0.4,28,MV,Målvogter,True,NORMAL,1.0,2,0.014285714285714287,NORMAL,0.014285714285714287
2017-2018,TOBIAS RASMUSSEN,1015,1015.4,0.4,2,VF,Venstre fløj,False,NORMAL,1.0,1,0.2,NORMAL,0.2
2017-2018,LARS RISMARK EGGEN,1015,1015.2,0.2,15,MV,Målvogter,True,NORMAL,1.0,2,0.013333333333333334,NORMAL,0.013333333333333334
2017-2018,RASMUS RIDDERSHOLM NIELSEN,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,TORBJÖRN SITTRUP BERGERUDBOLD EROBRET,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,RENE VILLADSEN,1015,1015.0,0.0,32,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ALEKSANDER SELMAR PEDERSENRETUR,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ALJOSA REZAR,1015,1015.0,0.0,19,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ALEKSANDER SELMAR PEDERSENFORÅRS,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ANDERS LYNGE,1015,1015.0,0.0,2,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SALAH BOUTAF,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SEBASTIAN FRANDSEN,1015,1015.0,0.0,15,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SEBASTIAN SKOV UHRENHOLT,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,TIBOR IVANISEVIC,1015,1015.0,0.0,33,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SIMON ELLERSGAARD BIRKEFELD,1015,1015.0,0.0,1,HB,Højre back,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ANDREAS K MIKKELSEN,1015,1015.0,0.0,2,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,THOMAS BERTELSEN,1015,1015.0,0.0,2,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SØREN HAAGEN ANDREASEN,1015,1015.0,0.0,29,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,SØREN RASMUSSEN,1015,1015.0,0.0,31,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,FREDERIK IVERSEN,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,BOLD EROBRET 11,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,NICKLAS GRAUGAARD NIELSEN,1015,1015.0,0.0,3,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,CHRISTOFFER ADSERSEN,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,ESPEN CHRISTENSEN,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,CHRISTIAN TRANS,1015,1015.0,0.0,26,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,MAGNUS DAHL,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,CHRISTIAN NIM,1015,1015.0,0.0,1,HF,Højre fløj,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,CHRISTIAN LYNGGAARD PEDERSEN,1015,1015.0,0.0,14,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,DARRI ARONSSON,1015,1015.0,0.0,1,PL,Playmaker,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,FORÅRS. 7M,1015,1015.0,0.0,4,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,MARTIN KÆRGAARD PEDERSEN RETUR,1015,1015.0,0.0,1,ST,Streg,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,HENRIK STORM PEDERSEN,1015,1015.0,0.0,1,HF,Højre fløj,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,BOLD EROBRET 23,1015,1015.0,0.0,1,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,KRISTIAN ASMUSSEN,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,JENS FREDSGAARD,1015,1015.0,0.0,29,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,JONAS DEGNBOL,1015,1015.0,0.0,1,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,OLIVER LARSEN,1015,1015.0,0.0,6,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,FREDERIK SKOU HANSEN,1015,1015.0,0.0,2,MV,Målvogter,True,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,NICOLAS LUNDBYE KRISTIANSENRETUR,1015,1015.0,0.0,2,HF,Højre fløj,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,GØRAN SØGAARD JOHANNESENRETUR,1015,1015.0,0.0,8,VB,Venstre back,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,GØRAN SØGAARD JOHANNESENFORÅRS. 7M,1015,1015.0,0.0,2,Ukendt,Ukendt,False,NORMAL,1.0,0,0.0,NORMAL,0.0
2017-2018,BENJAMIN HOLM,1015,1015.0,0.0,2,PL,Playmaker,False,NORMAL,1.0,6,0.0,NORMAL,0.0
2017-2018,EMIL TELLERUP,1015,1014.9,-0.1,23,MV,Målvogter,True,NORMAL,1.0,1,-0.004347826086956522,NORMAL,0.004347826086956522
2017-2018,HENK MEYER,1015,1014.9,-0.1,1,MV,Målvogter,True,NORMAL,1.0,1,-0.1,NORMAL,0.1
2017-2018,KASPER LARSEN,1015,1014.9,-0.1,28,MV,Målvogter,True,NORMAL,1.0,1,-0.0035714285714285718,NORMAL,0.0035714285714285718
2017-2018,RASMUS KAAGAARD ANDERSENRETUR,1015,1014.9,-0.1,1,PL,Playmaker,False,NORMAL,1.0,1,-0.1,NORMAL,0.1
2017-2018,KELL THUSTRUP,1015,1014.8,-0.2,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2017-2018,LARS KROGH JEPPESEN,1015,1014.8,-0.2,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.2,NORMAL,0.2
2017-2018,MIKKEL SJØRVAD HANSEN,1015,1014.8,-0.2,3,PL,Playmaker,False,NORMAL,1.0,1,-0.06666666666666667,NORMAL,0.06666666666666667
2017-2018,SIMON ELLERSGAARD BIRKEFELDTRETUR,1015,1014.8,-0.2,7,PL,Playmaker,False,NORMAL,0.999,3,-0.028571428571428574,NORMAL,0.028571428571428574
2017-2018,MORTEN JØRGENSEN,1015,1014.8,-0.2,2,ST,Streg,False,NORMAL,1.0,3,-0.1,NORMAL,0.1
2017-2018,EMIL NIELSEN,1015,1014.7,-0.3,30,MV,Målvogter,True,NORMAL,1.0,1,-0.01,NORMAL,0.01
2017-2018,FREDERIK NØRBJERG,1015,1014.7,-0.3,2,PL,Playmaker,False,NORMAL,1.0,1,-0.15,NORMAL,0.15
2017-2018,PETER BREDSDORFF-LARSEN,1015,1014.7,-0.3,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.15,NORMAL,0.15
2017-2018,RASMUS MEYER EJLERSEN,1015,1014.7,-0.3,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.3,NORMAL,0.3
2017-2018,JAN LESLIE,1015,1014.6,-0.4,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.4,NORMAL,0.4
2017-2018,THORSTEN FRIES,1015,1014.6,-0.4,23,MV,Målvogter,True,NORMAL,1.0,1,-0.017391304347826087,NORMAL,0.017391304347826087
2017-2018,STEFAN MADSEN,1015,1014.5,-0.5,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.25,NORMAL,0.25
2017-2018,MARC UHD,1015,1014.5,-0.5,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.25,NORMAL,0.25
2017-2018,ANDREAS RENÉ SØRENSEN,1015,1014.5,-0.5,1,PL,Playmaker,False,NORMAL,1.0,2,-0.5,NORMAL,0.5
2017-2018,JIMMI ELMGAARD,1015,1014.5,-0.5,1,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.5,NORMAL,0.5
2017-2018,TIM WINKLER,1015,1014.4,-0.6,19,MV,Målvogter,True,NORMAL,1.0,1,-0.031578947368421054,NORMAL,0.031578947368421054
2017-2018,LASSE BOESEN,1015,1014.4,-0.6,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.3,NORMAL,0.3
2017-2018,JØRGEN JØRGENSEN,1015,1014.4,-0.6,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.3,NORMAL,0.3
2017-2018,LARS PORSKÆR MØLLER,1015,1014.3,-0.7,4,Ukendt,Ukendt,False,NORMAL,0.999,4,-0.175,NORMAL,0.175
2017-2018,CLAUS LYNGSØE,1015,1014.3,-0.7,3,Ukendt,Ukendt,False,NORMAL,0.998,3,-0.2333333333333333,NORMAL,0.2333333333333333
2017-2018,FREDERIK TILSTED,1015,1014.3,-0.7,2,PL,Playmaker,False,NORMAL,1.0,1,-0.35,NORMAL,0.35
2017-2018,PETER BREDSDORFF LARSEN,1015,1014.3,-0.7,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.35,NORMAL,0.35
2017-2018,JANOS STRANIGG,1015,1014.2,-0.8,1,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.8,NORMAL,0.8
2017-2018,RASMUS SCHMIDT LIND,1015,1014.2,-0.8,11,MV,Målvogter,True,NORMAL,1.0,1,-0.07272727272727274,NORMAL,0.07272727272727274
2017-2018,IAN MARKO FOG,1015,1014.1,-0.9,3,Ukendt,Ukendt,False,NORMAL,0.998,3,-0.3,NORMAL,0.3
2017-2018,HENRIK KRONBORG,1015,1014.1,-0.9,5,Ukendt,Ukendt,False,NORMAL,0.999,5,-0.18,NORMAL,0.18
2017-2018,NIKOLAI EMIL KELLER,1015,1014.1,-0.9,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-0.9,NORMAL,0.9
2017-2018,JAN LESLIE LUND,1015,1014.0,-1.0,2,Ukendt,Ukendt,False,NORMAL,1.0,2,-0.5,NORMAL,0.5
2017-2018,MATHIAS TANG ANDERSEN,1015,1013.8,-1.2,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-1.2,NORMAL,1.2
2017-2018,RYAN ZINGLERSEN,1015,1013.8,-1.2,4,Ukendt,Ukendt,False,NORMAL,0.998,4,-0.3,NORMAL,0.3
2017-2018,KRISTIAN HINDØ,1015,1013.7,-1.3,1,Ukendt,Ukendt,False,NORMAL,1.0,1,-1.3,NORMAL,1.3
2017-2018,OLE NØRGAARD,1015,1013.6,-1.4,6,Ukendt,Ukendt,False,NORMAL,0.998,6,-0.2333333333333333,NORMAL,0.2333333333333333
2017-2018,TORBEN SØRENSEN,1015,1013.3,-1.7,6,Ukendt,Ukendt,False,NORMAL,0.998,6,-0.2833333333333333,NORMAL,0.2833333333333333
2017-2018,MARCUS CLEVERLY,1015,1013.2,-1.8,26,MV,Målvogter,True,NORMAL,0.996,7,-0.06923076923076923,NORMAL,0.06923076923076923
2017-2018,LARS FREDERIKSEN,1015,1013.2,-1.8,9,Ukendt,Ukendt,False,NORMAL,0.999,9,-0.2,NORMAL,0.2
2017-2018,ANDERS AGGER,1015,1013.0,-2.0,10,ST,Streg,False,NORMAL,0.997,14,-0.2,NORMAL,0.2
2017-2018,NICOLEJ MØLDRUP KRICKAU,1015,1013.0,-2.0,6,Ukendt,Ukendt,False,NORMAL,0.998,6,-0.3333333333333333,NORMAL,0.3333333333333333
2017-2018,PATRICK WESTERHOLM,1015,1013.0,-2.0,8,Ukendt,Ukendt,False,NORMAL,0.999,8,-0.25,NORMAL,0.25
2017-2018,ERIK VEJE RASMUSSEN,1015,1012.7,-2.3,7,Ukendt,Ukendt,False,NORMAL,0.998,7,-0.32857142857142857,NORMAL,0.32857142857142857
2017-2018,KASPER CHRISTENSEN,1015,1012.7,-2.3,9,Ukendt,Ukendt,False,NORMAL,0.998,10,-0.25555555555555554,NORMAL,0.25555555555555554
2017-2018,NICK RASMUSSEN,1015,1012.4,-2.6,3,Ukendt,Ukendt,False,NORMAL,0.995,4,-0.8666666666666667,NORMAL,0.8666666666666667
2017-2018,NICOLEJ KRICKAU,1015,1012.4,-2.6,10,Ukendt,Ukendt,False,NORMAL,0.998,10,-0.26,NORMAL,0.26
2017-2018,ARON KRISTJANSSON,1015,1011.9,-3.1,14,Ukendt,Ukendt,False,NORMAL,0.999,14,-0.22142857142857145,NORMAL,0.22142857142857145
2017-2018,SØREN REINHOLDT SØNDERGAARD HANSEN,1015,1011.5,-3.5,12,Ukendt,Ukendt,False,NORMAL,0.999,13,-0.2916666666666667,NORMAL,0.2916666666666667
2017-2018,JEPPE JOHANN JONASSON,1015,1011.2,-3.8,11,HB,Højre back,False,NORMAL,1.0,16,-0.34545454545454546,NORMAL,0.34545454545454546
2017-2018,PETER LUND,1015,1009.3,-5.7,24,ST,Streg,False,NORMAL,1.002,41,-0.23750000000000002,NORMAL,0.23750000000000002
2017-2018,KASPER NIELSEN,1015,1009.2,-5.8,13,ST,Streg,False,NORMAL,0.994,19,-0.4461538461538461,NORMAL,0.4461538461538461
2017-2018,MADS THOMSEN,1015,1007.2,-7.8,19,ST,Streg,False,NORMAL,0.997,30,-0.4105263157894737,NORMAL,0.4105263157894737
2017-2018,MATTHIAS SMED,1015,1005.7,-9.3,20,HB,Højre back,False,NORMAL,0.999,33,-0.465,NORMAL,0.465
2017-2018,ANDERS MOSE,1015,999.7,-15.3,29,PL,Playmaker,False,NORMAL,1.0,53,-0.5275862068965518,NORMAL,0.5275862068965518
2017-2018,KLAUS THOMSEN,1015,999.2,-15.8,26,ST,Streg,False,NORMAL,0.997,41,-0.6076923076923078,NORMAL,0.6076923076923078
