player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
NIKOLAJ MARKUSSEN,TTH,TTH Holstebro,1635.1999999999998,29,PL,False,LEGENDARY,237.1
MAGNUS BRAMMING,TTH,TTH Holstebro,1557.3,28,VF,False,LEGENDARY,160.0
FREDERIK TILSTED,TTH,TTH Holstebro,1549.7,22,PL,False,LEGENDARY,216.8
JONAS GADE NIELSEN,TTH,TTH Holstebro,1509.9,29,HB,False,LEGENDARY,137.3
ALLAN DAMGAARD,TTH,TTH Holstebro,1475.1999999999998,21,HB,False,LEGENDARY,75.6
MIHA ZVIZEJ,TTH,TTH Holstebro,1465.0,29,ST,False,LEGENDARY,100.4
JOHAN MEKLENBORG,TTH,TTH Holstebro,1445.6,11,PL,False,LEGENDARY,47.5
JONAS PORUP,TTH,TTH Holstebro,1433.5,25,PL,False,LEGENDARY,43.5
JOSIP CAVAR,TTH,TTH Holstebro,1426.0,28,MV,True,LEGENDARY,134.0
CHRISTIAN JENSEN,TTH,TTH Holstebro,1303.1999999999998,23,HF,False,ELITE,83.1
DAN BECK-HANSEN,TTH,TTH Holstebro,1281.8,29,ST,False,ELITE,86.8
NIKOLAJ ENDERLEIT,TTH,TTH Holstebro,1279.0,14,PL,False,ELITE,109.6
EMIL JENSEN,TTH,TTH Holstebro,1277.0,24,PL,False,ELITE,75.8
RASMUS KIER,TTH,TTH Holstebro,1230.8000000000002,27,HF,False,NORMAL,98.4
MATHIAS SMED,TTH,TTH Holstebro,1118.7,21,PL,False,NORMAL,2.5
SANDER DRANGE HEIEREN,TTH,TTH Holstebro,1066.7,27,MV,True,NORMAL,51.7
SIMON JENSEN,TTH,TTH Holstebro,1041.2,10,VF,False,NORMAL,26.2
SØREN REINHOLDT HANSEN,TTH,TTH Holstebro,1013.6,5,Ukendt,False,NORMAL,-1.4
