player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LÆRKE NOLSØE PEDERSEN,NFH,Nykøbing F. Håndbold,1239.6,32,VF,False,NORMAL,196.7
KRISTINA KRISTIANSEN,NFH,Nykøbing F. Håndbold,1208.2,25,PL,False,NORMAL,149.7
DIONE HOUSHEER,NFH,Nykøbing F. Håndbold,1187.5,32,HB,False,NORMAL,172.5
ANGELICA WALLÉN,NFH,Nykøbing F. Håndbold,1183.7,32,PL,False,NORMAL,153.3
JOHANNA WESTBERG,NFH,Nykøbing F. Håndbold,1183.4,14,VB,False,NORMAL,121.5
ANNA LAGERQUIST,NFH,Nykøbing F. Håndbold,1158.4,32,ST,False,NORMAL,128.7
EMELIE WESTBERG,NFH,Nykøbing F. Håndbold,1143.4,32,VB,False,NORMAL,112.5
AYAKA IKEHARA,NFH,Nykøbing F. Håndbold,1096.4,18,HF,False,NORMAL,68.3
SOFIE AMALIE OLSEN,NFH,Nykøbing F. Håndbold,1095.4,22,HF,False,NORMAL,62.2
YUI SUNAMI,NFH,Nykøbing F. Håndbold,1086.0,31,PL,False,NORMAL,71.0
MATILDE KONDRUP NIELSEN,NFH,Nykøbing F. Håndbold,1052.1,24,VF,False,NORMAL,25.2
CECILIE GREVE,NFH,Nykøbing F. Håndbold,1031.5,29,MV,True,NORMAL,3.8
LINE SKAK,NFH,Nykøbing F. Håndbold,1025.5,8,ST,False,NORMAL,10.5
ISABELLA JACOBSEN,NFH,Nykøbing F. Håndbold,1019.6,29,VB,False,NORMAL,4.6
SAKURA HAUGE,NFH,Nykøbing F. Håndbold,1013.9,27,MV,True,NORMAL,-1.1
JAKOB LARSEN,NFH,Nykøbing F. Håndbold,1013.7,6,Ukendt,False,NORMAL,-1.3
