player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JESPER DAHL,NSH,Nordsjælland Håndbold,1554.4,32,HB,False,LEGENDARY,242.7
CARL-EMIL HAUNSTRUP,NSH,Nordsjælland Håndbold,1465.5,31,HF,False,LEGENDARY,177.5
KASPER KISUM,NSH,Nordsjælland Håndbold,1461.8,27,VB,False,LEGENDARY,79.0
TOBIAS JØRGENSEN,NSH,Nordsjælland Håndbold,1399.2,31,PL,False,ELITE,188.5
NICHLAS HALD,NSH,Nordsjælland Håndbold,1268.6,31,PL,False,ELITE,253.6
ANDREAS MAGAARD,NSH,Nordsjælland Håndbold,1239.4,31,ST,False,NORMAL,136.3
MATIAS CAMPBELL,NSH,Nordsjælland Håndbold,1179.4,25,PL,False,NORMAL,164.4
JIMMI ANDERSEN,NSH,Nordsjælland Håndbold,1154.2,32,MV,True,NORMAL,74.3
HAKAN SAHIN,NSH,Nordsjælland Håndbold,1132.6,13,ST,False,NORMAL,19.7
FREDERIK ANDERSSON,NSH,Nordsjælland Håndbold,1109.7,26,MV,True,NORMAL,94.7
JEPPE CIESLAK,NSH,Nordsjælland Håndbold,1077.7,17,VF,False,NORMAL,62.7
MAGNUS KRONBORG,NSH,Nordsjælland Håndbold,1066.9,19,PL,False,NORMAL,51.9
RASMUS MADSBØLL WENNEKE,NSH,Nordsjælland Håndbold,1054.5,17,VF,False,NORMAL,39.5
THOMAS KJÆRGAARD,NSH,Nordsjælland Håndbold,1053.5,27,HB,False,NORMAL,38.5
RASMUS MADSBØLL WENNEKE,NSH,Nordsjælland Håndbold,1041.6,14,VF,False,NORMAL,26.6
JULIUS MØRCH-RASMUSSEN,NSH,Nordsjælland Håndbold,1036.3,15,ST,False,NORMAL,21.3
JULIUS MØRCH,NSH,Nordsjælland Håndbold,1026.3,6,ST,False,NORMAL,11.3
