player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
STINE JØRGENSEN,KBH,København Håndbold,1666.4,29,VB,False,LEGENDARY,290.6
LOUISE FØNS,KBH,København Håndbold,1330.9,18,VF,False,ELITE,37.6
ANDREA HANSEN,KBH,København Håndbold,1322.9,28,HF,False,ELITE,85.6
MARIA LYKKEGAARD,KBH,København Håndbold,1296.4,28,ST,False,ELITE,56.2
CHRISTINA WILDBORK,KBH,København Håndbold,1241.4,5,VB,False,NORMAL,12.7
CLARA SKØTT,KBH,København Håndbold,1221.5,20,HF,False,NORMAL,62.6
KAROLINE LUND,KBH,København Håndbold,1219.2,19,PL,False,NORMAL,48.9
PERNILLE BRANDENBORG,KBH,København Håndbold,1208.9,17,ST,False,NORMAL,29.4
SOFIA HVENFELT,KBH,København Håndbold,1208.3,28,ST,False,NORMAL,73.3
SILJE BRØNS,KBH,København Håndbold,1177.2,28,PL,False,NORMAL,162.2
EMMA NAVNE,KBH,København Håndbold,1171.3,27,PL,False,NORMAL,156.3
CLARA SKYUM THOMSEN,KBH,København Håndbold,1162.5,19,HB,False,NORMAL,85.2
FIE WOLLER,KBH,København Håndbold,1110.0,29,VF,False,NORMAL,95.0
SIRI YDE,KBH,København Håndbold,1109.9,7,MV,True,NORMAL,0.0
CATHARINA MOLENAAR,KBH,København Håndbold,1064.6,21,PL,False,NORMAL,49.6
KATHARINA FILTER,KBH,København Håndbold,1022.5,28,MV,True,NORMAL,7.5
ANNE CHRISTINE BOSSEN,KBH,København Håndbold,1017.0,18,MV,True,NORMAL,2.0
