player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MORTEN HEMPEL JENSEN,TMH,TMS Ringsted,1429.1,24,PL,False,LEGENDARY,315.8
MARTIN RISOM CHRISTENSEN,TMH,TMS Ringsted,1178.1,18,HB,False,NORMAL,94.6
MADS DUDEK,TMH,TMS Ringsted,1170.9,24,VF,False,NORMAL,82.9
FRANK MIKKELSEN,TMH,TMS Ringsted,1161.1,22,MV,True,NORMAL,83.0
LAURITZ LEGÉR,TMH,TMS Ringsted,1140.6,23,PL,False,NORMAL,125.6
LASSE HAMANN-BOERITHS,TMH,TMS Ringsted,1138.9,8,Ukendt,False,NORMAL,13.7
ANTON BRAMMING,TMH,TMS Ringsted,1124.9,19,VF,False,NORMAL,65.9
OSKAR VIND RASMUSSEN,TMH,TMS Ringsted,1115.7,22,HF,False,NORMAL,100.7
ANDREAS MAGAARD,TMH,TMS Ringsted,1101.9,20,ST,False,NORMAL,63.4
BRIAN JØRGENSEN,TMH,TMS Ringsted,1101.4,15,MV,True,NORMAL,86.4
MINIK DAHL HØEGH,TMH,TMS Ringsted,1091.8,11,PL,False,NORMAL,22.6
MARTIN MAUER LARSEN,TMH,TMS Ringsted,1078.9,19,PL,False,NORMAL,63.9
CHRISTIAN DALMOSE,TMH,TMS Ringsted,1070.1,13,Ukendt,False,NORMAL,-4.0
SEBASTIAN REIMER THOR,TMH,TMS Ringsted,1064.1,21,ST,False,NORMAL,26.1
OLIVER KLARSKOV KNUDSEN,TMH,TMS Ringsted,1041.9,6,PL,False,NORMAL,26.9
ANDREAS SØRENSEN HAMPE,TMH,TMS Ringsted,1035.7,9,PL,False,NORMAL,20.7
VALDEMAR GRAVESEN,TMH,TMS Ringsted,1030.1,7,HF,False,NORMAL,15.1
JOACHIM MØLLER JACOBSEN,TMH,TMS Ringsted,1027.3,13,ST,False,NORMAL,12.3
TOBIAS LANTZ-PEDERSEN,TMH,TMS Ringsted,1016.0,10,MV,True,NORMAL,1.0
