player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
KRISTINA KRISTIANSEN,NFH,Nykøbing F. Håndbold,1405.9,23,PL,False,LEGENDARY,174.5
DIONE HOUSHEER,NFH,Nykøbing F. Håndbold,1405.5,23,HB,False,LEGENDARY,220.0
LÆRKE NOLSØE PEDERSEN,NFH,Nykøbing F. Håndbold,1387.3,23,VF,False,ELITE,132.2
JOHANNA WESTBERG,NFH,Nykøbing F. Håndbold,1290.7,15,PL,False,ELITE,108.8
ANGELICA WALLÉN,NFH,Nykøbing F. Håndbold,1255.4,19,PL,False,ELITE,64.6
ANNA LAGERQUIST,NFH,Nykøbing F. Håndbold,1241.8,23,ST,False,NORMAL,79.2
SOFIE AMALIE OLSEN,NFH,Nykøbing F. Håndbold,1139.6,21,HF,False,NORMAL,40.4
AYAKA IKEHARA,NFH,Nykøbing F. Håndbold,1121.8,10,HF,False,NORMAL,24.3
PERNILLE JOHANNSEN,NFH,Nykøbing F. Håndbold,1093.1,13,HF,False,NORMAL,30.9
MATILDE DAHL SCHÆFER,NFH,Nykøbing F. Håndbold,1076.4,7,VB,False,NORMAL,19.1
AMALIE WULFF,NFH,Nykøbing F. Håndbold,1068.5,23,PL,False,NORMAL,53.5
MATILDE KONDRUP NIELSEN,NFH,Nykøbing F. Håndbold,1056.1999999999998,5,VF,False,NORMAL,4.1
ISABELLA JACOBSEN,NFH,Nykøbing F. Håndbold,1049.5,20,ST,False,NORMAL,19.2
CECILIE GREVE,NFH,Nykøbing F. Håndbold,1042.9,23,MV,True,NORMAL,-1.5
NATASJA CLAUSEN,NFH,Nykøbing F. Håndbold,1035.8,18,MV,True,NORMAL,-0.4
LYKKE FRANK HANSEN,NFH,Nykøbing F. Håndbold,1022.7,6,PL,False,NORMAL,7.7
