player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MORTEN HEMPEL JENSEN,SAH,SAH - Skanderborg AGF,1687.9,30,PL,False,LEGENDARY,290.7
JONATAN MOLLERUP,SAH,SAH - Skanderborg AGF,1599.6,28,PL,False,LEGENDARY,199.6
TORBEN PETERSEN,SAH,SAH - Skanderborg AGF,1534.0,30,PL,False,LEGENDARY,132.0
KRISTOFFER LAURSEN,SAH,SAH - Skanderborg AGF,1481.9,20,MV,True,LEGENDARY,144.8
SALAH BOUTAF,SAH,SAH - Skanderborg AGF,1480.8,30,MV,True,LEGENDARY,151.1
MORTEN BALLING,SAH,SAH - Skanderborg AGF,1441.6,15,PL,False,LEGENDARY,39.4
LARS SKAARUP,SAH,SAH - Skanderborg AGF,1424.5,26,VF,False,LEGENDARY,70.7
MATHIAS BITSCH,SAH,SAH - Skanderborg AGF,1401.5,6,HB,False,LEGENDARY,3.7
LARS MOUSING,SAH,SAH - Skanderborg AGF,1345.9,24,ST,False,ELITE,65.6
KRISTIAN BONEFELD,SAH,SAH - Skanderborg AGF,1332.4,26,PL,False,ELITE,38.6
ANTON BRAMMING,SAH,SAH - Skanderborg AGF,1314.7,24,VF,False,ELITE,62.2
THOR CHRISTENSEN,SAH,SAH - Skanderborg AGF,1279.9,28,ST,False,ELITE,42.1
FREDRIK OLSSON,SAH,SAH - Skanderborg AGF,1275.5,30,PL,False,ELITE,260.5
MIKKEL LANG,SAH,SAH - Skanderborg AGF,1255.3,30,HF,False,ELITE,100.5
NICK RASMUSSEN,SAH,SAH - Skanderborg AGF,1152.0,8,Ukendt,False,NORMAL,-1.9
FREDERIK ARNOLDSEN,SAH,SAH - Skanderborg AGF,1129.7,23,ST,False,NORMAL,22.8
MAGNUS VEJSGAARD,SAH,SAH - Skanderborg AGF,1027.6,6,HF,False,NORMAL,12.6
