player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MARCUS DAHLIN,REH,Ribe-Esbjerg HH,1789.7,26,HB,False,LEGENDARY,443.0
MATHIAS JØRGENSEN,REH,Ribe-Esbjerg HH,1739.8000000000002,31,HF,False,LEGENDARY,351.6
JONAS LARHOLM,REH,Ribe-Esbjerg HH,1656.9,22,PL,False,LEGENDARY,259.0
MARCUS MØRK,REH,Ribe-Esbjerg HH,1575.0,25,PL,False,LEGENDARY,177.5
MAGNUS HAUBRO,REH,Ribe-Esbjerg HH,1539.3,25,PL,False,LEGENDARY,524.3
ÁGÚST ELI BJÖRGVINSSON,REH,Ribe-Esbjerg HH,1496.8,31,MV,True,LEGENDARY,233.0
ELVAR ASGEIRSSON,REH,Ribe-Esbjerg HH,1464.1,31,PL,False,LEGENDARY,449.1
MORTEN JØRGENSEN,REH,Ribe-Esbjerg HH,1336.4,22,VF,False,ELITE,195.0
WILLIAM AAR,REH,Ribe-Esbjerg HH,1332.8,16,PL,False,ELITE,80.3
SIMON BIRKEFELDT,REH,Ribe-Esbjerg HH,1329.6,31,HB,False,ELITE,239.8
SUNE ØSTERGAARD IVERSEN,REH,Ribe-Esbjerg HH,1294.9,21,VF,False,ELITE,151.0
ARNAR BIRKIR HALFDANSSON,REH,Ribe-Esbjerg HH,1263.3,8,PL,False,ELITE,25.3
ANDREAS SØGAARD,REH,Ribe-Esbjerg HH,1252.1,29,ST,False,ELITE,237.1
JESPER MUNK,REH,Ribe-Esbjerg HH,1228.6,22,ST,False,NORMAL,87.8
RONNIE NICOLAISEN,REH,Ribe-Esbjerg HH,1194.1,15,MV,True,NORMAL,14.1
JESPER LINDGREN,REH,Ribe-Esbjerg HH,1149.8,26,ST,False,NORMAL,70.0
MARKUS HOWE MADSEN,REH,Ribe-Esbjerg HH,1133.2,8,MV,True,NORMAL,0.0
EMIL GRØNBECH,REH,Ribe-Esbjerg HH,1060.7,8,HB,False,NORMAL,45.7
SUNE ØSTERGAARD IVERSENASSIST,REH,Ribe-Esbjerg HH,1039.6,7,ST,False,NORMAL,24.6
