player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LASSE KJÆR MØLLER,GOG,GOG,1594.6999999999998,26,VB,False,LEGENDARY,313.6
NICLAS VEST KIRKELØKKE,GOG,GOG,1523.3,27,PL,False,LEGENDARY,277.8
EMIL JAKOBSEN,GOG,GOG,1274.4,36,VF,False,ELITE,168.5
EMIL LÆRKE,GOG,GOG,1232.5,36,PL,False,NORMAL,180.8
FREDERIK KIEHN CLAUSEN,GOG,GOG,1195.4,29,PL,False,NORMAL,47.9
JON ANDERSEN,GOG,GOG,1195.4,33,HB,False,NORMAL,111.3
ODINN RIKHARDSSON,GOG,GOG,1188.8,36,HF,False,NORMAL,173.8
JOSEF PUJOL,GOG,GOG,1168.6,34,MV,True,NORMAL,153.6
FREDERIK BO ANDERSEN,GOG,GOG,1138.8,24,HF,False,NORMAL,83.3
LARS HALD,GOG,GOG,1136.1,30,ST,False,NORMAL,73.7
MATHIAS GIDSEL,GOG,GOG,1122.9,28,PL,False,NORMAL,70.1
LASSE KRONBORG,GOG,GOG,1106.3,17,PL,False,NORMAL,15.5
OSCAR BERGENDAHL,GOG,GOG,1081.1,32,ST,False,NORMAL,66.1
FRANK MIKKELSEN,GOG,GOG,1060.8,32,MV,True,NORMAL,15.3
NICOLEJ MØLDRUP KRICKAU,GOG,GOG,1045.0,13,Ukendt,False,NORMAL,-4.3
NICOLEJ MØLDRUP KRICKAU,GOG,GOG,1043.0,14,Ukendt,False,NORMAL,-4.5
LUKAS JØRGENSEN,GOG,GOG,1041.8,24,ST,False,NORMAL,26.8
OLE EREVIK,GOG,GOG,1038.9,31,MV,True,NORMAL,-1.4
