player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MORTEN OLSEN,BSH,Bjerringbro-Silkeborg,1620.5,25,PL,False,LEGENDARY,221.4
PETER BALLING,BSH,Bjerringbro-Silkeborg,1588.6,32,PL,False,LEGENDARY,188.7
LUDVIG HALLBÄCK,BSH,Bjerringbro-Silkeborg,1579.8,32,PL,False,LEGENDARY,205.3
MIKKEL LØVKVIST,BSH,Bjerringbro-Silkeborg,1549.4,32,MV,True,LEGENDARY,534.4
WILLIAM BOGOJEVIC,BSH,Bjerringbro-Silkeborg,1542.9,29,PL,False,LEGENDARY,140.8
ALEXANDER LYNGGAARD,BSH,Bjerringbro-Silkeborg,1427.3,30,ST,False,LEGENDARY,73.6
JOHAN SJÖSTRAND,BSH,Bjerringbro-Silkeborg,1345.8,17,MV,True,ELITE,2.1
PATRICK BOLDSEN,BSH,Bjerringbro-Silkeborg,1344.0,27,HF,False,ELITE,128.0
RASMUS LAUGE,BSH,Bjerringbro-Silkeborg,1303.9,32,PL,False,ELITE,288.9
THOMAS SOLSTAD,BSH,Bjerringbro-Silkeborg,1232.1999999999998,27,ST,False,NORMAL,118.1
NIKOLAJ ØRIS,BSH,Bjerringbro-Silkeborg,1224.5,27,PL,False,NORMAL,209.5
AUGUST FRIDÉN,BSH,Bjerringbro-Silkeborg,1220.6,21,VF,False,NORMAL,53.4
MADS LENBROCH,BSH,Bjerringbro-Silkeborg,1202.9,19,VF,False,NORMAL,88.0
SIMON SCHØLER RAADAHL SØRENSEN,BSH,Bjerringbro-Silkeborg,1149.9,6,Ukendt,False,NORMAL,-1.8
RENÉ TOFT HANSEN,BSH,Bjerringbro-Silkeborg,1143.2,23,ST,False,NORMAL,4.2
VICTOR ILSØE,BSH,Bjerringbro-Silkeborg,1037.7,11,HF,False,NORMAL,22.7
MAGNUS RAHBEK,BSH,Bjerringbro-Silkeborg,1020.6,12,PL,False,NORMAL,5.6
