player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
KRISTINA JØRGENSEN,VHK,Viborg HK,1589.0,23,PL,False,LEGENDARY,237.4
LINE HAUGSTED,VHK,Viborg HK,1372.7,22,PL,False,ELITE,102.8
MOA HÖGDAHL,VHK,Viborg HK,1351.6,23,HB,False,ELITE,134.5
CARIN STRÖMBERG,VHK,Viborg HK,1341.7,23,PL,False,ELITE,106.7
LAURA DAMGAARD LUND,VHK,Viborg HK,1303.8000000000002,10,PL,False,ELITE,37.4
STINE ANDERSEN,VHK,Viborg HK,1175.9,21,HF,False,NORMAL,62.0
IDA-MARIE MOESGAARD DAHL,VHK,Viborg HK,1157.1,18,ST,False,NORMAL,72.0
MAJBRITT TOFT HANSEN,VHK,Viborg HK,1142.0,13,ST,False,NORMAL,18.5
PAULINE BØGELUND,VHK,Viborg HK,1106.4,13,HB,False,NORMAL,44.3
AMALIE GRØN HANSEN,VHK,Viborg HK,1090.1999999999998,16,VF,False,NORMAL,15.6
MARIA FISKER,VHK,Viborg HK,1087.1,23,VF,False,NORMAL,72.1
ANNE-SOFIE FILTENBORG NIELSEN,VHK,Viborg HK,1065.4,15,HF,False,NORMAL,16.4
MADELEINE ÖSTLUND,VHK,Viborg HK,1044.6,16,ST,False,NORMAL,29.6
JOSEPHINE NORDSTRØM,VHK,Viborg HK,1039.1999999999998,18,MV,True,NORMAL,-0.4
ANNA KRISTENSEN,VHK,Viborg HK,1037.2,23,MV,True,NORMAL,5.8
