player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LAURA DAMGAARD LUND,EHA,EH Aalborg,1231.1,29,PL,False,NORMAL,216.1
LINE BERGGREN LARSEN,EHA,EH Aalborg,1200.9,29,PL,False,NORMAL,185.9
JULIE JENSEN,EHA,EH Aalborg,1179.3,29,HB,False,NORMAL,164.3
EMMA STEFFIN,EHA,EH Aalborg,1149.3,29,VF,False,NORMAL,134.3
ANNE BRINCH-NIELSEN,EHA,EH Aalborg,1130.1,29,HF,False,NORMAL,85.1
SARA KJÆRSGAARD,EHA,EH Aalborg,1084.7,27,ST,False,NORMAL,69.7
JULIE AAGAARD,EHA,EH Aalborg,1081.8,19,PL,False,NORMAL,66.8
KATHRINE LAIGAARD SKALS,EHA,EH Aalborg,1056.4,25,PL,False,NORMAL,41.4
MATHILDE STORGAARD,EHA,EH Aalborg,1053.4,21,ST,False,NORMAL,21.7
KATJA RYESBERG,EHA,EH Aalborg,1048.5,22,VF,False,NORMAL,17.9
EMMA FRIBERG,EHA,EH Aalborg,1029.3000000000002,29,MV,True,NORMAL,-3.6
MILLE EISENHART,EHA,EH Aalborg,1021.7,6,PL,False,NORMAL,6.7
MIRJA LYNGSØ JENSEN,EHA,EH Aalborg,1019.0,6,ST,False,NORMAL,4.0
CECILIE THOMSEN,EHA,EH Aalborg,1016.9,5,PL,False,NORMAL,1.9
MIE LARSEN,EHA,EH Aalborg,1015.0,17,MV,True,NORMAL,0.0
REBECCA PHILMANN SØNDERSKOV,EHA,EH Aalborg,1014.7,12,PL,False,NORMAL,-0.3
