player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
KRISTIAN STOKLUND,FHK,Fredericia Håndbold Klub,1717.6,33,PL,False,LEGENDARY,324.7
CORNELIUS KRAGH,FHK,Fredericia Håndbold Klub,1670.5,34,PL,False,LEGENDARY,271.7
ANDERS KRAGH MARTINUSEN,FHK,Fredericia Håndbold Klub,1666.1,31,PL,False,LEGENDARY,267.3
NICOLAJ NØRAGER,FHK,Fredericia Håndbold Klub,1602.9,34,PL,False,LEGENDARY,205.4
EMIL TELLERUP,FHK,Fredericia Håndbold Klub,1427.8,34,MV,True,LEGENDARY,154.6
MARTIN BISGAARD,FHK,Fredericia Håndbold Klub,1412.9,27,VF,False,LEGENDARY,139.0
NIKOLAJ NIELSEN,FHK,Fredericia Håndbold Klub,1340.6,31,ST,False,ELITE,81.9
RASMUS MEYER EJLERSEN,FHK,Fredericia Håndbold Klub,1331.6,34,ST,False,ELITE,87.0
JAKOB FREDERIKSEN,FHK,Fredericia Håndbold Klub,1305.6999999999998,32,HF,False,ELITE,133.1
MADS CHRISTIANSEN,FHK,Fredericia Håndbold Klub,1270.4,30,HB,False,ELITE,88.4
KASPER YOUNG,FHK,Fredericia Håndbold Klub,1210.3,26,HF,False,NORMAL,69.1
MADS EMIL BAYER LENBROCH,FHK,Fredericia Håndbold Klub,1204.7,21,VF,False,NORMAL,49.8
JENS FREDSGAARD,FHK,Fredericia Håndbold Klub,1134.0,32,MV,True,NORMAL,-1.9
LUKAS KARLSKOV,FHK,Fredericia Håndbold Klub,1123.2,5,VF,False,NORMAL,4.8
RASMUS BOYSEN,FHK,Fredericia Håndbold Klub,1116.9,5,Ukendt,False,NORMAL,-5.7
JESPER HOUMARK,FHK,Fredericia Håndbold Klub,1100.5,12,Ukendt,False,NORMAL,-5.1
LASSE BALSTAD,FHK,Fredericia Håndbold Klub,1024.8,28,PL,False,NORMAL,9.8
NIKOLAJ JUHL PETERSEN,FHK,Fredericia Håndbold Klub,1016.0,5,PL,False,NORMAL,1.0
