player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
FREDERIKKE GULMARK,HHE,Horsens Håndbold Elite,1484.3,31,VB,False,LEGENDARY,165.8
LAURA DAMGAARD LUND,HHE,Horsens Håndbold Elite,1440.0,18,PL,False,LEGENDARY,187.0
KRISTIN THORLEIFSDÓTTIR,HHE,Horsens Håndbold Elite,1381.9,27,PL,False,ELITE,126.7
MARIA MOSE VESTERGAARD,HHE,Horsens Håndbold Elite,1331.0,29,VF,False,ELITE,122.4
MAJBRITT TOFT HANSEN,HHE,Horsens Håndbold Elite,1280.6,31,ST,False,ELITE,85.5
CHRISTINA PEDERSEN,HHE,Horsens Håndbold Elite,1222.0,9,PL,False,NORMAL,11.6
LAURA DAMGAARD,HHE,Horsens Håndbold Elite,1207.4,13,PL,False,NORMAL,113.5
NINA DANO,HHE,Horsens Håndbold Elite,1206.6,32,PL,False,NORMAL,191.6
STINE BODHOLT NIELSEN,HHE,Horsens Håndbold Elite,1182.1,24,ST,False,NORMAL,48.2
SUSANNE MADSEN,HHE,Horsens Håndbold Elite,1180.2,10,ST,False,NORMAL,13.2
MARIA KROGH HOLM,HHE,Horsens Håndbold Elite,1157.2,21,HF,False,NORMAL,84.0
AMALIE GRØN HANSEN,HHE,Horsens Håndbold Elite,1141.9,8,VF,False,NORMAL,10.3
ANNE-SOFIE FILTENBORG,HHE,Horsens Håndbold Elite,1072.4,13,HF,False,NORMAL,19.3
ANNE-SOFIE MØLDRUP FILTENBORG NIELSEN,HHE,Horsens Håndbold Elite,1054.1,16,HF,False,NORMAL,39.1
EMILY STANG SANDO,HHE,Horsens Håndbold Elite,1051.5,27,MV,True,NORMAL,1.2
SUSANNE AASTRUP MADSEN,HHE,Horsens Håndbold Elite,1048.6,14,ST,False,NORMAL,33.6
FREJA HAUGE HANSEN,HHE,Horsens Håndbold Elite,1032.1,10,VF,False,NORMAL,17.1
MARIJA OBRADOVIC,HHE,Horsens Håndbold Elite,1024.2,9,PL,False,NORMAL,9.2
MATHILDE BISGAARD JOHANSEN,HHE,Horsens Håndbold Elite,1015.0,6,MV,True,NORMAL,0.0
CHANA MASSON,HHE,Horsens Håndbold Elite,1013.0,24,MV,True,NORMAL,-2.0
JAN LESLIE,HHE,Horsens Håndbold Elite,1012.4,6,Ukendt,False,NORMAL,-2.6
