player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MARTIN LARSEN,AAH,Aalborg Håndbold,1483.2,63,HB,False,LEGENDARY,468.2
ANDREAS HOLST JENSEN,AAH,Aalborg Håndbold,1225.6,37,VB,False,NORMAL,210.6
TOBIAS ELLEBÆK,AAH,Aalborg Håndbold,1220.4,33,VB,False,NORMAL,205.4
PATRICK WIESMACH,AAH,Aalborg Håndbold,1174.1,29,HF,False,NORMAL,159.1
JANUS SMARÁSON,AAH,Aalborg Håndbold,1148.6,29,PL,False,NORMAL,133.6
LOVRO JOTIC,AAH,Aalborg Håndbold,1131.0,34,PL,False,NORMAL,116.0
MAGNUS SAUGSTRUP,AAH,Aalborg Håndbold,1110.3,37,ST,False,NORMAL,95.3
BUSTER JUUL,AAH,Aalborg Håndbold,1098.2,36,VF,False,NORMAL,83.2
SIMON HALD JENSEN,AAH,Aalborg Håndbold,1095.6,36,ST,False,NORMAL,80.6
ARNOR ATLASON,AAH,Aalborg Håndbold,1084.3,20,PL,False,NORMAL,69.3
JESPER MEINBY PEDERSEN,AAH,Aalborg Håndbold,1082.6,32,HF,False,NORMAL,67.6
SEBASTIAN BARTHOLD,AAH,Aalborg Håndbold,1061.7,25,VF,False,NORMAL,46.7
RENÉ ANTONSEN,AAH,Aalborg Håndbold,1044.0,34,ST,False,NORMAL,29.0
MIKAEL AGGEFORS,AAH,Aalborg Håndbold,1035.0,34,MV,True,NORMAL,20.0
JAKOB HESSELLUND,AAH,Aalborg Håndbold,1031.3,13,HF,False,NORMAL,16.3
SØREN PEDERSEN,AAH,Aalborg Håndbold,1024.0,31,MV,True,NORMAL,9.0
ARON KRISTJANSSON,AAH,Aalborg Håndbold,1011.9,14,Ukendt,False,NORMAL,-3.1
