player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
SEBASTIAN FRANDSEN,FHK,Fredericia Håndbold Klub,1631.0,23,MV,True,LEGENDARY,230.1
REINIER TABOADA,FHK,Fredericia Håndbold Klub,1610.2,32,PL,False,LEGENDARY,210.8
MARTIN BISGAARD,FHK,Fredericia Håndbold Klub,1538.1,32,VF,False,LEGENDARY,135.4
ANDERS KRAGH MARTINUSEN,FHK,Fredericia Håndbold Klub,1480.4,11,PL,False,LEGENDARY,81.6
KASPER YOUNG,FHK,Fredericia Håndbold Klub,1454.6,15,HF,False,LEGENDARY,82.6
THORSTEN FRIES,FHK,Fredericia Håndbold Klub,1389.1,20,MV,True,ELITE,95.9
NIKOLAJ NIELSEN,FHK,Fredericia Håndbold Klub,1362.6,17,ST,False,ELITE,32.2
JONAS KRUSE KRISTENSEN,FHK,Fredericia Håndbold Klub,1333.9,20,PL,False,ELITE,73.2
EVGENI PEVNOV,FHK,Fredericia Håndbold Klub,1226.2,31,ST,False,NORMAL,105.4
MADS KJELDGAARD,FHK,Fredericia Håndbold Klub,1218.2,31,PL,False,NORMAL,203.2
RASMUS STORM JENSEN,FHK,Fredericia Håndbold Klub,1195.9,10,MV,True,NORMAL,46.1
WILLIAM ANDERSSON MOBERG,FHK,Fredericia Håndbold Klub,1177.0,31,PL,False,NORMAL,162.0
ANDERS MARTINUSEN,FHK,Fredericia Håndbold Klub,1173.0,20,PL,False,NORMAL,158.0
FREDRIK MOSSESTAD,FHK,Fredericia Håndbold Klub,1163.7,25,HF,False,NORMAL,62.4
LASSE BALSTAD,FHK,Fredericia Håndbold Klub,1162.8,26,ST,False,NORMAL,14.8
EINAR ÓLAFSSON,FHK,Fredericia Håndbold Klub,1151.1,26,PL,False,NORMAL,35.3
GUDMUNDUR GUDMUNDSSON,FHK,Fredericia Håndbold Klub,1113.4,7,Ukendt,False,NORMAL,-1.6
KASPER PALMAR,FHK,Fredericia Håndbold Klub,1097.3,14,HB,False,NORMAL,82.3
ARNÓR VIÐARSSON,FHK,Fredericia Håndbold Klub,1028.7,6,PL,False,NORMAL,13.7
FREDERIK JÆGERUM,FHK,Fredericia Håndbold Klub,1025.4,8,VF,False,NORMAL,10.4
