player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
TORBEN PETERSEN,REH,Ribe-Esbjerg HH,1659.4,26,PL,False,LEGENDARY,257.4
MARCUS MØRK,REH,Ribe-Esbjerg HH,1515.3000000000002,23,PL,False,LEGENDARY,113.4
MATHIAS JØRGENSEN,REH,Ribe-Esbjerg HH,1511.1,34,HF,False,LEGENDARY,181.0
JONAS LARHOLM,REH,Ribe-Esbjerg HH,1492.6,33,PL,False,LEGENDARY,248.2
MIHA ZVIZEJ,REH,Ribe-Esbjerg HH,1481.2,34,ST,False,LEGENDARY,142.3
SØREN RASMUSSEN,REH,Ribe-Esbjerg HH,1443.4,26,MV,True,LEGENDARY,266.3
JONATAN MOLLERUP,REH,Ribe-Esbjerg HH,1308.7,31,HB,False,ELITE,293.7
WILLIAM AAR,REH,Ribe-Esbjerg HH,1238.0,27,PL,False,NORMAL,223.0
ANDREAS HAAGEN,REH,Ribe-Esbjerg HH,1224.6,18,MV,True,NORMAL,118.9
SØRENN RASMUSSEN,REH,Ribe-Esbjerg HH,1177.7,7,MV,True,NORMAL,-0.8
TOBIAS OLSEN,REH,Ribe-Esbjerg HH,1146.8,14,HB,False,NORMAL,29.5
MORTEN JØRGENSEN,REH,Ribe-Esbjerg HH,1135.6,5,VF,False,NORMAL,7.5
CHRISTOFFER LANGERHUUS,REH,Ribe-Esbjerg HH,1126.6,22,ST,False,NORMAL,29.9
SUNE IVERSEN,REH,Ribe-Esbjerg HH,1115.3,27,VF,False,NORMAL,100.3
EMIL GRØNBECH HANSEN,REH,Ribe-Esbjerg HH,1075.0,14,HB,False,NORMAL,60.0
SIMON BIRKEFELDT,REH,Ribe-Esbjerg HH,1071.6,14,HB,False,NORMAL,15.0
JESPER LINDGREN,REH,Ribe-Esbjerg HH,1071.0,24,PL,False,NORMAL,0.3
JONAS HALD CHRISTENSEN,REH,Ribe-Esbjerg HH,1054.0,25,VF,False,NORMAL,39.0
KIM SONNE,REH,Ribe-Esbjerg HH,1028.4,15,MV,True,NORMAL,13.4
