player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
THOMAS ARNOLDSEN,AAH,Aalborg Håndbold,1634.2,20,PL,False,LEGENDARY,236.5
MADS HOXER HANGAARD,AAH,Aalborg Håndbold,1578.1,21,PL,False,LEGENDARY,175.1
NIKLAS LANDIN,AAH,Aalborg Håndbold,1472.6999999999998,26,MV,True,LEGENDARY,122.6
SEBASTIAN BARTHOLD,AAH,Aalborg Håndbold,1469.1,29,VF,False,LEGENDARY,120.5
BUSTER JUUL,AAH,Aalborg Håndbold,1464.7,24,VF,False,LEGENDARY,86.0
KRISTIAN BJØRNSEN,AAH,Aalborg Håndbold,1444.5,24,HF,False,LEGENDARY,95.1
LUKAS NILSSON,AAH,Aalborg Håndbold,1372.1,22,PL,False,ELITE,130.9
ALEKS VLAH,AAH,Aalborg Håndbold,1366.0,31,PL,False,ELITE,172.5
RENE ANTONSEN,AAH,Aalborg Håndbold,1357.4,20,ST,False,ELITE,36.4
MARINUS GRANDAHL MUNK,AAH,Aalborg Håndbold,1346.8,31,PL,False,ELITE,150.8
HENRIK MØLLGAARD,AAH,Aalborg Håndbold,1339.5,15,PL,False,ELITE,0.5
MARTIN LARSEN,AAH,Aalborg Håndbold,1310.8,16,PL,False,ELITE,41.0
JACK THURIN,AAH,Aalborg Håndbold,1299.2,28,PL,False,ELITE,188.8
PATRICK WIESMACH,AAH,Aalborg Håndbold,1284.4,18,HF,False,ELITE,55.3
FABIAN NORSTEN,AAH,Aalborg Håndbold,1203.1,29,MV,True,NORMAL,44.4
SIMON HALD,AAH,Aalborg Håndbold,1197.6,33,ST,False,NORMAL,67.1
FELIX MÖLLER,AAH,Aalborg Håndbold,1136.3,34,ST,False,NORMAL,121.3
ANTON HELLBERG,AAH,Aalborg Håndbold,1130.2,11,MV,True,NORMAL,-0.2
MIGUEL MARTINS,AAH,Aalborg Håndbold,1127.7,22,PL,False,NORMAL,112.7
SANDER SAGOSEN,AAH,Aalborg Håndbold,1086.4,11,PL,False,NORMAL,71.4
