player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MARCUS DAHLIN,MTH,Mors-Thy Håndbold,1317.2,27,HB,False,ELITE,302.2
ERIK THORSTEINSEN TOFT,MTH,Mors-Thy Håndbold,1278.8,28,VB,False,ELITE,263.8
STEFAN NIELSEN,MTH,Mors-Thy Håndbold,1141.6,28,PL,False,NORMAL,126.6
HENRIK TILSTED,MTH,Mors-Thy Håndbold,1129.7,25,VF,False,NORMAL,114.7
LASSE PEDERSEN,MTH,Mors-Thy Håndbold,1116.1,26,HF,False,NORMAL,101.1
NICKOLEI JENSEN,MTH,Mors-Thy Håndbold,1115.2,28,PL,False,NORMAL,100.2
NICOLAJ SPANGGAARD,MTH,Mors-Thy Håndbold,1069.7,26,HB,False,NORMAL,54.7
MADS KJELDGAARD ANDERSEN,MTH,Mors-Thy Håndbold,1061.7,13,PL,False,NORMAL,46.7
ALLAN TOFT HANSEN,MTH,Mors-Thy Håndbold,1054.7,28,ST,False,NORMAL,39.7
TOBIAS BALSBY-PEDERSEN,MTH,Mors-Thy Håndbold,1047.9,11,ST,False,NORMAL,32.9
NICOLAI SOMMER,MTH,Mors-Thy Håndbold,1042.5,15,PL,False,NORMAL,27.5
LASSE JUSTESEN,MTH,Mors-Thy Håndbold,1034.4,14,HF,False,NORMAL,19.4
KAARE RAVN LARSEN,MTH,Mors-Thy Håndbold,1033.1,7,VF,False,NORMAL,18.1
KASPER LINDGREN,MTH,Mors-Thy Håndbold,1026.8,16,PL,False,NORMAL,11.8
RONNIE NICOLAISEN,MTH,Mors-Thy Håndbold,1026.7,23,MV,True,NORMAL,11.7
ASBJØRN MADSEN,MTH,Mors-Thy Håndbold,1022.1,6,ST,False,NORMAL,7.1
KASPER LARSEN,MTH,Mors-Thy Håndbold,1014.9,28,MV,True,NORMAL,-0.1
SØREN REINHOLDT SØNDERGAARD HANSEN,MTH,Mors-Thy Håndbold,1011.5,12,Ukendt,False,NORMAL,-3.5
