player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MIA REJ,KBH,København Håndbold,1648.6,34,PL,False,LEGENDARY,249.7
LARISSA NUSSER,KBH,København Håndbold,1526.9,31,PL,False,LEGENDARY,263.3
LOUISE FØNS,KBH,København Håndbold,1282.0,31,VF,False,ELITE,112.2
HANNA BLOMSTRAND,KBH,København Håndbold,1269.9,25,HB,False,ELITE,99.1
MARIA HJERTNER,KBH,København Håndbold,1259.3,21,HB,False,ELITE,105.2
ANNE TOLSTRUP PETERSEN,KBH,København Håndbold,1256.3,12,HF,False,ELITE,28.2
AIMÉE VON PEREIRA,KBH,København Håndbold,1154.8,29,PL,False,NORMAL,112.3
MARIA LYKKEGAARD,KBH,København Håndbold,1154.0,21,ST,False,NORMAL,56.4
ANDREA HANSEN,KBH,København Håndbold,1145.3,31,HF,False,NORMAL,130.3
EMILIE FRESE THEIL,KBH,København Håndbold,1097.1,9,PL,False,NORMAL,20.8
CHRISTINA WILDBORK,KBH,København Håndbold,1091.7,20,PL,False,NORMAL,76.7
CLAUS LETH MOGENSEN,KBH,København Håndbold,1085.7,7,Ukendt,False,NORMAL,-1.3
JOHANNA BUNDSEN,KBH,København Håndbold,1078.3,27,MV,True,NORMAL,1.6
CLARA SKYUM THOMSEN,KBH,København Håndbold,1064.6,12,HB,False,NORMAL,49.6
SOFIA HVENFELT,KBH,København Håndbold,1057.6,20,ST,False,NORMAL,42.6
AMALIE MILLING,KBH,København Håndbold,1052.5,30,MV,True,NORMAL,1.6
JESSICA HELLEBERG,KBH,København Håndbold,1052.1,19,VF,False,NORMAL,37.1
CHRISTINA HAURUM,KBH,København Håndbold,1034.3,15,ST,False,NORMAL,19.3
CLARA SKØTT,KBH,København Håndbold,1027.9,8,HF,False,NORMAL,12.9
CLARA ESSEMANN-BECK,KBH,København Håndbold,1022.3,5,PL,False,NORMAL,7.3
STEFANI STOJKOVIC,KBH,København Håndbold,1021.2,9,HB,False,NORMAL,6.2
