player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
CHRISTOFFER BONDE,SKH,Skjern Håndbold,1819.2,37,MV,True,LEGENDARY,421.0
NOAH GAUDIN,SKH,Skjern Håndbold,1737.1999999999998,37,PL,False,LEGENDARY,339.6
LASSE MIKKELSEN,SKH,Skjern Håndbold,1607.9,21,PL,False,LEGENDARY,208.3
EIVIND TANGEN,SKH,Skjern Håndbold,1511.2,16,HB,False,LEGENDARY,113.4
TIM WINKLER,SKH,Skjern Håndbold,1451.8,29,MV,True,LEGENDARY,143.1
EMIL BERGHOLT,SKH,Skjern Håndbold,1450.4,17,ST,False,LEGENDARY,50.9
ALFRED JÖNSSON,SKH,Skjern Håndbold,1423.5,17,PL,False,LEGENDARY,82.8
RENÉ RASMUSSEN,SKH,Skjern Håndbold,1404.3,35,HF,False,LEGENDARY,91.0
JAKOB RASMUSSEN,SKH,Skjern Håndbold,1381.0,33,PL,False,ELITE,141.3
SENJAMIN BURIC,SKH,Skjern Håndbold,1373.2,31,ST,False,ELITE,130.7
SIMEN PETTERSEN,SKH,Skjern Håndbold,1356.9,28,PL,False,ELITE,109.6
LASSE UTH,SKH,Skjern Håndbold,1353.9,8,VF,False,ELITE,20.4
JONATHAN WÜRTZ,SKH,Skjern Håndbold,1318.6999999999998,19,HB,False,ELITE,0.1
DAN BECK-HANSEN,SKH,Skjern Håndbold,1301.8,15,ST,False,ELITE,40.0
JOAQUIM NAZARÉ,SKH,Skjern Håndbold,1217.9,30,HB,False,NORMAL,202.9
VIKTOR BERGHOLT,SKH,Skjern Håndbold,1157.9,35,VF,False,NORMAL,142.9
MADS BJERGFELT,SKH,Skjern Håndbold,1149.6,8,PL,False,NORMAL,14.2
MATHIAS BENDIXEN MADSEN,SKH,Skjern Håndbold,1139.3,8,Ukendt,False,NORMAL,-2.2
MORTEN VIUM,SKH,Skjern Håndbold,1029.4,8,HF,False,NORMAL,14.4
