player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
STINE EIBERG JØRGENSEN,AJK,Ajax København,1532.3000000000002,25,PL,False,LEGENDARY,157.4
STINE NØRKLIT LØNBORG,AJK,Ajax København,1457.2,29,PL,False,LEGENDARY,163.3
ANNA GRUNDTVIG,AJK,Ajax København,1443.1,30,VF,False,LEGENDARY,141.0
CECILIE SPECHT,AJK,Ajax København,1364.6,30,HB,False,ELITE,135.4
SOFIE BARDRUM,AJK,Ajax København,1305.2,28,ST,False,ELITE,139.8
LOUISA MITTET,AJK,Ajax København,1239.0,5,PL,False,NORMAL,13.9
SIMONE PEDERSEN,AJK,Ajax København,1190.0,10,ST,False,NORMAL,11.5
ROSA SKOVLUND SCHMIDT,AJK,Ajax København,1171.6,29,HF,False,NORMAL,118.0
SIMONE MONSRUD PEDERSEN,AJK,Ajax København,1136.3,18,ST,False,NORMAL,16.3
MATILDE KONDRUP NIELSEN,AJK,Ajax København,1134.7,29,VF,False,NORMAL,52.0
CLAUS KUNO JENSEN,AJK,Ajax København,1103.2,7,Ukendt,False,NORMAL,-1.5
EMMA KARSBÆK EGGERTSEN,AJK,Ajax København,1095.1,27,PL,False,NORMAL,40.3
SARAH NØRKLIT LØNBORG,AJK,Ajax København,1073.2,28,MV,True,NORMAL,6.0
OLIVIA BLACK,AJK,Ajax København,1073.0,24,PL,False,NORMAL,58.0
NATASJA CLAUSEN,AJK,Ajax København,1070.1,7,MV,True,NORMAL,-0.2
ANNE WITH JOHANSEN,AJK,Ajax København,1066.3,11,PL,False,NORMAL,51.3
EMMA KIELLBERG JØRGENSEN,AJK,Ajax København,1045.5,24,PL,False,NORMAL,30.5
RIKKE VORGAARD,AJK,Ajax København,1019.9,5,HF,False,NORMAL,4.9
LIV SVEINBJØRNSDÓTTIR POULSEN,AJK,Ajax København,1018.5,10,HF,False,NORMAL,3.5
MATHILDE RAHBEK JUNCKER,AJK,Ajax København,1015.0,15,MV,True,NORMAL,0.0
