player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
ELVAR ASGEIRSSON,REH,Ribe-Esbjerg HH,1634.6,35,PL,False,LEGENDARY,233.6
MATHIAS JØRGENSEN,REH,Ribe-Esbjerg HH,1634.5,35,HF,False,LEGENDARY,232.8
WILLIAM AAR,REH,Ribe-Esbjerg HH,1615.0,36,PL,False,LEGENDARY,294.1
MARCUS MØRK,REH,Ribe-Esbjerg HH,1537.7,30,PL,False,LEGENDARY,135.8
ÁGÚST BJÖRGVINSSON,REH,Ribe-Esbjerg HH,1519.9,33,MV,True,LEGENDARY,165.3
JONAS LARHOLM,REH,Ribe-Esbjerg HH,1506.3000000000002,26,PL,False,LEGENDARY,108.4
MARCUS DAHLIN,REH,Ribe-Esbjerg HH,1497.6,29,HB,False,LEGENDARY,95.9
MORTEN JØRGENSEN,REH,Ribe-Esbjerg HH,1442.2,33,VF,False,LEGENDARY,126.0
ANDREAS SØGAARD,REH,Ribe-Esbjerg HH,1434.4,38,ST,False,LEGENDARY,189.1
NIKLAS KRAFT,REH,Ribe-Esbjerg HH,1379.7,36,MV,True,ELITE,364.7
SIMON BIRKEFELDT,REH,Ribe-Esbjerg HH,1372.0,21,HB,False,ELITE,64.6
EMIL GRØNBECH,REH,Ribe-Esbjerg HH,1365.7,38,HB,False,ELITE,255.0
JAKOB FREDERIKSEN,REH,Ribe-Esbjerg HH,1319.3,16,HF,False,ELITE,31.1
AXEL FRANZÉN,REH,Ribe-Esbjerg HH,1208.0,27,ST,False,NORMAL,35.2
JESPER LINDGREN,REH,Ribe-Esbjerg HH,1158.9,15,PL,False,NORMAL,5.4
SUNE IVERSEN,REH,Ribe-Esbjerg HH,1158.5,18,VF,False,NORMAL,38.5
ANDERS LENTZ THOMSEN,REH,Ribe-Esbjerg HH,1152.6,5,Ukendt,False,NORMAL,-1.5
