player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
EIVIND TANGEN,SKH,Skjern Håndbold,1525.6,24,HB,False,LEGENDARY,188.5
JESPER KONRADSSON,SKH,Skjern Håndbold,1514.1,24,PL,False,LEGENDARY,132.7
KASPER SØNDERGAARD,SKH,Skjern Håndbold,1442.3000000000002,22,HB,False,LEGENDARY,114.9
BJARTE MYRHOL,SKH,Skjern Håndbold,1425.2,17,ST,False,LEGENDARY,99.0
THOMAS MOGENSEN,SKH,Skjern Håndbold,1365.8,24,PL,False,ELITE,85.6
ANDERS EGGERT,SKH,Skjern Håndbold,1354.6,21,VF,False,ELITE,135.0
RENÉ RASMUSSEN,SKH,Skjern Håndbold,1317.5,24,HF,False,ELITE,106.2
BJARKE CHRISTENSEN,SKH,Skjern Håndbold,1223.0,18,VF,False,NORMAL,71.8
JONATHAN STENBÄCKEN,SKH,Skjern Håndbold,1189.5,24,ST,False,NORMAL,28.2
ELVAR ÖRN JÓNSSON,SKH,Skjern Håndbold,1156.9,23,PL,False,NORMAL,141.9
ROBIN HAUG,SKH,Skjern Håndbold,1146.7,21,MV,True,NORMAL,131.7
BJÖRGVIN PALL GUSTAVSSON,SKH,Skjern Håndbold,1135.4,22,MV,True,NORMAL,78.4
JONAS BRUUS TIDEMAND,SKH,Skjern Håndbold,1108.8000000000002,24,ST,False,NORMAL,28.9
MORTEN BJØRNSHAUGE,SKH,Skjern Håndbold,1107.6,6,ST,False,NORMAL,11.7
