player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JULIE JENSEN,SVK,Silkeborg-Voel KFUM,1469.5,30,HB,False,LEGENDARY,261.4
SOFIE BÆK ANDERSEN,SVK,Silkeborg-Voel KFUM,1466.9,19,PL,False,LEGENDARY,113.3
JANE SCHUMACHER,SVK,Silkeborg-Voel KFUM,1382.1,13,PL,False,ELITE,83.8
EIRA AUNE,SVK,Silkeborg-Voel KFUM,1275.1,32,PL,False,ELITE,260.1
LEA HANSEN,SVK,Silkeborg-Voel KFUM,1273.8,29,HF,False,ELITE,68.3
HEGE BAKKEN WAHLQUIST,SVK,Silkeborg-Voel KFUM,1268.3,27,VF,False,ELITE,75.6
NATASJA ANDREASEN,SVK,Silkeborg-Voel KFUM,1223.4,19,PL,False,NORMAL,130.4
ANNIKA JAKOBSEN,SVK,Silkeborg-Voel KFUM,1218.7,29,HF,False,NORMAL,67.9
LOUISE ELLEBÆK,SVK,Silkeborg-Voel KFUM,1197.6,27,PL,False,NORMAL,55.2
LINE SKAK,SVK,Silkeborg-Voel KFUM,1171.1,32,ST,False,NORMAL,91.9
MATHILDE KRISTENSEN,SVK,Silkeborg-Voel KFUM,1113.1,26,ST,False,NORMAL,52.6
ANNA LILLESØ NIELSEN,SVK,Silkeborg-Voel KFUM,1105.5,28,VF,False,NORMAL,90.5
JAKOB ANDREASEN,SVK,Silkeborg-Voel KFUM,1083.4,5,Ukendt,False,NORMAL,-1.2
STINE BONDE,SVK,Silkeborg-Voel KFUM,1014.2,32,MV,True,NORMAL,-0.8
ELI RAASOK,SVK,Silkeborg-Voel KFUM,1013.9,29,MV,True,NORMAL,-1.1
