player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JESPER KOKHOLM,LTH,Lemvig-Thyborøn Håndbold,1601.6,32,HF,False,LEGENDARY,219.0
RASMUS PORUP,LTH,Lemvig-Thyborøn Håndbold,1536.5,31,PL,False,LEGENDARY,170.1
THOMAS BOHL DAMGAARD,LTH,Lemvig-Thyborøn Håndbold,1531.9,32,PL,False,LEGENDARY,230.8
MADS THYMANN HANSEN,LTH,Lemvig-Thyborøn Håndbold,1466.9,32,PL,False,LEGENDARY,235.1
SVEND RUGHAVE,LTH,Lemvig-Thyborøn Håndbold,1338.4,28,MV,True,ELITE,124.7
JACOB HESSELLUND,LTH,Lemvig-Thyborøn Håndbold,1303.8,25,VF,False,ELITE,76.8
FREDERIK IVERSEN,LTH,Lemvig-Thyborøn Håndbold,1291.6,26,VF,False,ELITE,63.3
CHRISTIAN SABROE HOLM,LTH,Lemvig-Thyborøn Håndbold,1278.1,23,PL,False,ELITE,88.5
NICOLAJ KJÆR SPANGGAARD,LTH,Lemvig-Thyborøn Håndbold,1270.2,21,HB,False,ELITE,128.3
NICOLAJ SPANGGAARD,LTH,Lemvig-Thyborøn Håndbold,1199.2,10,HB,False,NORMAL,58.5
JORN SMITS,LTH,Lemvig-Thyborøn Håndbold,1193.0,22,PL,False,NORMAL,135.9
NICKLAS GRAUGAARD NIELSEN,LTH,Lemvig-Thyborøn Håndbold,1172.6,13,MV,True,NORMAL,9.9
NIELS LINDHOLT,LTH,Lemvig-Thyborøn Håndbold,1167.6,24,ST,False,NORMAL,35.6
MIKKEL SANDHOLM,LTH,Lemvig-Thyborøn Håndbold,1119.8,17,HF,False,NORMAL,46.1
NICOLAI PUGHOLM HVID,LTH,Lemvig-Thyborøn Håndbold,1116.8,31,ST,False,NORMAL,21.0
JOAKIM ANDRÉ HYKKERUD,LTH,Lemvig-Thyborøn Håndbold,1055.3,26,ST,False,NORMAL,40.3
AMADEUS HEDIN,LTH,Lemvig-Thyborøn Håndbold,1027.1,5,PL,False,NORMAL,12.1
SØREN WILLETTE PEDERSEN,LTH,Lemvig-Thyborøn Håndbold,1020.5,15,MV,True,NORMAL,5.5
DENNIS BO JENSEN,LTH,Lemvig-Thyborøn Håndbold,1012.5,10,Ukendt,False,NORMAL,-2.5
