player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
STINE JØRGENSEN,KBH,København Håndbold,1704.8,31,VB,False,LEGENDARY,305.8
HELENE KINDBERG,KBH,København Håndbold,1593.5,32,PL,False,LEGENDARY,210.5
SOFIE FLADER,KBH,København Håndbold,1454.6,22,PL,False,LEGENDARY,57.0
FREJA COHRT,KBH,København Håndbold,1437.9,28,VF,False,LEGENDARY,126.7
CLARA SKYUM THOMSEN,KBH,København Håndbold,1332.1,29,HB,False,ELITE,168.1
CLARA SKØTT,KBH,København Håndbold,1320.2,29,HF,False,ELITE,97.4
EMMA NAVNE,KBH,København Håndbold,1308.7,29,PL,False,ELITE,121.3
PERNILLE BRANDENBORG,KBH,København Håndbold,1282.0,30,ST,False,ELITE,69.7
SILJE BRØNS,KBH,København Håndbold,1217.5,8,PL,False,NORMAL,25.3
EMILIE YTTING,KBH,København Håndbold,1188.3,26,VF,False,NORMAL,78.3
CATHARINA MOLENAAR,KBH,København Håndbold,1164.9,28,PL,False,NORMAL,96.4
TABEA SCHMID,KBH,København Håndbold,1159.0,32,ST,False,NORMAL,144.0
MARTINA THÖRN,KBH,København Håndbold,1102.4,25,MV,True,NORMAL,-1.2
ANNE CHRISTINE BOSSEN,KBH,København Håndbold,1070.5,29,MV,True,NORMAL,2.3
IDA GÖTZSCHE,KBH,København Håndbold,1025.2,9,HF,False,NORMAL,10.2
BIANCA SCHANSSEMA,KBH,København Håndbold,1018.1,12,MV,True,NORMAL,3.1
BO SPELLERBERG,KBH,København Håndbold,1012.8,9,Ukendt,False,NORMAL,-2.2
