player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
ERIK THORSTEINSEN TOFT,MTH,Mors-Thy Håndbold,1713.6999999999998,32,PL,False,LEGENDARY,312.9
MADS HOXER HANGAARD,MTH,Mors-Thy Håndbold,1682.8,25,HB,False,LEGENDARY,288.8
BJARKE CHRISTENSEN,MTH,Mors-Thy Håndbold,1634.7,34,VF,False,LEGENDARY,295.3
LASSE PEDERSEN,MTH,Mors-Thy Håndbold,1435.9,34,HF,False,LEGENDARY,151.6
SANDER ØVERJORDET,MTH,Mors-Thy Håndbold,1316.5,30,PL,False,ELITE,212.5
TIM SØRENSEN,MTH,Mors-Thy Håndbold,1240.5,32,PL,False,NORMAL,133.2
RASMUS HENRIKSEN,MTH,Mors-Thy Håndbold,1202.0,30,MV,True,NORMAL,187.0
ANDREAS JOHANN NIELSEN,MTH,Mors-Thy Håndbold,1172.9,29,ST,False,NORMAL,35.3
JACOB MIKKEL HANSEN,MTH,Mors-Thy Håndbold,1138.9,6,HF,False,NORMAL,9.4
LARS KJÆR KRARUP,MTH,Mors-Thy Håndbold,1129.6,6,Ukendt,False,NORMAL,-1.5
VIKTOR SIERSBÆK BERGHOLT,MTH,Mors-Thy Håndbold,1128.8,5,VF,False,NORMAL,14.8
AXEL FRANZÉN,MTH,Mors-Thy Håndbold,1115.6,31,ST,False,NORMAL,100.6
MARCUS MIDTGAARD,MTH,Mors-Thy Håndbold,1082.6,19,PL,False,NORMAL,67.6
EMIL HANSSON,MTH,Mors-Thy Håndbold,1080.7,24,PL,False,NORMAL,65.7
KASPER LINDGREN,MTH,Mors-Thy Håndbold,1069.4,18,ST,False,NORMAL,16.6
RASMUS BECH,MTH,Mors-Thy Håndbold,1068.6,22,MV,True,NORMAL,-1.9
VICTOR AMNITZBØLL NORLYK,MTH,Mors-Thy Håndbold,1036.1,6,PL,False,NORMAL,21.1
JONAS HERMANNSEN,MTH,Mors-Thy Håndbold,1027.2,9,PL,False,NORMAL,12.2
NIELS AGESEN,MTH,Mors-Thy Håndbold,1013.5,7,Ukendt,False,NORMAL,-1.5
