player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MARK NIKOLAJSEN,TMH,TMS Ringsted,1638.0,26,PL,False,LEGENDARY,238.4
MARTIN RISOM CHRISTENSEN,TMH,TMS Ringsted,1482.3,28,HB,False,LEGENDARY,300.8
OLIVER KLARSKOV KNUDSEN,TMH,TMS Ringsted,1291.0,26,PL,False,ELITE,206.2
LAURITZ LEGÉR,TMH,TMS Ringsted,1288.2,26,PL,False,ELITE,142.2
OSKAR VIND RASMUSSEN,TMH,TMS Ringsted,1275.4,28,HF,False,ELITE,158.2
ANTON BRAMMING,TMH,TMS Ringsted,1216.9,22,VF,False,NORMAL,90.8
PELLE SCHILLING,TMH,TMS Ringsted,1170.3000000000002,18,VF,False,NORMAL,78.4
OLIVER SONNE WOSNIAK,TMH,TMS Ringsted,1155.4,11,PL,False,NORMAL,38.6
PATRICK BOLS,TMH,TMS Ringsted,1133.4,24,MV,True,NORMAL,18.9
TOBIAS LANTZ-PEDERSEN,TMH,TMS Ringsted,1128.7,26,MV,True,NORMAL,45.0
FREDERIK HORN JAKOBSEN,TMH,TMS Ringsted,1108.1,12,MV,True,NORMAL,93.1
SEBASTIAN REIMER THOR,TMH,TMS Ringsted,1089.6,25,ST,False,NORMAL,20.1
CHRISTIAN DALMOSE,TMH,TMS Ringsted,1082.8,12,Ukendt,False,NORMAL,-4.0
ANDERS AGGER PEDERSEN,TMH,TMS Ringsted,1078.4,27,ST,False,NORMAL,63.4
JOACHIM MØLLER JAKOBSEN,TMH,TMS Ringsted,1067.3,12,ST,False,NORMAL,3.7
JOACHIM MØLLER JACOBSEN,TMH,TMS Ringsted,1066.7,10,ST,False,NORMAL,3.4
