player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
KRISTINA LISCEVIC,TES,Team Esbjerg,1157.1,12,PL,False,NORMAL,142.1
LARA GONZALEZ ORTEGA,TES,Team Esbjerg,1092.3,12,VB,False,NORMAL,77.3
SANNA CHARLOTTE SOLBERG,TES,Team Esbjerg,1073.2,12,VF,False,NORMAL,58.2
IDA BJØRNDALEN KARLSSON,TES,Team Esbjerg,1064.2,9,HB,False,NORMAL,49.2
METTE GRAVHOLT,TES,Team Esbjerg,1056.9,12,ST,False,NORMAL,41.9
ANNE BRINCH-NIELSEN,TES,Team Esbjerg,1049.0,9,HF,False,NORMAL,34.0
VILDE MORTENSEN INGSTAD,TES,Team Esbjerg,1037.0,12,ST,False,NORMAL,22.0
MAIBRITT KVIESGÅRD,TES,Team Esbjerg,1033.8,12,HF,False,NORMAL,18.8
SOFIE BLICHER-TOFT,TES,Team Esbjerg,1029.0,5,PL,False,NORMAL,14.0
SANDRA TOFT,TES,Team Esbjerg,1017.1,12,MV,True,NORMAL,2.1
LENE ØSTERGAARD NIELSEN,TES,Team Esbjerg,1015.0,6,HB,False,NORMAL,-0.0
