player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JENNY ALM,KBH,København Håndbold,1296.4,36,PL,False,ELITE,198.3
KELLY DULFER,KBH,København Håndbold,1284.9,31,PL,False,ELITE,177.6
ANNE CECILIE DE LA COUR,KBH,København Håndbold,1273.6,31,HB,False,ELITE,180.2
MIA REJ,KBH,København Håndbold,1251.4,6,VB,False,ELITE,50.1
MAI KRAGBALLE,KBH,København Håndbold,1206.6,36,PL,False,NORMAL,167.3
DEBBIE BONT,KBH,København Håndbold,1182.4,32,HF,False,NORMAL,115.6
LINN BLOHM,KBH,København Håndbold,1148.8,33,ST,False,NORMAL,116.3
LOUISE FØNS,KBH,København Håndbold,1142.1,35,VF,False,NORMAL,103.9
HANNA BLOMSTRAND,KBH,København Håndbold,1115.9,31,HB,False,NORMAL,82.5
MARIA LYKKEGAARD,KBH,København Håndbold,1103.2,32,ST,False,NORMAL,53.5
LARISSA NUSSER,KBH,København Håndbold,1090.8,33,PL,False,NORMAL,75.8
ANNIKA MEYER,KBH,København Håndbold,1056.7,20,ST,False,NORMAL,29.2
THEA MØRK,KBH,København Håndbold,1052.6,12,VF,False,NORMAL,37.6
LINE BJØRNSEN,KBH,København Håndbold,1045.6,11,HF,False,NORMAL,14.0
ANDREA ULRIKKA AAGOT HANSEN,KBH,København Håndbold,1042.6,18,HF,False,NORMAL,27.6
JOHANNA BUNDSEN,KBH,København Håndbold,1022.6,24,MV,True,NORMAL,1.2
MARIE WALL,KBH,København Håndbold,1022.0,6,VF,False,NORMAL,7.0
EMILY STANG SANDO,KBH,København Håndbold,1018.8,28,MV,True,NORMAL,-2.4
AMALIE MILLING,KBH,København Håndbold,1014.7,22,MV,True,NORMAL,-0.3
