player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JOHAN MEKLENBORG,NSH,Nordsjælland Håndbold,1474.8000000000002,21,PL,False,LEGENDARY,224.9
AKUTAANEQ KREUTZMANN,NSH,Nordsjælland Håndbold,1338.8,27,PL,False,ELITE,142.8
LASSE UTH,NSH,Nordsjælland Håndbold,1278.4,30,VF,False,ELITE,126.5
NICOLAS LUNDBYE KRISTIANSEN,NSH,Nordsjælland Håndbold,1266.4,28,HB,False,ELITE,179.1
JESPER DAHL,NSH,Nordsjælland Håndbold,1262.2,25,HB,False,ELITE,112.7
DAN BECK HANSEN,NSH,Nordsjælland Håndbold,1189.5,29,ST,False,NORMAL,104.1
KASPER KISUM,NSH,Nordsjælland Håndbold,1173.7,30,PL,False,NORMAL,158.7
CARL-EMIL HAUNSTRUP,NSH,Nordsjælland Håndbold,1169.0,27,HF,False,NORMAL,79.5
ANDREAS JOHANN NIELSEN,NSH,Nordsjælland Håndbold,1101.8,30,ST,False,NORMAL,48.0
TOBIAS JØRGENSEN,NSH,Nordsjælland Håndbold,1086.7,21,PL,False,NORMAL,71.7
NICOLAS LUNDBYE KRISTIANSENRETUR,NSH,Nordsjælland Håndbold,1069.2,6,PL,False,NORMAL,7.0
NICOLAS LUNDBYE KRISTIANSEN12,NSH,Nordsjælland Håndbold,1068.9,6,Ukendt,False,NORMAL,9.3
KRISTIAN ASMUSSEN,NSH,Nordsjælland Håndbold,1062.5,19,MV,True,NORMAL,-0.4
MIKKEL PALMER,NSH,Nordsjælland Håndbold,1048.0,9,PL,False,NORMAL,1.5
MIKE JENSEN,NSH,Nordsjælland Håndbold,1040.5,30,MV,True,NORMAL,-3.3
DANIEL ASTRUP PEDERSEN,NSH,Nordsjælland Håndbold,1019.4,6,ST,False,NORMAL,4.4
MOHAMED AKTHAM ELKAMISI,NSH,Nordsjælland Håndbold,1015.0,7,MV,True,NORMAL,0.0
