player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
Emil GRØNBECH,SFH,Skive fH,1415.6,3,HB,False,NORMAL,13.2
Mats GORDON,SFH,Skive fH,1335.1,3,VF,False,NORMAL,7.1
Joachim HYLDGAARD,SFH,Skive fH,1328.1,3,PL,False,NORMAL,9.5
Magnus Storgaard PEDERSEN,SFH,Skive fH,1324.2,2,HF,False,NORMAL,6.2
Nickolei JENSEN,SFH,Skive fH,1319.6,2,ST,False,NORMAL,4.6
Magnus Storgaard PEDERSENAssist,SFH,Skive fH,1319.0,2,HF,False,NORMAL,3.6
Frederik BØRM,SFH,Skive fH,1315.9,3,ST,False,NORMAL,2.4
Jens Dolberg PLOUGSTRUP,SFH,Skive fH,1205.5,3,PL,False,NORMAL,205.5
Christoffer LANGERHUUS,SFH,Skive fH,1203.5,2,ST,False,NORMAL,203.5
Jeppe BANGSHØI,SFH,Skive fH,1202.7,3,VF,False,NORMAL,202.7
Nikolaj Haagen PYTLICK,SFH,Skive fH,1201.4,1,PL,False,NORMAL,201.4
