player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MAI KRAGBALLE,HHE,Horsens Håndbold Elite,1790.5,32,PL,False,LEGENDARY,388.1
LAURA HOLM ANDERSEN,HHE,Horsens Håndbold Elite,1462.0,32,VF,False,LEGENDARY,119.0
MELANIE BAK,HHE,Horsens Håndbold Elite,1400.1,31,PL,False,LEGENDARY,134.5
ANNIKA MEYER,HHE,Horsens Håndbold Elite,1385.0,24,ST,False,ELITE,45.9
MATHILDA LUNDSTRØM,HHE,Horsens Håndbold Elite,1254.9,5,HF,False,ELITE,28.9
MARIA PALSDOTTIR NÓLSOY,HHE,Horsens Håndbold Elite,1184.0,31,PL,False,NORMAL,169.0
FRIDA HAUG HOEL,HHE,Horsens Håndbold Elite,1164.1,31,HB,False,NORMAL,149.1
MARIA HØJGAARD,HHE,Horsens Håndbold Elite,1133.5,9,VF,False,NORMAL,13.5
ANNETTE WIRÉN LARSEN,HHE,Horsens Håndbold Elite,1132.3,12,PL,False,NORMAL,40.6
SILLE CECILIE SORTH,HHE,Horsens Håndbold Elite,1123.3,28,HF,False,NORMAL,108.3
RONNI BOY,HHE,Horsens Håndbold Elite,1109.2,5,Ukendt,False,NORMAL,-1.5
ROMEE MAARSCHALKEWEERD,HHE,Horsens Håndbold Elite,1109.0,32,ST,False,NORMAL,94.0
ANDREA AUSTMO,HHE,Horsens Håndbold Elite,1093.9,29,MV,True,NORMAL,0.8
FANNY ELOVSSON,HHE,Horsens Håndbold Elite,1084.6,19,PL,False,NORMAL,69.6
MATHILDE BISGAARD,HHE,Horsens Håndbold Elite,1076.8,21,MV,True,NORMAL,-0.4
SMILLA HEDE,HHE,Horsens Håndbold Elite,1069.7,5,PL,False,NORMAL,2.2
ALMA SKRETTING,HHE,Horsens Håndbold Elite,1032.0,23,ST,False,NORMAL,17.0
DITTE TOKKESDAL,HHE,Horsens Håndbold Elite,1017.6,13,PL,False,NORMAL,2.6
