player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JANUS SMARÁSON,AAH,Aalborg Håndbold,1537.0,21,PL,False,LEGENDARY,176.6
TOBIAS ELLEBÆK,AAH,Aalborg Håndbold,1433.7,24,VB,False,LEGENDARY,149.5
MAGNUS SAUGSTRUP,AAH,Aalborg Håndbold,1429.1,24,ST,False,LEGENDARY,106.7
HENRIK MØLLGAARD,AAH,Aalborg Håndbold,1420.8,24,PL,False,LEGENDARY,190.7
MARK STRANDGAARD,AAH,Aalborg Håndbold,1399.3,24,HF,False,ELITE,109.5
SEBASTIAN BARTHOLD,AAH,Aalborg Håndbold,1386.9,23,VF,False,ELITE,130.2
OMAR INGI MAGNUSSON,AAH,Aalborg Håndbold,1380.3,6,HB,False,ELITE,48.7
BUSTER JUUL,AAH,Aalborg Håndbold,1189.1,20,VF,False,NORMAL,72.4
RENÉ ANTONSEN,AAH,Aalborg Håndbold,1155.3,11,ST,False,NORMAL,20.0
KRISTIAN SAEVERÅS,AAH,Aalborg Håndbold,1138.1,22,MV,True,NORMAL,89.7
MADS CHRISTIANSEN,AAH,Aalborg Håndbold,1119.5,21,HB,False,NORMAL,104.5
OLIVER AMNITZBØLL NORLYK,AAH,Aalborg Håndbold,1118.4,22,HB,False,NORMAL,54.6
BENJAMIN JAKOBSEN,AAH,Aalborg Håndbold,1076.3,18,ST,False,NORMAL,29.0
MISHELS LIABA,AAH,Aalborg Håndbold,1075.6,13,VB,False,NORMAL,60.6
MIKAEL AGGEFORS,AAH,Aalborg Håndbold,1073.4,22,MV,True,NORMAL,6.9
