player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
FREDERIK TILSTED,GOG,GOG,1687.6,34,PL,False,LEGENDARY,288.5
NICOLAI PEDERSEN,GOG,GOG,1608.1,35,PL,False,LEGENDARY,208.9
HJALTE LYKKE,GOG,GOG,1476.4,28,HB,False,LEGENDARY,276.5
TOBIAS GRØNDAHL,GOG,GOG,1417.1,35,PL,False,LEGENDARY,402.1
HENRIK JAKOBSEN,GOG,GOG,1372.0,35,ST,False,ELITE,105.3
SALAH BOUTAF,GOG,GOG,1344.5,35,MV,True,ELITE,10.7
KASPER KILDELUND,GOG,GOG,1272.0,23,HF,False,ELITE,51.2
ALEXANDER BLONZ,GOG,GOG,1255.9,14,VF,False,ELITE,76.2
JOACHIM LYNG ALS,GOG,GOG,1221.4,25,VF,False,NORMAL,61.0
FREDERIK PEDERSEN,GOG,GOG,1198.6999999999998,24,PL,False,NORMAL,57.6
EMIL LA COUR,GOG,GOG,1181.6,10,VF,False,NORMAL,22.3
OSKAR VIND,GOG,GOG,1171.5,15,HF,False,NORMAL,50.5
LINUS PERSSON,GOG,GOG,1156.3,26,HB,False,NORMAL,79.5
KASPER PEDERSEN,GOG,GOG,1154.2,10,ST,False,NORMAL,9.4
KASPER CHRISTENSEN,GOG,GOG,1113.3,11,Ukendt,False,NORMAL,-2.9
ANTON LINDSKOG,GOG,GOG,1112.0,27,ST,False,NORMAL,23.8
LASSE VILHELMSEN,GOG,GOG,1109.7,30,HF,False,NORMAL,94.7
ANDREAS NIELSEN,GOG,GOG,1099.1,10,ST,False,NORMAL,5.6
PETER JOHANNESSON,GOG,GOG,1025.0,32,MV,True,NORMAL,10.0
