player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
ANDREAS HAAGEN,TMH,TMS Ringsted,1683.1,26,MV,True,LEGENDARY,456.0
CHRISTOFFER DREYER,TMH,TMS Ringsted,1525.5,30,PL,False,LEGENDARY,403.5
MARK NIKOLAJSEN,TMH,TMS Ringsted,1514.8,17,PL,False,LEGENDARY,115.2
TOBIAS NIELSEN,TMH,TMS Ringsted,1420.2,31,HF,False,LEGENDARY,405.2
OLIVER WOSNIAK,TMH,TMS Ringsted,1391.8000000000002,29,VB,False,ELITE,257.9
NICOLAI COLUNGA,TMH,TMS Ringsted,1333.7,31,PL,False,ELITE,318.7
BENJAMIN HALLGREN,TMH,TMS Ringsted,1307.6,23,PL,False,ELITE,292.6
VICTOR WOLF,TMH,TMS Ringsted,1209.7,28,VF,False,NORMAL,194.7
HAKAN SAHIN,TMH,TMS Ringsted,1188.1,28,ST,False,NORMAL,2.6
FREDERIK HORN,TMH,TMS Ringsted,1165.7,24,PL,False,NORMAL,150.7
CHRISTIAN NIM,TMH,TMS Ringsted,1162.8,8,HB,False,NORMAL,12.8
JOACHIM MØLLER,TMH,TMS Ringsted,1142.0,31,ST,False,NORMAL,127.0
MARC UHD,TMH,TMS Ringsted,1138.0,13,Ukendt,False,NORMAL,-2.9
ANDERS AGGER,TMH,TMS Ringsted,1122.4,30,ST,False,NORMAL,43.3
TOBIAS LANTZ,TMH,TMS Ringsted,1118.2,23,MV,True,NORMAL,103.2
MALTE EICHHORST,TMH,TMS Ringsted,1055.3,9,MV,True,NORMAL,40.3
ANDREAS CORTÉS,TMH,TMS Ringsted,1051.6,14,PL,False,NORMAL,36.6
