player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LÆRKE CHRISTENSEN,HOL,Holstebro Håndbold,1385.7,29,HB,False,ELITE,170.3
ANDREA WEST BENDTSEN,HOL,Holstebro Håndbold,1372.4,30,VB,False,ELITE,245.8
JENNY HELEN CARLSON,HOL,Holstebro Håndbold,1250.7,27,PL,False,ELITE,235.7
CAMILLA PYTLICK,HOL,Holstebro Håndbold,1218.9,16,PL,False,NORMAL,46.5
EMILIE BASTRUP BERTELSEN,HOL,Holstebro Håndbold,1197.2,23,VF,False,NORMAL,53.7
JULIE HOLM,HOL,Holstebro Håndbold,1164.1,26,HB,False,NORMAL,106.0
SOFIE BREMS ØSTERGAARD,HOL,Holstebro Håndbold,1162.4,30,HF,False,NORMAL,67.7
JOSEFINE DRAGENBERG,HOL,Holstebro Håndbold,1159.0,28,ST,False,NORMAL,103.4
MAJA EDLING LAURITSEN,HOL,Holstebro Håndbold,1125.9,23,VF,False,NORMAL,51.1
CAROLINE SVARRE,HOL,Holstebro Håndbold,1098.9,26,ST,False,NORMAL,34.9
HELENA HYLDAHL,HOL,Holstebro Håndbold,1077.4,12,MV,True,NORMAL,0.0
DITTE VIND,HOL,Holstebro Håndbold,1062.6,30,MV,True,NORMAL,-1.0
SARA KECECI,HOL,Holstebro Håndbold,1059.3,8,MV,True,NORMAL,-0.5
ISABELLA FAZEKAS JACOBSEN,HOL,Holstebro Håndbold,1043.0,26,PL,False,NORMAL,28.0
PIA TOMINE GUNDERSEN,HOL,Holstebro Håndbold,1027.9,7,HF,False,NORMAL,12.9
TEA THOMASSEN,HOL,Holstebro Håndbold,1022.7,7,PL,False,NORMAL,7.7
