player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
LINE BERGGREN LARSEN,SKB,Skanderborg Håndbold,1926.2,30,PL,False,LEGENDARY,525.7
STINE OPSTRUP KRISTENSEN,SKB,Skanderborg Håndbold,1507.0,16,HB,False,LEGENDARY,107.2
HENRIETTE HANSEN,SKB,Skanderborg Håndbold,1482.6,28,HF,False,LEGENDARY,239.9
LAURA HOLM ANDERSEN,SKB,Skanderborg Håndbold,1406.3,29,VF,False,LEGENDARY,294.5
EMILIE BECH,SKB,Skanderborg Håndbold,1257.1,19,HF,False,ELITE,36.1
MATHILDE STORGAARD,SKB,Skanderborg Håndbold,1248.6,23,ST,False,NORMAL,37.9
CLARA BANG,SKB,Skanderborg Håndbold,1238.7,23,PL,False,NORMAL,223.7
VERONA REXHEPI,SKB,Skanderborg Håndbold,1238.6,30,PL,False,NORMAL,133.6
SOFIA STENHOLT,SKB,Skanderborg Håndbold,1197.7,17,PL,False,NORMAL,182.7
ANNE BERGGREEN,SKB,Skanderborg Håndbold,1197.1,29,HB,False,NORMAL,136.2
SOFIE SCHELDE-RASMUSSEN,SKB,Skanderborg Håndbold,1167.6,17,PL,False,NORMAL,31.9
SARAH VEST KIRKELØKKE,SKB,Skanderborg Håndbold,1110.9,26,ST,False,NORMAL,36.2
ANNA VENG,SKB,Skanderborg Håndbold,1102.0,30,MV,True,NORMAL,8.4
SOFIA BRO,SKB,Skanderborg Håndbold,1063.3,12,PL,False,NORMAL,48.3
EMILIE ROSBORG,SKB,Skanderborg Håndbold,1055.0,13,VF,False,NORMAL,40.0
FILIPPA NEDOVIC LARSEN,SKB,Skanderborg Håndbold,1037.7,17,ST,False,NORMAL,22.7
STINE ALMIND,SKB,Skanderborg Håndbold,1016.8,18,MV,True,NORMAL,1.8
ISABELLA MATHORNE,SKB,Skanderborg Håndbold,1013.8,10,MV,True,NORMAL,-1.2
