player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
SOFIA DEEN,AAU,Aarhus United,1633.9,30,PL,False,LEGENDARY,232.8
ANNA BERGER WIERZBA,AAU,Aarhus United,1590.1,29,PL,False,LEGENDARY,261.4
ALBERTE EBLER,AAU,Aarhus United,1427.8,27,HB,False,LEGENDARY,209.0
JUNE BØTTGER,AAU,Aarhus United,1420.0,29,VF,False,LEGENDARY,99.2
MATHILDE ORKILD,AAU,Aarhus United,1353.8,7,HF,False,ELITE,25.1
MATHILDE ØSTERGAARD,AAU,Aarhus United,1227.8,9,HF,False,NORMAL,22.5
SOPHIA SNOGDAL,AAU,Aarhus United,1222.1999999999998,29,VF,False,NORMAL,60.1
AIA RAADSHØJ,AAU,Aarhus United,1206.9,28,PL,False,NORMAL,99.0
KATARINA BERENS,AAU,Aarhus United,1183.5,18,ST,False,NORMAL,40.4
EMMA MOGENSEN,AAU,Aarhus United,1166.4,10,ST,False,NORMAL,8.2
NIKOLINE SAX,AAU,Aarhus United,1156.6999999999998,24,PL,False,NORMAL,51.6
FREDERIKKE HEDEGAARD,AAU,Aarhus United,1141.3000000000002,23,HF,False,NORMAL,58.4
OLE BUKHOLT JENSEN,AAU,Aarhus United,1119.8,6,Ukendt,False,NORMAL,-1.8
SABINE ENGLERT,AAU,Aarhus United,1118.4,28,MV,True,NORMAL,6.9
LOUISE BAK JENSEN,AAU,Aarhus United,1101.8,28,MV,True,NORMAL,-1.5
CHRISTINA HANSEN,AAU,Aarhus United,1090.3,6,ST,False,NORMAL,10.2
ISABELLA FAZEKAS JAKOBSEN,AAU,Aarhus United,1085.8,8,Ukendt,False,NORMAL,-4.9
KATRINE BROLØS,AAU,Aarhus United,1040.2,16,ST,False,NORMAL,25.2
