player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
BJARKE CHRISTENSEN,KIF,KIF Kolding,1691.6,31,VF,False,LEGENDARY,288.6
THOMAS BOILESEN,KIF,KIF Kolding,1579.9,32,PL,False,LEGENDARY,214.1
ERIK THORSTEINSEN TOFT,KIF,KIF Kolding,1522.5,19,PL,False,LEGENDARY,121.7
SANDER ØVERJORDET,KIF,KIF Kolding,1496.9,21,PL,False,LEGENDARY,176.5
BENJAMIN PEDERSEN,KIF,KIF Kolding,1459.3,31,ST,False,LEGENDARY,118.1
MADS PETER-LØNBORG,KIF,KIF Kolding,1454.8000000000002,31,PL,False,LEGENDARY,127.4
TIM WINKLER,KIF,KIF Kolding,1422.2,26,MV,True,LEGENDARY,155.2
JENS SVANE PESCHARDT,KIF,KIF Kolding,1294.5,32,PL,False,ELITE,129.6
VIKTOR NEVERS,KIF,KIF Kolding,1263.0,32,HF,False,ELITE,117.5
STEVEN PLUCNAR JACOBSEN,KIF,KIF Kolding,1214.0,32,ST,False,NORMAL,90.7
MAGNUS BRANDBYGE,KIF,KIF Kolding,1206.6,30,MV,True,NORMAL,49.9
JESPER MEINBY,KIF,KIF Kolding,1137.1,31,PL,False,NORMAL,122.1
KRISTIAN KRISTENSEN,KIF,KIF Kolding,1131.1,10,Ukendt,False,NORMAL,-2.2
VETLE RØNNINGEN,KIF,KIF Kolding,1130.5,32,PL,False,NORMAL,25.1
RASMUS DØSSING,KIF,KIF Kolding,1129.9,5,MV,True,NORMAL,0.0
PETER LUND,KIF,KIF Kolding,1115.2,11,HF,False,NORMAL,19.0
ANDREAS ELBÆK,KIF,KIF Kolding,1060.8,23,PL,False,NORMAL,45.8
