player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JACOB LASSEN,BSH,Bjerringbro-Silkeborg,1872.3,37,PL,False,LEGENDARY,469.6
MADS KJELDGAARD ANDERSEN,BSH,Bjerringbro-Silkeborg,1697.1,34,PL,False,LEGENDARY,317.4
NIKOLAJ ØRIS NIELSEN,BSH,Bjerringbro-Silkeborg,1666.8,38,PL,False,LEGENDARY,264.0
WILLIAM BOGOJEVIC,BSH,Bjerringbro-Silkeborg,1644.5,38,PL,False,LEGENDARY,430.8
JOHAN SJÖSTRAND,BSH,Bjerringbro-Silkeborg,1451.5,29,MV,True,LEGENDARY,247.8
HENRIK TILSTED,BSH,Bjerringbro-Silkeborg,1370.7,34,VF,False,ELITE,238.3
AKSEL HORGEN,BSH,Bjerringbro-Silkeborg,1370.0,35,HF,False,ELITE,170.7
JEPPE GADE NIELSEN,BSH,Bjerringbro-Silkeborg,1285.2,37,PL,False,ELITE,174.2
ALEXANDER LYNGGAARD,BSH,Bjerringbro-Silkeborg,1276.2,37,ST,False,ELITE,158.5
MIKKEL MØLLER LØVKVIST,BSH,Bjerringbro-Silkeborg,1248.9,36,MV,True,NORMAL,136.0
SEBASTIAN SKØTT,BSH,Bjerringbro-Silkeborg,1183.7,13,VF,False,NORMAL,52.9
LUDVIG HALLBÄCK,BSH,Bjerringbro-Silkeborg,1178.6,35,PL,False,NORMAL,163.6
PATRICK BOLDSEN,BSH,Bjerringbro-Silkeborg,1160.1,16,HF,False,NORMAL,45.1
RENÉ TOFT HANSEN,BSH,Bjerringbro-Silkeborg,1135.8,33,ST,False,NORMAL,86.3
VICTOR BUNE,BSH,Bjerringbro-Silkeborg,1122.5,5,MV,True,NORMAL,0.0
SIMON SCHØLER RAADAHL SØRENSEN,BSH,Bjerringbro-Silkeborg,1118.2,9,Ukendt,False,NORMAL,-4.6
SASSER SONN,BSH,Bjerringbro-Silkeborg,1115.9,17,ST,False,NORMAL,37.6
