player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
EIVIND TANGEN,SKH,Skjern Håndbold,1712.8,37,PL,False,LEGENDARY,315.0
CHRISTOFFER BONDE,SKH,Skjern Håndbold,1665.8,37,MV,True,LEGENDARY,384.3
LASSE MIKKELSEN,SKH,Skjern Håndbold,1533.3,19,PL,False,LEGENDARY,133.7
EMIL BERGHOLT,SKH,Skjern Håndbold,1521.9,24,ST,False,LEGENDARY,122.4
LASSE UTH,SKH,Skjern Håndbold,1435.7,37,VF,False,LEGENDARY,120.0
RENÉ RASMUSSEN,SKH,Skjern Håndbold,1404.3,22,HF,False,LEGENDARY,56.1
OLIVER NORLYK,SKH,Skjern Håndbold,1353.2,33,PL,False,ELITE,91.0
JØRGEN RASMUSSEN,SKH,Skjern Håndbold,1348.8,13,VF,False,ELITE,22.6
ALFRED JÖNSSON,SKH,Skjern Håndbold,1339.7,34,PL,False,ELITE,253.9
ROBIN HAUG,SKH,Skjern Håndbold,1336.5,31,MV,True,ELITE,115.8
JONATHAN WÜRTZ,SKH,Skjern Håndbold,1325.8,36,PL,False,ELITE,213.1
SENJAMIN BURIC,SKH,Skjern Håndbold,1260.5,32,ST,False,ELITE,106.9
JAKOB RASMUSSEN,SKH,Skjern Håndbold,1250.1,35,PL,False,ELITE,160.6
SIMEN PETTERSEN,SKH,Skjern Håndbold,1231.4,37,PL,False,NORMAL,216.4
MIKKEL LANG,SKH,Skjern Håndbold,1152.1,18,HF,False,NORMAL,36.1
SVEINN JÓHANNSSON,SKH,Skjern Håndbold,1149.5,6,ST,False,NORMAL,4.8
HENRIK KRONBORG,SKH,Skjern Håndbold,1094.2,6,Ukendt,False,NORMAL,-1.2
