player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
CHRIS HOLM JØRGENSEN,KIF,KIF Kolding,1553.6,24,PL,False,LEGENDARY,187.5
MATTIAS THYNELL,KIF,KIF Kolding,1465.3,22,VB,False,LEGENDARY,203.7
JENS PESCHARDT,KIF,KIF Kolding,1437.2,24,PL,False,LEGENDARY,183.3
MARTIN LARSEN,KIF,KIF Kolding,1406.8000000000002,12,PL,False,LEGENDARY,53.9
OLAFUR GUSTAFSSON,KIF,KIF Kolding,1388.5,14,Ukendt,False,ELITE,-12.8
ANDREAS FLODMAN,KIF,KIF Kolding,1331.3,23,HF,False,ELITE,137.2
ANDREAS VÆVER,KIF,KIF Kolding,1252.1,18,VF,False,ELITE,65.0
ALEXANDER MORSTEN,KIF,KIF Kolding,1183.4,24,ST,False,NORMAL,102.5
ANDERS PETERSEN,KIF,KIF Kolding,1156.8,21,MV,True,NORMAL,96.6
BENJAMIN B PEDERSEN,KIF,KIF Kolding,1131.1,20,ST,False,NORMAL,42.7
RICKARD FRISK,KIF,KIF Kolding,1112.7,23,MV,True,NORMAL,64.8
RASMUS DØSSING,KIF,KIF Kolding,1090.9,6,MV,True,NORMAL,-0.2
FREDRIK GUSTAVSSON,KIF,KIF Kolding,1087.3,22,VF,False,NORMAL,72.3
ÁRNI BRAGI EYJÓLFSSON,KIF,KIF Kolding,1034.3,10,HF,False,NORMAL,19.3
TROELS VEJBY JØRGENSEN,KIF,KIF Kolding,1028.8,8,PL,False,NORMAL,13.8
ULF SIVERTSSON,KIF,KIF Kolding,1013.8,5,Ukendt,False,NORMAL,-1.2
