player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
ANNA GRUNDTVIG,AJK,Ajax København,1523.2,30,VF,False,LEGENDARY,207.9
CECILIE SPECHT,AJK,Ajax København,1447.6999999999998,30,HB,False,LEGENDARY,155.1
MAJA EIBERG JØRGENSEN,AJK,Ajax København,1286.7,28,PL,False,ELITE,116.2
SIMONE PEDERSEN,AJK,Ajax København,1215.9,24,ST,False,NORMAL,37.8
ANNE WITH JOHANSEN,AJK,Ajax København,1171.2,29,PL,False,NORMAL,98.2
SUNA KROSSTEIG HANSEN,AJK,Ajax København,1157.3,30,PL,False,NORMAL,142.3
MATILDE KONDRUP NIELSEN,AJK,Ajax København,1155.7,21,VF,False,NORMAL,15.5
AMANDA LOFT HANSEN,AJK,Ajax København,1144.2,27,ST,False,NORMAL,52.2
ROSA SCHMIDT,AJK,Ajax København,1123.7,22,HF,False,NORMAL,60.8
CLAUS KUNO JENSEN,AJK,Ajax København,1109.0,6,Ukendt,False,NORMAL,-1.3
EMMA ROSE PENNY LAURSEN,AJK,Ajax København,1105.9,19,PL,False,NORMAL,12.5
NATASJA CLAUSEN,AJK,Ajax København,1104.5,18,MV,True,NORMAL,11.8
SARAH NØRKLIT LØNBORG,AJK,Ajax København,1103.2,30,MV,True,NORMAL,17.7
AMANDA MARIE POULSEN,AJK,Ajax København,1090.9,29,PL,False,NORMAL,75.9
EMMA KIELLBERG JØRGENSEN,AJK,Ajax København,1088.3000000000002,24,PL,False,NORMAL,39.4
RAKUL WARDUM,AJK,Ajax København,1083.2,9,MV,True,NORMAL,0.0
LIV SVEINBJØRNSDÓTTIR POULSEN,AJK,Ajax København,1070.6,21,HF,False,NORMAL,25.6
CHANTAL WICK,AJK,Ajax København,1035.1,16,VB,False,NORMAL,20.1
KATRINE JACOBSEN,AJK,Ajax København,1016.7,7,PL,False,NORMAL,1.7
