player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
HENNY REISTAD,TES,Team Esbjerg,1706.9,30,PL,False,LEGENDARY,308.4
MICHALA MØLLER,TES,Team Esbjerg,1697.4,35,PL,False,LEGENDARY,298.2
LINE HAUGSTED,TES,Team Esbjerg,1551.1,31,PL,False,LEGENDARY,148.4
METTE TRANBORG,TES,Team Esbjerg,1518.3,27,HB,False,LEGENDARY,121.2
KAJA KAMP NIELSEN,TES,Team Esbjerg,1434.9,28,ST,False,LEGENDARY,76.0
MARIT RØSBERG JACOBSEN,TES,Team Esbjerg,1425.3,10,HF,False,LEGENDARY,23.6
RIKKE IVERSEN,TES,Team Esbjerg,1389.0,26,ST,False,ELITE,43.7
SANNA SOLBERG,TES,Team Esbjerg,1366.5,32,VF,False,ELITE,86.9
LIVE RUSHFELDT DEILA,TES,Team Esbjerg,1363.4,35,PL,False,ELITE,268.9
ANNE TOLSTRUP PETERSEN,TES,Team Esbjerg,1326.0,9,HF,False,ELITE,35.2
ELIN HANSSON,TES,Team Esbjerg,1287.4,30,VF,False,ELITE,68.8
KATHRINE HEINDAHL,TES,Team Esbjerg,1282.8,6,ST,False,ELITE,12.3
ANNA KRISTENSEN,TES,Team Esbjerg,1110.1,32,MV,True,NORMAL,6.5
AMALIE MILLING,TES,Team Esbjerg,1107.3000000000002,33,MV,True,NORMAL,5.9
MIA EMMENEGGER,TES,Team Esbjerg,1104.0,20,HF,False,NORMAL,89.0
JUDITH VAN DER HELM,TES,Team Esbjerg,1086.0,22,PL,False,NORMAL,71.0
SARAH DEKKER,TES,Team Esbjerg,1076.9,20,HF,False,NORMAL,61.9
MEREL FREDRIKS,TES,Team Esbjerg,1074.1,19,ST,False,NORMAL,59.1
LUCIANA REBELO,TES,Team Esbjerg,1068.1,7,PL,False,NORMAL,12.0
NINA KOPPANG,TES,Team Esbjerg,1051.2,11,PL,False,NORMAL,36.2
