player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JULIE HOLM,RIN,Ringkøbing Håndbold,1416.4,31,HB,False,LEGENDARY,260.4
JANE MEJLVANG,RIN,Ringkøbing Håndbold,1342.3,31,PL,False,ELITE,172.7
MARIGONA HAJDARI,RIN,Ringkøbing Håndbold,1215.1,30,PL,False,NORMAL,126.9
ALBERTE SIMONSEN,RIN,Ringkøbing Håndbold,1193.6,28,ST,False,NORMAL,154.5
CAMILLA FAARTOFT,RIN,Ringkøbing Håndbold,1191.4,30,PL,False,NORMAL,176.4
MICHELLE BRANDSTRUP,RIN,Ringkøbing Håndbold,1163.1,22,HF,False,NORMAL,58.4
CAROLINE SVARRE,RIN,Ringkøbing Håndbold,1129.4,25,ST,False,NORMAL,27.7
SASCHA JUUL,RIN,Ringkøbing Håndbold,1115.6,26,VF,False,NORMAL,100.6
RIKKE JOCHUMSEN,RIN,Ringkøbing Håndbold,1080.0,26,VF,False,NORMAL,65.0
LEONORA DEMAJ,RIN,Ringkøbing Håndbold,1062.1,21,PL,False,NORMAL,47.1
NANNA HINNERFELDT,RIN,Ringkøbing Håndbold,1061.2,28,ST,False,NORMAL,46.2
ELIN THORSTEINSDOTTIR,RIN,Ringkøbing Håndbold,1048.4,28,MV,True,NORMAL,-1.9
RIKKE JENSEN,RIN,Ringkøbing Håndbold,1033.4,19,MV,True,NORMAL,18.4
MARIE-LOUISE SUNDGAARD,RIN,Ringkøbing Håndbold,1028.3,9,HF,False,NORMAL,13.3
MARIT HUIBERTS,RIN,Ringkøbing Håndbold,1019.2,24,MV,True,NORMAL,4.2
CECILIE KONGSTAD,RIN,Ringkøbing Håndbold,1013.1,8,MV,True,NORMAL,-1.9
