player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
JOHAN MEKLENBORG,TTH,TTH Holstebro,1623.5,24,PL,False,LEGENDARY,225.4
MAGNUS BRAMMING,TTH,TTH Holstebro,1486.9,24,VF,False,LEGENDARY,165.3
PETER BALLING,TTH,TTH Holstebro,1414.4,23,HB,False,LEGENDARY,108.8
JONAS PORUP,TTH,TTH Holstebro,1372.8,23,PL,False,ELITE,105.1
KASPER EMIL KILDELUND,TTH,TTH Holstebro,1330.7,24,HF,False,ELITE,87.3
CHRISTOFFER CICHOSZ,TTH,TTH Holstebro,1228.0,24,ST,False,NORMAL,73.8
NIKOLAJ ENDERLEIT,TTH,TTH Holstebro,1182.2,23,PL,False,NORMAL,92.2
SIMON GADE,TTH,TTH Holstebro,1172.3,23,MV,True,NORMAL,111.0
KAY EVERT SMITS,TTH,TTH Holstebro,1171.3000000000002,14,PL,False,NORMAL,39.4
ALLAN DAMGAARD,TTH,TTH Holstebro,1125.1,21,PL,False,NORMAL,110.1
JOHAN THESBJERG KOFOED,TTH,TTH Holstebro,1088.8000000000002,5,PL,False,NORMAL,4.4
SØREN TAU SØRENSEN,TTH,TTH Holstebro,1088.7,9,ST,False,NORMAL,2.0
SEBASTIAN FRANDSEN,TTH,TTH Holstebro,1072.2,19,MV,True,NORMAL,7.9
NIELS LINDHOLT,TTH,TTH Holstebro,1063.9,18,ST,False,NORMAL,15.1
CLAUS UHRENHOLT,TTH,TTH Holstebro,1062.6,5,Ukendt,False,NORMAL,-1.2
JONATHAN WÜRTZ,TTH,TTH Holstebro,1050.5,13,PL,False,NORMAL,35.5
