player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
CHRISTINA PEDERSEN,VHK,Viborg HK,1685.8000000000002,30,PL,False,LEGENDARY,286.4
MARIELLE MARTINSEN,VHK,Viborg HK,1607.6,30,PL,False,LEGENDARY,209.3
LOUISE SØNDERGAARD,VHK,Viborg HK,1515.1,31,HB,False,LEGENDARY,212.7
SARA HALD,VHK,Viborg HK,1504.1,32,ST,False,LEGENDARY,159.7
HENRIETTE HANSEN,VHK,Viborg HK,1460.8000000000002,31,HF,False,LEGENDARY,97.9
ALBERTE SIMONSEN,VHK,Viborg HK,1383.8,23,VF,False,ELITE,62.3
JANA MITTÚN,VHK,Viborg HK,1382.3,32,PL,False,ELITE,269.7
MARIA FISKER,VHK,Viborg HK,1350.0,9,VF,False,ELITE,16.0
CAMILLA DEGN,VHK,Viborg HK,1291.1,12,VF,False,ELITE,64.2
LOUISE BAK JENSEN,VHK,Viborg HK,1124.8,31,MV,True,NORMAL,15.3
OLE BITSCH,VHK,Viborg HK,1102.1,8,Ukendt,False,NORMAL,-2.1
LAURA THESTRUP,VHK,Viborg HK,1093.7,28,PL,False,NORMAL,56.3
IDA MARIE KAYSEN,VHK,Viborg HK,1089.9,28,MV,True,NORMAL,-0.4
ELMA ÖRTEMARK,VHK,Viborg HK,1064.9,26,PL,False,NORMAL,49.9
ANNE HYKKELBJERG,VHK,Viborg HK,1040.1,20,ST,False,NORMAL,25.1
NANNA SKOVMOSE VINTHER,VHK,Viborg HK,1030.7,7,HF,False,NORMAL,15.7
