player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
ANDERS KRAGH MARTINUSEN,ARH,Århus Håndbold,1501.5,31,HB,False,LEGENDARY,223.1
NIKOLAJ LÆSØ,ARH,Århus Håndbold,1418.9,32,PL,False,LEGENDARY,275.2
TORBEN PETERSEN,ARH,Århus Håndbold,1416.6,30,PL,False,LEGENDARY,169.1
SEBASTIAN HENNEBERG,ARH,Århus Håndbold,1388.5,27,PL,False,ELITE,178.4
BESARD HAKAJ,ARH,Århus Håndbold,1238.5,32,ST,False,NORMAL,140.0
TOBIAS TORPEGAARD MØLLER,ARH,Århus Håndbold,1178.2,31,VF,False,NORMAL,81.9
FREDRIK SCHILLING SØRENSEN,ARH,Århus Håndbold,1157.3,21,VF,False,NORMAL,54.8
JONAS LANGERHUUS,ARH,Århus Håndbold,1116.6,26,HB,False,NORMAL,101.6
NIKOLAI SKOVMAND VINTHER,ARH,Århus Håndbold,1104.4,27,HF,False,NORMAL,58.7
ANTON LAURSEN,ARH,Århus Håndbold,1076.7,11,PL,False,NORMAL,11.7
MADS PETER LØNBORG,ARH,Århus Håndbold,1062.8,24,HF,False,NORMAL,47.8
JENS FREDSGAARD,ARH,Århus Håndbold,1036.1,32,MV,True,NORMAL,2.1
KRISTIAN RAMMEL,ARH,Århus Håndbold,1034.7,22,ST,False,NORMAL,19.7
CHRISTOFFER HOFFMANN BONDE,ARH,Århus Håndbold,1014.4,28,MV,True,NORMAL,-0.6
PETER LUND,ARH,Århus Håndbold,1007.6,28,PL,False,NORMAL,-14.5
