player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
RUNAR KARASON,REH,Ribe-Esbjerg HH,1440.2,23,HB,False,LEGENDARY,219.5
GUNNAR STEINN JÓNSSON,REH,Ribe-Esbjerg HH,1317.1,24,PL,False,ELITE,140.4
MIHA ZVIZEJ,REH,Ribe-Esbjerg HH,1312.9,24,ST,False,ELITE,96.5
LASSE UTH,REH,Ribe-Esbjerg HH,1299.7,20,VF,False,ELITE,54.4
MATHIAS JØRGENSEN,REH,Ribe-Esbjerg HH,1281.6999999999998,24,HF,False,ELITE,115.1
LARS MOUSING,REH,Ribe-Esbjerg HH,1270.5,20,ST,False,ELITE,59.7
NICOLAI NYGAARD,REH,Ribe-Esbjerg HH,1232.9,23,PL,False,NORMAL,217.9
KASPER KVIST,REH,Ribe-Esbjerg HH,1224.9,19,VF,False,NORMAL,74.6
SIMEN NICOLAY SCHØNNINGSEN,REH,Ribe-Esbjerg HH,1162.8,21,HB,False,NORMAL,76.8
MAGNUS SØNDENÅ,REH,Ribe-Esbjerg HH,1121.0,18,HF,False,NORMAL,41.5
TIM WINKLER,REH,Ribe-Esbjerg HH,1116.2,23,MV,True,NORMAL,33.8
NIELS DAHL,REH,Ribe-Esbjerg HH,1100.6,10,PL,False,NORMAL,16.1
SØREN RASMUSSEN,REH,Ribe-Esbjerg HH,1073.2,23,MV,True,NORMAL,11.5
DANIEL INGASON,REH,Ribe-Esbjerg HH,1045.0,13,PL,False,NORMAL,30.0
JACOB HEINL,REH,Ribe-Esbjerg HH,1030.1,6,Ukendt,False,NORMAL,2.1
