player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
FELIX CLAAR,AAH,Aalborg Håndbold,1684.9,36,PL,False,LEGENDARY,285.2
LUKAS SANDELL,AAH,Aalborg Håndbold,1667.2,30,PL,False,LEGENDARY,276.0
NIKOLAJ LÆSØ,AAH,Aalborg Håndbold,1616.4,38,PL,False,LEGENDARY,216.7
SIMON GADE,AAH,Aalborg Håndbold,1553.6,36,MV,True,LEGENDARY,323.2
HENRIK MØLLGAARD,AAH,Aalborg Håndbold,1526.6,34,PL,False,LEGENDARY,147.0
BUSTER JUUL,AAH,Aalborg Håndbold,1517.7,37,VF,False,LEGENDARY,183.2
SEBASTIAN BARTHOLD,AAH,Aalborg Håndbold,1506.8,29,VF,False,LEGENDARY,108.3
JONAS SAMUELSSON,AAH,Aalborg Håndbold,1371.0,25,HF,False,ELITE,67.9
MARTIN LARSEN,AAH,Aalborg Håndbold,1353.9,13,HB,False,ELITE,32.2
ANDREAS HOLST JENSEN,AAH,Aalborg Håndbold,1339.0,15,VB,False,ELITE,47.7
MIKAEL AGGEFORS,AAH,Aalborg Håndbold,1302.9,29,MV,True,ELITE,75.3
RENE ANTONSEN,AAH,Aalborg Håndbold,1268.4,31,ST,False,ELITE,70.8
BENJAMIN JAKOBSEN,AAH,Aalborg Håndbold,1227.7,33,ST,False,NORMAL,83.0
ARON PALMARSSON,AAH,Aalborg Håndbold,1184.6,21,PL,False,NORMAL,169.6
CHRISTIAN TERMANSEN,AAH,Aalborg Håndbold,1145.5,11,HB,False,NORMAL,26.0
KRISTIAN BJØRNSEN,AAH,Aalborg Håndbold,1138.7,29,HF,False,NORMAL,123.7
STEFAN MADSEN,AAH,Aalborg Håndbold,1122.7,7,Ukendt,False,NORMAL,-1.5
JESPER NIELSEN,AAH,Aalborg Håndbold,1090.8,32,ST,False,NORMAL,75.8
VICTOR KLØVE,AAH,Aalborg Håndbold,1026.5,8,VB,False,NORMAL,11.5
