player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
SOFIA DEEN,SKB,Skanderborg Håndbold,1708.1999999999998,23,PL,False,LEGENDARY,627.6
STINE HOLM,SKB,Skanderborg Håndbold,1474.1,23,HF,False,LEGENDARY,96.5
SOFIE ALNOR,SKB,Skanderborg Håndbold,1220.8,22,VF,False,NORMAL,72.2
ANNA BERGER WIERZBA,SKB,Skanderborg Håndbold,1197.6,23,PL,False,NORMAL,139.0
SARAH STOUGAARD,SKB,Skanderborg Håndbold,1155.8,23,VF,False,NORMAL,79.2
SIDSEL MEJLVANG,SKB,Skanderborg Håndbold,1153.1,23,ST,False,NORMAL,59.3
STINE KRISTENSEN,SKB,Skanderborg Håndbold,1110.4,23,VB,False,NORMAL,53.4
CELINE ELKJÆR HOLST,SKB,Skanderborg Håndbold,1109.6,22,ST,False,NORMAL,44.8
CHRISTINA HAAHR,SKB,Skanderborg Håndbold,1078.0,6,PL,False,NORMAL,17.8
STINE BAUN ERIKSEN,SKB,Skanderborg Håndbold,1077.2,9,PL,False,NORMAL,20.8
EMMA SOPHIE THATT,SKB,Skanderborg Håndbold,1043.3,11,PL,False,NORMAL,28.3
MATHILDE MARIA PEDERSEN,SKB,Skanderborg Håndbold,1033.2,16,PL,False,NORMAL,18.2
MONIKA KONGSGAARD,SKB,Skanderborg Håndbold,1031.7,23,MV,True,NORMAL,-3.8
JOSEFINE THORSTED,SKB,Skanderborg Håndbold,1024.2,7,HF,False,NORMAL,9.2
LOUISE SØNNICHSEN,SKB,Skanderborg Håndbold,1016.9,8,PL,False,NORMAL,1.9
SOPHIE AMALIE MOTH,SKB,Skanderborg Håndbold,1013.9,16,MV,True,NORMAL,-1.1
