player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
FELIX CLAAR,AAH,Aalborg Håndbold,1800.8000000000002,37,PL,False,LEGENDARY,401.1
SIMON GADE,AAH,Aalborg Håndbold,1743.0,37,MV,True,LEGENDARY,385.7
LUKAS SANDELL,AAH,Aalborg Håndbold,1737.8,32,PL,False,LEGENDARY,337.7
ARON PALMARSSON,AAH,Aalborg Håndbold,1621.7,22,PL,False,LEGENDARY,423.3
MADS HOXER HANGAARD,AAH,Aalborg Håndbold,1615.6,29,PL,False,LEGENDARY,216.4
SEBASTIAN BARTHOLD,AAH,Aalborg Håndbold,1590.4,34,VF,False,LEGENDARY,223.1
HENRIK MØLLGAARD,AAH,Aalborg Håndbold,1572.6,34,PL,False,LEGENDARY,174.7
BUSTER JUUL,AAH,Aalborg Håndbold,1488.6,16,VF,False,LEGENDARY,111.1
ANDREAS FLODMAN,AAH,Aalborg Håndbold,1415.3000000000002,17,HF,False,LEGENDARY,42.9
RENE ANTONSEN,AAH,Aalborg Håndbold,1371.5,34,ST,False,ELITE,124.1
MARTIN LARSEN,AAH,Aalborg Håndbold,1337.8,7,PL,False,ELITE,40.8
KRISTIAN BJØRNSEN,AAH,Aalborg Håndbold,1337.6,33,HF,False,ELITE,195.9
MIKAEL AGGEFORS,AAH,Aalborg Håndbold,1319.7,25,MV,True,ELITE,72.4
BENJAMIN JAKOBSEN,AAH,Aalborg Håndbold,1304.1,33,ST,False,ELITE,72.3
MIKKEL HANSEN,AAH,Aalborg Håndbold,1282.5,18,PL,False,ELITE,147.1
VICTOR KLØVE,AAH,Aalborg Håndbold,1177.2,23,PL,False,NORMAL,79.3
JESPER NIELSEN,AAH,Aalborg Håndbold,1147.1,22,ST,False,NORMAL,51.5
MARINUS GRANDAHL MUNK,AAH,Aalborg Håndbold,1141.6,11,VB,False,NORMAL,17.4
MARINUS GRANDAHL MUNK,AAH,Aalborg Håndbold,1134.0,5,PL,False,NORMAL,7.1
STEFAN MADSEN,AAH,Aalborg Håndbold,1132.7,10,Ukendt,False,NORMAL,-2.8
