player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MELISSA PETRÉN,KBH,København Håndbold,1693.2,30,PL,False,LEGENDARY,292.8
LARISSA NUSSER,KBH,København Håndbold,1618.5,32,PL,False,LEGENDARY,225.6
LOUISE FØNS,KBH,København Håndbold,1339.2,29,VF,False,ELITE,91.4
MARIA HJERTNER,KBH,København Håndbold,1326.0,29,HB,False,ELITE,101.1
HANNA BLOMSTRAND,KBH,København Håndbold,1265.3,17,HB,False,ELITE,38.5
MARIA LYKKEGAARD,KBH,København Håndbold,1262.2,31,ST,False,ELITE,99.2
CHRISTINA WILDBORK,KBH,København Håndbold,1259.5,32,VB,False,ELITE,165.0
ANDREA HANSEN,KBH,København Håndbold,1239.6999999999998,26,HF,False,NORMAL,90.1
KAROLINE LUND,KBH,København Håndbold,1163.2,31,PL,False,NORMAL,148.2
CLARA SKØTT,KBH,København Håndbold,1152.3000000000002,29,HF,False,NORMAL,90.4
SOFIA HVENFELT,KBH,København Håndbold,1133.4,31,ST,False,NORMAL,72.0
OLIVIA MELLEGÅRD,KBH,København Håndbold,1114.6,18,VF,False,NORMAL,47.6
JOHANNA BUNDSEN,KBH,København Håndbold,1082.5,31,MV,True,NORMAL,-4.6
AMALIE MILLING,KBH,København Håndbold,1066.7,29,MV,True,NORMAL,-0.6
CLARA KOFOD ESSEMANN-BECK,KBH,København Håndbold,1031.0,18,VB,False,NORMAL,16.0
