player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MOA HÖGDAHL,VHK,Viborg HK,1550.1,21,PL,False,LEGENDARY,159.7
MELISSA PETRÉN,VHK,Viborg HK,1518.4,16,PL,False,LEGENDARY,118.0
MARIA FISKER,VHK,Viborg HK,1349.1,29,VF,False,ELITE,111.3
MATHILDE RIVAS-TOFT,VHK,Viborg HK,1346.5,30,PL,False,ELITE,237.4
TONJE ENKERUD,VHK,Viborg HK,1311.8,30,PL,False,ELITE,170.5
IDA-MARIE DAHL,VHK,Viborg HK,1309.3,28,ST,False,ELITE,58.7
CHRISTINA PEDERSEN,VHK,Viborg HK,1299.6,19,PL,False,ELITE,96.6
SARA HALD,VHK,Viborg HK,1261.3,28,ST,False,ELITE,108.7
THILDE FRANDSEN,VHK,Viborg HK,1255.1,16,HF,False,ELITE,27.3
EMILIE HOVDEN,VHK,Viborg HK,1242.4,30,HF,False,NORMAL,227.4
LAURA HOLM ANDERSEN,VHK,Viborg HK,1106.2,10,VF,False,NORMAL,11.4
KAREN KLOKKER POULSEN,VHK,Viborg HK,1105.5,11,ST,False,NORMAL,12.7
MATHILDE JUNCKER,VHK,Viborg HK,1083.0,17,MV,True,NORMAL,-0.9
CHARITÉ MUMBONGO,VHK,Viborg HK,1082.5,27,PL,False,NORMAL,67.5
KERSTIN KÜNDIG,VHK,Viborg HK,1035.3,8,PL,False,NORMAL,20.3
LÆRKE IBSEN KRISTENSEN,VHK,Viborg HK,1015.0,6,MV,True,NORMAL,0.0
IDA MARIE KAYSEN,VHK,Viborg HK,1014.5,12,MV,True,NORMAL,-0.5
