player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
NICHLAS HALD,NSH,Nordsjælland Håndbold,1742.4,23,PL,False,LEGENDARY,341.4
KRISTIAN OLSEN,NSH,Nordsjælland Håndbold,1665.2,28,PL,False,LEGENDARY,361.0
CARL-EMIL HAUNSTRUP,NSH,Nordsjælland Håndbold,1628.0,30,HF,False,LEGENDARY,251.9
JEPPE CIESLAK,NSH,Nordsjælland Håndbold,1595.8,30,VF,False,LEGENDARY,378.2
MATIAS CAMPBELL,NSH,Nordsjælland Håndbold,1520.7,24,PL,False,LEGENDARY,189.8
MAGNUS PETERSEN,NSH,Nordsjælland Håndbold,1393.6,28,MV,True,ELITE,378.6
NIKOLAJ LARSSON,NSH,Nordsjælland Håndbold,1263.1,23,MV,True,ELITE,162.5
GUSTAV BRUUN,NSH,Nordsjælland Håndbold,1249.0,27,PL,False,NORMAL,234.0
JULIUS MØRCH,NSH,Nordsjælland Håndbold,1233.1,30,ST,False,NORMAL,42.1
JIMMI ANDERSEN,NSH,Nordsjælland Håndbold,1229.1,27,MV,True,NORMAL,10.0
JUSTIN MÜLLER,NSH,Nordsjælland Håndbold,1209.5,30,PL,False,NORMAL,194.5
JONAS RAUNDAHL,NSH,Nordsjælland Håndbold,1166.7,26,ST,False,NORMAL,29.3
TIM RANTALA,NSH,Nordsjælland Håndbold,1166.3,26,ST,False,NORMAL,75.5
LAURIDS SØGAARD PETERSEN,NSH,Nordsjælland Håndbold,1151.1,6,Ukendt,False,NORMAL,-1.4
HALLDOR JOHANN SIGFUSSON,NSH,Nordsjælland Håndbold,1124.1,8,Ukendt,False,NORMAL,-1.8
OLIVER KLARSKOV,NSH,Nordsjælland Håndbold,1095.8,20,PL,False,NORMAL,80.8
